學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學生總人數(A)(A=B+C+D+E)男,境外學生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
108,公立,一般大學,0052,國立屏東大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0052,國立屏東大學,學士班(日間),澳門,港澳,34,18,16,0,0,0,0,0,0,34,18,16,0,0,0
108,公立,一般大學,0052,國立屏東大學,碩士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0052,國立屏東大學,碩士班(日間),泰國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0052,國立屏東大學,碩士班(日間),馬來西亞,東協,4,2,2,1,0,1,3,2,1,0,0,0,0,0,0
108,公立,一般大學,0052,國立屏東大學,碩士班(日間),澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
108,公立,一般大學,0052,國立屏東大學,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
108,公立,一般大學,0052,國立屏東大學,碩士班(日間),印度尼西亞共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0052,國立屏東大學,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
108,公立,一般大學,0052,國立屏東大學,碩士班(日間),新加坡共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0052,國立屏東大學,博士班,越南社會主義共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),巴西聯邦共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),印度尼西亞共和國,東協,18,7,11,2,0,2,16,7,9,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),阿根廷,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),玻利維亞共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),馬來西亞,東協,75,48,27,15,11,4,60,37,23,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),菲律賓共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),越南社會主義共和國,東協,29,7,22,22,7,15,7,0,7,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),大陸地區,大陸地區,60,41,19,0,0,0,0,0,0,0,0,0,60,41,19
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),厄瓜多共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),日本,其他亞洲地區,17,3,14,17,3,14,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),尼加拉瓜,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),香港,港澳,43,27,16,0,0,0,0,0,0,43,27,16,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),紐西蘭,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),新加坡共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),緬甸,東協,6,3,3,0,0,0,6,3,3,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,學士班(日間),澳門,港澳,13,9,4,0,0,0,0,0,0,13,9,4,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),大陸地區,大陸地區,8,6,2,0,0,0,0,0,0,0,0,0,8,6,2
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),日本,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),印度,南亞,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),柬埔寨王國,東協,15,6,9,15,6,9,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),美國,北美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),香港,港澳,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),墨西哥合眾國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),印度尼西亞共和國,東協,6,4,2,5,3,2,1,1,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),法國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),泰國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),馬來西亞,東協,6,5,1,3,2,1,3,3,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),菲律賓共和國,東協,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),越南社會主義共和國,東協,48,17,31,47,17,30,1,0,1,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),奧地利共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),寮人民民主共和國(寮國),東協,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,大陸地區,大陸地區,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2
108,公立,技專校院,0053,國立高雄科技大學,博士班,巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,伊朗伊斯蘭共和國,其他亞洲地區,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,馬來西亞,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,印度尼西亞共和國,東協,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,波蘭共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,玻利維亞共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,泰國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,菲律賓共和國,東協,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0053,國立高雄科技大學,博士班,越南社會主義共和國,東協,47,33,14,47,33,14,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0144,國立臺灣戲曲學院,學士班(日間),大陸地區,大陸地區,14,0,14,0,0,0,0,0,0,0,0,0,14,0,14
108,公立,技專校院,0144,國立臺灣戲曲學院,學士班(日間),香港,港澳,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
108,公立,技專校院,0144,國立臺灣戲曲學院,學士班(日間),澳門,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
108,公立,技專校院,0144,國立臺灣戲曲學院,學士班(日間),澳大利亞,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,技專校院,0221,國立臺南護理專科學校,五專,泰國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),巴西聯邦共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),加拿大,北美洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),史瓦帝尼王國,非洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),尼加拉瓜,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),印度尼西亞共和國,東協,151,74,77,143,69,74,8,5,3,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),吉里巴斯共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),吉爾吉斯,其他亞洲地區,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),尚比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),美國,北美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),英國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),泰國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),馬來西亞,東協,119,58,61,63,33,30,56,25,31,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),菲律賓共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),越南社會主義共和國,東協,14,5,9,14,5,9,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),聖露西亞,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),蒙古國,其他亞洲地區,10,4,6,10,4,6,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),澳門,港澳,58,37,21,0,0,0,0,0,0,58,37,21,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),薩爾瓦多,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),大陸地區,大陸地區,239,99,140,0,0,0,0,0,0,0,0,0,239,99,140
108,私立,一般大學,1001,東海大學,學士班(日間),大韓民國(南韓),其他亞洲地區,7,2,5,6,2,4,1,0,1,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),日本,其他亞洲地區,52,13,39,52,13,39,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),委內瑞拉共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),香港,港澳,113,62,51,0,0,0,0,0,0,113,62,51,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),新加坡共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),葉門共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),葡萄牙共和國,歐洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),緬甸,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,學士班(日間),諾魯共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),大陸地區,大陸地區,45,21,24,0,0,0,0,0,0,0,0,0,45,21,24
108,私立,一般大學,1001,東海大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),厄瓜多共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),日本,其他亞洲地區,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),印度,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),香港,港澳,14,9,5,0,0,0,0,0,0,14,9,5,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),新加坡共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),聖克里斯多福及尼維斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),巴西聯邦共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),巴基斯坦,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),印度尼西亞共和國,東協,15,7,8,14,7,7,1,0,1,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),吉爾吉斯,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),法國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),泰國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),馬來西亞,東協,22,6,16,16,4,12,6,2,4,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),越南社會主義共和國,東協,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),瑞士聯邦,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),蒙古國,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,碩士班(日間),澳門,港澳,4,3,1,0,0,0,0,0,0,4,3,1,0,0,0
108,私立,一般大學,1001,東海大學,博士班,巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,博士班,印度,南亞,9,6,3,9,6,3,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,博士班,新加坡共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,博士班,義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,博士班,大陸地區,大陸地區,27,10,17,0,0,0,0,0,0,0,0,0,27,10,17
108,私立,一般大學,1001,東海大學,博士班,巴布亞紐幾內亞獨立國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,博士班,日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,博士班,白俄羅斯共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,博士班,印度尼西亞共和國,東協,13,5,8,13,5,8,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,博士班,馬來西亞,東協,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1001,東海大學,博士班,越南社會主義共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),大陸地區,大陸地區,249,87,162,0,0,0,0,0,0,0,0,0,249,87,162
108,私立,一般大學,1002,輔仁大學,學士班(日間),大韓民國(南韓),其他亞洲地區,29,15,14,27,13,14,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),巴西聯邦共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),日本,其他亞洲地區,38,12,26,36,11,25,2,1,1,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),加拿大,北美洲,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),布吉納法索,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),印度尼西亞共和國,東協,37,11,26,23,6,17,14,5,9,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),玻利維亞共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),香港,港澳,156,82,74,0,0,0,0,0,0,156,82,74,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),哥斯大黎加共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),馬來西亞,東協,151,57,94,36,12,24,115,45,70,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),新加坡共和國,東協,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),葡萄牙共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),巴拉圭,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),巴林,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),巴拿馬共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),史瓦帝尼王國,非洲,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),美國,北美洲,9,5,4,4,4,0,5,1,4,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),泰國,東協,7,2,5,5,1,4,2,1,1,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),紐西蘭,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),越南社會主義共和國,東協,24,3,21,18,3,15,6,0,6,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),塞爾維亞共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),義大利共和國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,私立,一般大學,1002,輔仁大學,學士班(日間),蒙古國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
