學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),合作學校國家(地區)別,合作學校國家(地區)區域別,修讀雙聯學制學生人數本國學生小計,修讀雙聯學制學生人數本國學生男,修讀雙聯學制學生人數本國學生女,修讀雙聯學制學生人數外國學生小計,修讀雙聯學制學生人數外國學生男,修讀雙聯學制學生人數外國學生女
109,2,公立,一般大學,0008,國立中央大學,04131023,企業管理學系,博士班,印度尼西亞共和國,東協,0,0,0,1,0,1
109,2,公立,一般大學,0008,國立中央大學,04131023,企業管理學系,學士班(日間),美國,北美洲,2,0,2,0,0,0
109,2,公立,一般大學,0008,國立中央大學,05331042,物理學系,博士班,法國,歐洲,1,1,0,0,0,0
109,2,公立,一般大學,0008,國立中央大學,06131053,資訊管理學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,公立,一般大學,0008,國立中央大學,07111069,化學工程與材料工程學系工學博士班,博士班,日本,其他亞洲地區,2,0,2,0,0,0
109,2,公立,一般大學,0008,國立中央大學,07151064,機械工程學系,博士班,印度尼西亞共和國,東協,0,0,0,1,1,0
109,2,公立,一般大學,0008,國立中央大學,07151064,機械工程學系,碩士班(日間),日本,其他亞洲地區,2,2,0,0,0,0
109,2,公立,一般大學,0008,國立中央大學,07321067,土木工程學系,碩士班(日間),印度尼西亞共和國,東協,0,0,0,1,1,0
109,2,公立,一般大學,0008,國立中央大學,07321067,土木工程學系,博士班,日本,其他亞洲地區,1,1,0,0,0,0
109,2,公立,一般大學,0008,國立中央大學,07321067,土木工程學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,公立,一般大學,0009,國立中山大學,02311006,外國語文學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,公立,一般大學,0009,國立中山大學,03121011,政治學研究所,博士班,比利時王國,歐洲,2,2,0,0,0,0
109,2,公立,一般大學,0009,國立中山大學,04121024,財務管理學系,碩士班(日間),法國,歐洲,1,1,0,0,0,0
109,2,公立,一般大學,0009,國立中山大學,04131021,企業管理學系,學士班(日間),加拿大,北美洲,2,1,1,0,0,0
109,2,公立,一般大學,0009,國立中山大學,04131021,企業管理學系企業管理碩士班,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
109,2,公立,一般大學,0009,國立中山大學,04131021,企業管理學系企業管理碩士班,碩士班(日間),奧地利共和國,歐洲,3,0,3,0,0,0
109,2,公立,一般大學,0009,國立中山大學,04131022,管理學院國際經營管理碩士學程,碩士班(日間),法國,歐洲,4,1,3,3,0,3
109,2,公立,一般大學,0009,國立中山大學,04131022,管理學院國際經營管理碩士學程,碩士班(日間),奧地利共和國,歐洲,17,2,15,18,7,11
109,2,公立,一般大學,0009,國立中山大學,04131022,管理學院國際經營管理碩士學程,碩士班(日間),德意志聯邦共和國,歐洲,0,0,0,1,0,1
109,2,公立,一般大學,0009,國立中山大學,04131028,人力資源管理全英語碩士學位學程,碩士班(日間),英國,歐洲,1,0,1,1,0,1
109,2,公立,一般大學,0009,國立中山大學,04131028,人力資源管理全英語碩士學位學程,碩士班(日間),奧地利共和國,歐洲,2,1,1,0,0,0
109,2,公立,一般大學,0009,國立中山大學,04131028,人力資源管理研究所,碩士班(日間),法國,歐洲,1,0,1,0,0,0
109,2,公立,一般大學,0009,國立中山大學,04134017,公共事務管理研究所,博士班,大陸地區,大陸地區,0,0,0,1,0,1
109,2,公立,一般大學,0009,國立中山大學,05121035,生物醫學研究所,博士班,泰國,東協,0,0,0,1,1,0
109,2,公立,一般大學,0009,國立中山大學,05121035,生物醫學研究所,碩士班(日間),泰國,東協,1,1,0,0,0,0
109,2,公立,一般大學,0009,國立中山大學,06131052,資訊管理學系,碩士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
109,2,公立,一般大學,0009,國立中山大學,07141053,電機工程學系,博士班,菲律賓共和國,東協,0,0,0,2,2,0
109,2,公立,一般大學,0009,國立中山大學,07141056,電信工程國際碩士學位學程,碩士班(日間),印度尼西亞共和國,東協,0,0,0,1,1,0
109,2,公立,一般大學,0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,博士班,日本,其他亞洲地區,1,0,1,0,0,0
109,2,公立,一般大學,0013,國立中正大學,05311045,化學暨生物化學系,博士班,法國,歐洲,1,1,0,0,0,0
109,2,公立,一般大學,0014,國立高雄師範大學,01141005,體育學系,學士班(日間),大韓民國(南韓),其他亞洲地區,3,0,3,0,0,0
109,2,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系行銷與流通管理碩士班,碩士班(日間),美國,北美洲,3,2,1,0,0,0
109,2,公立,一般大學,0017,國立臺北大學,03111009,經濟學系,學士班(日間),瑞士聯邦,歐洲,1,1,0,0,0,0
109,2,公立,一般大學,0017,國立臺北大學,04131018,企業管理學系,學士班(日間),英國,歐洲,1,0,1,0,0,0
109,2,公立,一般大學,0017,國立臺北大學,04131018,企業管理學系,學士班(日間),瑞士聯邦,歐洲,2,1,1,0,0,0
109,2,公立,一般大學,0017,國立臺北大學,04131018,企業管理學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
109,2,公立,一般大學,0017,國立臺北大學,04131019,國際企業研究所,碩士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,公立,一般大學,0017,國立臺北大學,10152042,休閒運動管理學系,學士班(日間),瑞士聯邦,歐洲,1,0,1,0,0,0
109,2,公立,一般大學,0018,國立嘉義大學,06131063,資訊管理學系,碩士班(日間),日本,其他亞洲地區,2,2,0,0,0,0
109,2,公立,一般大學,0020,國立東華大學,06131086,資訊工程學系,學士班(日間),印度尼西亞共和國,東協,0,0,0,5,1,4
109,2,公立,技專校院,0022,國立臺灣科技大學,02122004,設計系博士班,博士班,荷蘭王國,歐洲,1,0,1,0,0,0
109,2,公立,技專校院,0022,國立臺灣科技大學,04191009,管理學士班,學士班(日間),日本,其他亞洲地區,3,1,2,0,0,0
109,2,公立,技專校院,0022,國立臺灣科技大學,06131020,資訊工程系碩士班,碩士班(日間),菲律賓共和國,東協,0,0,0,5,4,1
109,2,公立,技專校院,0022,國立臺灣科技大學,07112028,材料科學與工程系碩士班,碩士班(日間),日本,其他亞洲地區,3,1,2,0,0,0
109,2,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系碩士班,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
109,2,公立,技專校院,0022,國立臺灣科技大學,07141018,電子工程系,學士班(日間),法國,歐洲,1,1,0,0,0,0
109,2,公立,技專校院,0022,國立臺灣科技大學,07151023,機械工程系碩士班,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
109,2,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系碩士班,碩士班(日間),印度尼西亞共和國,東協,0,0,0,7,1,6
109,2,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系碩士班,碩士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
109,2,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系碩士班,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,2,公立,技專校院,0023,國立雲林科技大學,02112013,數位媒體設計系,學士班(日間),馬來西亞,東協,0,0,0,1,1,0
109,2,公立,技專校院,0025,國立臺北科技大學,07112057,材料科學與工程研究所,碩士班(日間),美國,北美洲,2,2,0,0,0,0
109,2,公立,技專校院,0025,國立臺北科技大學,07121063,環境工程與管理研究所,碩士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系,學士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,公立,一般大學,0030,國立臺東大學,01141006,體育學系,學士班(日間),日本,其他亞洲地區,2,1,1,0,0,0
109,2,公立,一般大學,0030,國立臺東大學,10141034,運動競技學士學位學程,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
109,2,公立,一般大學,0032,國立聯合大學,04131011,經營管理學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,公立,一般大學,0037,國立臺北教育大學,02121014,藝術與造形設計學系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
109,2,公立,技專校院,0042,國立澎湖科技大學,10151016,觀光休閒系,學士班(日間),越南社會主義共和國,東協,0,0,0,1,1,0
109,2,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系,學士班(日間),澳大利亞,其他亞洲地區,2,0,2,0,0,0
109,2,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系,學士班(日間),英國,歐洲,1,0,1,0,0,0
109,2,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語系,學士班(日間),日本,其他亞洲地區,8,0,8,0,0,0
109,2,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語系日本市場暨商務策略碩士班,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
109,2,公立,技專校院,0051,國立臺北商業大學,04199021,貿易實務法律暨談判碩士學位學程,碩士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
109,2,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系碩士班,碩士班(日間),日本,其他亞洲地區,2,0,2,0,0,0
109,2,私立,一般大學,1002,輔仁大學,02211019,宗教學系,碩士班(日間),義大利共和國,歐洲,0,0,0,1,1,0
109,2,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
109,2,私立,一般大學,1002,輔仁大學,02311033,英國語文學系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,2,私立,一般大學,1002,輔仁大學,03131007,心理學系,博士班,大陸地區,大陸地區,0,0,0,1,0,1
109,2,私立,一般大學,1002,輔仁大學,03131007,心理學系,碩士班(日間),大陸地區,大陸地區,0,0,0,2,0,2
109,2,私立,一般大學,1003,東吳大學,02311005,日本語文學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
109,2,私立,一般大學,1003,東吳大學,04131016,企業管理學系,碩士班(日間),美國,北美洲,2,0,2,0,0,0
109,2,私立,一般大學,1004,中原大學,04191017,國際商學碩士學位學程,碩士班(日間),法國,歐洲,1,0,1,0,0,0
109,2,私立,一般大學,1004,中原大學,04212021,財經法律學系,學士班(日間),美國,北美洲,3,0,3,0,0,0
109,2,私立,一般大學,1004,中原大學,07111037,化學工程學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
109,2,私立,一般大學,1004,中原大學,07141030,電子工程學系,碩士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,私立,一般大學,1004,中原大學,07141032,通訊工程碩士學位學程,碩士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系,碩士班(日間),美國,北美洲,2,0,2,0,0,0
109,2,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03211055,大眾傳播學系,學士班(日間),馬來西亞,東協,0,0,0,2,0,2
109,2,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03214054,資訊傳播學系,學士班(日間),澳大利亞,其他亞洲地區,2,2,0,0,0,0
109,2,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04131040,國際企業學系,碩士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
109,2,私立,一般大學,1005,淡江大學學校財團法人淡江大學,06131018,資訊工程學系,碩士班(日間),澳大利亞,其他亞洲地區,2,2,0,0,0,0
109,2,私立,一般大學,1005,淡江大學學校財團法人淡江大學,10411002,運輸管理學系運輸科學碩士班,碩士班(日間),澳大利亞,其他亞洲地區,1,1,0,0,0,0
109,2,私立,一般大學,1006,中國文化大學,02152043,戲劇學系,學士班(日間),馬來西亞,東協,0,0,0,1,1,0
109,2,私立,一般大學,1006,中國文化大學,03211036,大眾傳播學系,學士班(日間),馬來西亞,東協,0,0,0,1,0,1
109,2,私立,一般大學,1006,中國文化大學,03212033,新聞學系,學士班(日間),馬來西亞,東協,0,0,0,2,1,1
109,2,私立,一般大學,1006,中國文化大學,05111091,生命科學系,學士班(日間),美國,北美洲,2,2,0,0,0,0
109,2,私立,一般大學,1007,逢甲大學,04131019,企業管理學系,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
109,2,私立,一般大學,1007,逢甲大學,04141024,國際經營與貿易學系,碩士班(日間),法國,歐洲,1,0,1,1,0,1
109,2,私立,一般大學,1007,逢甲大學,04141024,國際經營與貿易學系國際企業管理全英語學士班,學士班(日間),澳大利亞,其他亞洲地區,4,2,2,0,0,0
109,2,私立,一般大學,1007,逢甲大學,04141024,國際經營與貿易學系國際企業管理全英語學士班,學士班(日間),法國,歐洲,4,0,4,2,1,1
109,2,私立,一般大學,1007,逢甲大學,04141024,國際經營與貿易學系國際企業管理全英語學士班,學士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,私立,一般大學,1007,逢甲大學,04199035,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,學士班(日間),澳大利亞,其他亞洲地區,29,19,10,0,0,0
109,2,私立,一般大學,1007,逢甲大學,04199092,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,學士班(日間),美國,北美洲,35,13,22,0,0,0
109,2,私立,一般大學,1007,逢甲大學,07132079,綠色能源科技碩士學位學程,碩士班(日間),泰國,東協,1,1,0,1,0,1
109,2,私立,一般大學,1007,逢甲大學,07141095,美國普渡大學電機資訊雙學士學位學程,學士班(日間),美國,北美洲,27,18,9,0,0,0
109,2,私立,一般大學,1007,逢甲大學,07162059,航太與系統工程學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,私立,一般大學,1007,逢甲大學,99999108,國際雙學士學位學程,學士班(日間),澳大利亞,其他亞洲地區,4,2,2,0,0,0
109,2,私立,一般大學,1008,靜宜大學,02321002,台灣文學系,學士班(日間),日本,其他亞洲地區,1,0,1,1,1,0
109,2,私立,一般大學,1008,靜宜大學,03211008,大眾傳播學系,學士班(日間),馬來西亞,東協,0,0,0,2,0,2
109,2,私立,一般大學,1008,靜宜大學,04131010,寰宇管理碩士學位學程,碩士班(日間),印度尼西亞共和國,東協,0,0,0,4,3,1
109,2,私立,一般大學,1008,靜宜大學,04131010,寰宇管理碩士學位學程,碩士班(日間),法國,歐洲,2,0,2,4,2,2
109,2,私立,一般大學,1008,靜宜大學,04131010,寰宇管理碩士學位學程,碩士班(日間),奧地利共和國,歐洲,0,0,0,24,13,11
109,2,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),蒙古國,其他亞洲地區,0,0,0,1,0,1
109,2,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,2,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),美國,北美洲,1,1,0,0,0,0
109,2,私立,一般大學,1009,長庚大學,04131005,工商管理學系,碩士班(日間),美國,北美洲,1,0,1,0,0,0
109,2,私立,一般大學,1009,長庚大學,07141014,電機工程學系,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
109,2,私立,一般大學,1009,長庚大學,07141052,奈米工程及設計碩士學位學程,碩士班(日間),新加坡共和國,東協,1,1,0,8,6,2
109,2,私立,一般大學,1010,元智大學,04199018,管理學院學士班,學士班(日間),德意志聯邦共和國,歐洲,4,2,2,0,0,0
109,2,私立,一般大學,1010,元智大學,04199018,管理學院學士班,學士班(日間),美國,北美洲,1,0,1,0,0,0
109,2,私立,一般大學,1010,元智大學,06131028,資訊工程學系,碩士班(日間),大陸地區,大陸地區,0,0,0,2,1,1
109,2,私立,一般大學,1010,元智大學,07141033,電機工程學系,博士班,大陸地區,大陸地區,0,0,0,2,2,0
109,2,私立,一般大學,1010,元智大學,07191043,工業工程與管理學系,學士班(日間),印度尼西亞共和國,東協,0,0,0,1,0,1
109,2,私立,一般大學,1011,中華大學學校財團法人中華大學,02311002,應用日語學系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
109,2,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,碩士班(日間),泰國,東協,0,0,0,1,0,1
109,2,私立,一般大學,1012,大葉大學,02311004,英語學系,學士班(日間),英國,歐洲,1,0,1,0,0,0
109,2,私立,一般大學,1012,大葉大學,02311006,應用日語學系,學士班(日間),日本,其他亞洲地區,2,2,0,0,0,0
109,2,私立,一般大學,1012,大葉大學,09131065,護理學系,學士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
109,2,私立,一般大學,1012,大葉大學,09161064,藥用植物與保健學系,學士班(日間),美國,北美洲,3,1,2,0,0,0
109,2,私立,一般大學,1014,義守大學,02311003,應用日語學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
