學年度,設立別,學校類別,學校統計處代碼,學校名稱,單位代碼,單位名稱,專任教師平均每週授課時數-教授,專任教師平均每週授課時數-副教授,專任教師平均每週授課時數-助理教授,專任教師平均每週授課時數-講師,專任教師平均每週授課時數-其他教師
109,公立,一般大學,0003,國立臺灣大學,05121044,生物科技研究所,7.95,5.92,7.83,0,0
109,公立,一般大學,0003,國立臺灣大學,05121045,生化科學研究所,3.53,6.75,2.46,0,0
109,公立,一般大學,0003,國立臺灣大學,05121046,分子與細胞生物學研究所,5.14,6.95,5.91,0,0
109,公立,一般大學,0003,國立臺灣大學,05121151,生化科技學系,5.45,5.73,5.47,0,0
109,公立,一般大學,0003,國立臺灣大學,05123050,生物化學暨分子生物學研究所,2.03,1.71,2.55,0,0
109,公立,一般大學,0003,國立臺灣大學,05212043,生態學與演化生物學研究所,4.45,6.88,9.06,0,0
109,公立,一般大學,0003,國立臺灣大學,05311051,化學系,11.26,13.38,12.75,9.75,0
109,公立,一般大學,0003,國立臺灣大學,05321052,地質科學系,5.58,5.67,7.13,0,0
109,公立,一般大學,0003,國立臺灣大學,05321053,氣候變遷與永續發展國際博士學位學程,0,0.67,10.17,0,0
109,公立,一般大學,0003,國立臺灣大學,05322056,大氣科學系,4.65,6.86,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05323057,海洋研究所,3.46,4.99,4.73,0,0
109,公立,一般大學,0003,國立臺灣大學,05331054,物理學系,5.89,5.33,5,5.25,0
109,公立,一般大學,0003,國立臺灣大學,05331055,應用物理學研究所,5.38,6.25,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05332058,天文物理研究所,4.75,0,7.88,0,0
109,公立,一般大學,0003,國立臺灣大學,05411059,數學系,4.86,5.80,4.80,0,0
109,公立,一般大學,0003,國立臺灣大學,05499061,應用數學科學研究所,4.58,0,6,0,0
109,公立,一般大學,0003,國立臺灣大學,06131062,資訊管理學系,7.28,10.50,0,0,0
109,公立,一般大學,0003,國立臺灣大學,06131063,資訊網路與多媒體研究所,6.47,6.75,0,0,0
109,公立,一般大學,0003,國立臺灣大學,06131067,資訊工程學系,6.24,7.40,5.97,0,0
109,公立,一般大學,0003,國立臺灣大學,07111076,化學工程學系,5.73,6,7.19,0,0
109,公立,一般大學,0003,國立臺灣大學,07111077,高分子科學與工程學研究所,6.50,6,6,0,0
109,公立,一般大學,0003,國立臺灣大學,07112078,材料科學與工程學系,6.54,7.17,7.50,0,0
109,公立,一般大學,0003,國立臺灣大學,07121080,環境工程學研究所,3.81,8,3.25,0,0
109,公立,一般大學,0003,國立臺灣大學,07141064,電機工程學系,6.07,6.18,5.53,0,0
109,公立,一般大學,0003,國立臺灣大學,07141065,電子工程學研究所,6.92,8.50,0,0,0
109,公立,一般大學,0003,國立臺灣大學,07141066,光電工程學研究所,5.91,6.50,7.11,0,0
109,公立,一般大學,0003,國立臺灣大學,07141068,電信工程學研究所,6.23,5.92,0,0,0
109,公立,一般大學,0003,國立臺灣大學,07151069,機械工程學系,5.80,6.16,7.23,0,0
109,公立,一般大學,0003,國立臺灣大學,07151082,工程科學及海洋工程學系,6.13,7.13,8,0,0
109,公立,一般大學,0003,國立臺灣大學,07151161,生物機電工程學系,7.25,7.81,3.40,0,0
109,公立,一般大學,0003,國立臺灣大學,07191079,工業工程學研究所,5,5.33,10.50,0,0
109,公立,一般大學,0003,國立臺灣大學,07193081,生醫電子與資訊學研究所,6.03,7.19,0,0,0
109,公立,一般大學,0003,國立臺灣大學,07193083,醫學工程學系,9.34,7.30,5.47,0,0
109,公立,一般大學,0003,國立臺灣大學,07194071,應用力學研究所,4.42,4.98,5.13,0,0
109,公立,一般大學,0003,國立臺灣大學,07211099,食品科技研究所,5.59,8.73,2.30,0,0
109,公立,一般大學,0003,國立臺灣大學,07313086,建築與城鄉研究所,6.46,8.10,6.50,0,0
109,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,5.29,6.19,5.02,0,0
109,公立,一般大學,0003,國立臺灣大學,07321075,生物環境系統工程學系,7,9.30,11.58,0,0
109,公立,一般大學,0003,國立臺灣大學,08111087,農藝學系,6.07,4.71,4.87,0,0
109,公立,一般大學,0003,國立臺灣大學,08112089,動物科學技術學系,5.54,9.11,4.34,0,0
109,公立,一般大學,0003,國立臺灣大學,08121091,園藝暨景觀學系,8.19,9.63,7.76,0,0
109,公立,一般大學,0003,國立臺灣大學,08191100,農業化學系,4.46,5.50,5.32,0,0
109,公立,一般大學,0003,國立臺灣大學,08193096,農業經濟學系,10.97,13.38,8.75,0,0
109,公立,一般大學,0003,國立臺灣大學,08193098,生物產業傳播暨發展學系,8.69,10,6,0,0
109,公立,一般大學,0003,國立臺灣大學,08194094,植物病理與微生物學系,5.31,3.34,6.39,0,0
109,公立,一般大學,0003,國立臺灣大學,08211102,森林環境暨資源學系,9.81,10.46,10.99,0,0
109,公立,一般大學,0003,國立臺灣大學,08311103,漁業科學研究所,6.14,5.95,5.12,0,0
109,公立,一般大學,0003,國立臺灣大學,08411104,獸醫學系,4.93,6.67,4.20,0,0
109,公立,一般大學,0003,國立臺灣大學,08411105,臨床動物醫學研究所,6.95,5.38,6.61,0,0
109,公立,一般大學,0003,國立臺灣大學,08411106,分子暨比較病理生物學研究所,5.70,8.09,8.33,0,0
109,公立,一般大學,0003,國立臺灣大學,09111137,牙醫學系,6.66,7.47,6.49,0,0
109,公立,一般大學,0003,國立臺灣大學,09111138,臨床牙醫學研究所,6.64,5.98,3.63,0,0
109,公立,一般大學,0003,國立臺灣大學,09111139,口腔生物科學研究所,4.31,7.70,5.67,0,0
109,公立,一般大學,0003,國立臺灣大學,09121048,微生物學研究所,5.85,3.94,2.76,0,0
109,公立,一般大學,0003,國立臺灣大學,09121107,醫學系,1.07,1.01,1,0,0
109,公立,一般大學,0003,國立臺灣大學,09121108,臨床醫學研究所,2.11,2.48,0,0,0
109,公立,一般大學,0003,國立臺灣大學,09121109,分子醫學研究所,1.33,1.38,1.36,0,0
109,公立,一般大學,0003,國立臺灣大學,09121110,免疫學研究所,3.37,2.31,2.86,0,0
109,公立,一般大學,0003,國立臺灣大學,09121111,生理學研究所,2.65,1.75,1.73,0,0
109,公立,一般大學,0003,國立臺灣大學,09121112,病理學研究所,0.69,0.64,0.59,0,0
109,公立,一般大學,0003,國立臺灣大學,09121114,解剖學暨細胞生物學研究所,1.58,2.06,1.63,0,0
109,公立,一般大學,0003,國立臺灣大學,09121118,腫瘤醫學研究所,1.80,0.73,0.39,0,0
109,公立,一般大學,0003,國立臺灣大學,09121120,基因體暨蛋白體醫學研究所,1.27,2.78,1.92,0,0
109,公立,一般大學,0003,國立臺灣大學,09121121,醫學教育暨生醫倫理研究所,2.54,4.62,3.80,0,0
109,公立,一般大學,0003,國立臺灣大學,09121130,藥理學研究所,2.20,2.51,2.21,0,0
109,公立,一般大學,0003,國立臺灣大學,09121140,法醫學研究所,3.41,7.34,3,3.18,0
109,公立,一般大學,0003,國立臺灣大學,09121142,腦與心智科學研究所,0,3.46,3.20,0,0
109,公立,一般大學,0003,國立臺灣大學,09131134,學士後護理學系,0,0,4.57,3.81,0
109,公立,一般大學,0003,國立臺灣大學,09131134,護理學系,3.62,4.74,3.19,0,0
109,公立,一般大學,0003,國立臺灣大學,09141136,醫學檢驗暨生物技術學系,2.86,3.03,2.43,0,0
109,公立,一般大學,0003,國立臺灣大學,09141143,醫療器材與醫學影像研究所,4.27,0,5.17,0,0
109,公立,一般大學,0003,國立臺灣大學,09151132,物理治療學系,10.80,9.74,8.13,0,0
109,公立,一般大學,0003,國立臺灣大學,09152133,職能治療學系,9.07,8.15,5.17,0,0
109,公立,一般大學,0003,國立臺灣大學,09161129,藥學系,5.56,7.20,7.42,0,0
109,公立,一般大學,0003,國立臺灣大學,09161131,臨床藥學研究所,6.84,5.99,0,0,0
109,公立,一般大學,0003,國立臺灣大學,09191122,公共衛生碩士學位學程,0,0,1.55,0,0
109,公立,一般大學,0003,國立臺灣大學,09191122,公共衛生學系,3.87,4.33,0,0,0
109,公立,一般大學,0003,國立臺灣大學,09191126,流行病學與預防醫學研究所,4.26,5.01,1.76,0,0
109,公立,一般大學,0003,國立臺灣大學,09191127,健康政策與管理研究所,8.08,6.11,4.42,0,0
109,公立,一般大學,0003,國立臺灣大學,09191128,健康行為與社區科學研究所,6.08,9.11,5.87,0,0
109,公立,一般大學,0003,國立臺灣大學,09191157,食品安全與健康研究所,5.08,0,4.30,0,0
109,公立,一般大學,0003,國立臺灣大學,09191162,環境與職業健康科學研究所,3.90,3.91,1.93,0,0
109,公立,一般大學,0003,國立臺灣大學,09191163,全球衛生碩士學位學程,0,2.52,0.75,0,0
109,公立,一般大學,0003,國立臺灣大學,09199141,毒理學研究所,3.22,3.32,3.42,0,0
109,公立,一般大學,0003,國立臺灣大學,09231144,社會工作學系,4.56,5.63,7.17,0,0
109,公立,一般大學,0003,國立臺灣大學,10152145,運動設施與健康管理碩士學位學程,0,9,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,,文學院,0,0,2,0,0
109,公立,一般大學,0004,國立臺灣師範大學,,師資培育學院,4,7,9.50,12,0
109,公立,一般大學,0004,國立臺灣師範大學,,教務處,0,8,0,13.83,0
109,公立,一般大學,0004,國立臺灣師範大學,01111001,教育學系,7.43,9.38,6.25,0,0
109,公立,一般大學,0004,國立臺灣師範大學,01113018,特殊教育學系,6.45,8.44,10,0,0
109,公立,一般大學,0004,國立臺灣師範大學,01114019,教育政策與行政研究所,9.02,10.15,8.25,0,0
109,公立,一般大學,0004,國立臺灣師範大學,01115002,課程與教學研究所,6.67,11.75,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,01115006,科學教育研究所,5.29,5,5,0,0
109,公立,一般大學,0004,國立臺灣師範大學,01116014,資訊教育研究所,3.40,5,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,01116079,學習科學學士學位學程,4.67,5.50,6.33,0,0
109,公立,一般大學,0004,國立臺灣師範大學,01131004,公民教育與活動領導學系,9.20,8.86,0,6,0
109,公立,一般大學,0004,國立臺灣師範大學,01131009,社會教育學系,7.25,9,9,0,0
109,公立,一般大學,0004,國立臺灣師範大學,01131017,健康促進與衛生教育學系,7.67,9,12,0,0
109,公立,一般大學,0004,國立臺灣師範大學,01141007,人類發展與家庭學系,8.50,10.50,9.33,18,0
109,公立,一般大學,0004,國立臺灣師範大學,01141010,工業教育學系,11.89,9,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,01141013,環境教育研究所,7.20,10,5,0,0
109,公立,一般大學,0004,國立臺灣師範大學,01141015,體育學系,8,11.75,8.80,12,0
109,公立,一般大學,0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系,9.33,11.50,11.07,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02112037,設計學系,10.08,10.50,11,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02131023,美術學系,9.97,10,8.25,1.50,0
109,公立,一般大學,0004,國立臺灣師範大學,02151024,音樂學系,12.56,12.26,0,14,0
109,公立,一般大學,0004,國立臺灣師範大學,02151025,民族音樂研究所,6,0,4.67,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02152027,表演藝術研究所,7,8,6,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02152027,表演藝術學士學位學程,11,10,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02191026,藝術史研究所,5.47,8,6,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02221035,歷史學系,5.83,8.86,7,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02221036,臺灣史研究所,4.67,7,4,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02299045,歐洲文化與觀光研究所,5.50,5,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02311033,英語學系,6.08,7.40,8.14,12.25,0
109,公立,一般大學,0004,國立臺灣師範大學,02312034,翻譯研究所,10.67,9.38,6,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02313005,華語文教學系,6.20,8.44,10,14.60,0
109,公立,一般大學,0004,國立臺灣師範大學,02321028,臺灣語文學系,5.50,7,7,14,0
109,公立,一般大學,0004,國立臺灣師範大學,02322029,國文學系,7.14,8.43,5.50,10,0
109,公立,一般大學,0004,國立臺灣師範大學,03121039,政治學研究所,10.07,11,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,6.73,6.88,7.67,0,0
109,公立,一般大學,0004,國立臺灣師範大學,03142041,地理學系,5.74,8.20,7.53,0,0
109,公立,一般大學,0004,國立臺灣師範大學,03143042,東亞學系,7.90,8.68,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,03199070,復健諮商研究所,6,11,7,0,0
109,公立,一般大學,0004,國立臺灣師範大學,03211048,大眾傳播研究所,5,5.25,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,03214050,圖文傳播學系,9.58,16.65,0,9.50,0
109,公立,一般大學,0004,國立臺灣師範大學,03222049,圖書資訊學研究所,4.80,11,3,0,0
109,公立,一般大學,0004,國立臺灣師範大學,04131047,全球經營與策略研究所,8.94,9.45,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,04131051,企業管理學系,6.33,9,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,04131052,管理研究所,6,8,11.68,0,0
109,公立,一般大學,0004,國立臺灣師範大學,04191054,國際人力資源發展研究所,5,8.67,9,0,0
109,公立,一般大學,0004,國立臺灣師範大學,05111056,生命科學系,5.14,8.23,6,10.49,0
109,公立,一般大學,0004,國立臺灣師範大學,05121084,生技醫藥產業碩士學位學程,5.60,9.50,6.36,0,0
109,公立,一般大學,0004,國立臺灣師範大學,05191083,營養科學碩士學位學程,0,6.50,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,05191083,營養科學學士學位學程,9.33,0,8,0,0
109,公立,一般大學,0004,國立臺灣師範大學,05311059,化學系,7.21,9,7.83,0,0
109,公立,一般大學,0004,國立臺灣師範大學,05321060,地球科學系,5.50,7,7.20,0,0
109,公立,一般大學,0004,國立臺灣師範大學,05323069,海洋環境科技研究所,5.83,10.50,6.50,0,0
109,公立,一般大學,0004,國立臺灣師範大學,05331061,物理學系,5.14,7.17,5.67,0,0
109,公立,一般大學,0004,國立臺灣師範大學,05411062,數學系,5.92,7.78,7.33,6,0
109,公立,一般大學,0004,國立臺灣師範大學,06131065,資訊工程學系,4.81,6.60,8.63,0,0
109,公立,一般大學,0004,國立臺灣師範大學,07141063,電機工程學系,5.53,6.95,6.20,0,0
109,公立,一般大學,0004,國立臺灣師範大學,07141080,光電工程研究所,4.11,0,4.78,0,0
109,公立,一般大學,0004,國立臺灣師範大學,07141080,光電工程學士學位學程,4.12,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,07151068,機電工程學系,8.66,10.14,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,07161081,車輛與能源工程學士學位學程,12.07,0,6.55,21.20,0
109,公立,一般大學,0004,國立臺灣師範大學,09231071,社會工作學研究所,5,7,3,0,0
109,公立,一般大學,0004,國立臺灣師範大學,10141074,運動競技學系,8.88,13.33,16,21.50,0
109,公立,一般大學,0004,國立臺灣師範大學,10152077,運動休閒與餐旅管理研究所,8.30,8.13,0,0,0
109,公立,一般大學,0005,國立成功大學,,外語中心,0,0,10,13.40,0
109,公立,一般大學,0005,國立成功大學,,計算機與網路中心,0,3,0,6.50,0
109,公立,一般大學,0005,國立成功大學,,軍訓室,0,0,0,0,4.61
109,公立,一般大學,0005,國立成功大學,,師資培育中心,0,7.17,4.75,0,0
109,公立,一般大學,0005,國立成功大學,,通識教育中心,2,0,6,0,0
109,公立,一般大學,0005,國立成功大學,,學生事務處,0,0,8.16,0,0
109,公立,一般大學,0005,國立成功大學,,體育室,0,11.43,0,16.40,0
109,公立,一般大學,0005,國立成功大學,01111103,教育研究所,5.08,8,0,0,0
109,公立,一般大學,0005,國立成功大學,02122112,創意產業設計研究所,10.75,7.97,6.75,0,0
109,公立,一般大學,0005,國立成功大學,02123113,工業設計學系,8.63,9.30,9.37,6.50,0
109,公立,一般大學,0005,國立成功大學,02191104,藝術研究所,6.89,10,8.79,0,0
109,公立,一般大學,0005,國立成功大學,02221110,歷史學系,6.79,7.16,6.12,0,0
109,公立,一般大學,0005,國立成功大學,02222111,考古學研究所,1.92,0,6.55,0,0
109,公立,一般大學,0005,國立成功大學,02311108,外國語文學系,7.27,8.50,8,0,0
109,公立,一般大學,0005,國立成功大學,02321106,台灣文學系,7.25,7.36,4,0,0
109,公立,一般大學,0005,國立成功大學,02322107,中國文學系,7.23,7.60,9.29,0,0
109,公立,一般大學,0005,國立成功大學,03111114,經濟學系,6.25,7.50,7.38,0,0
109,公立,一般大學,0005,國立成功大學,03121115,政治學系,6.93,6.83,9.25,0,0
109,公立,一般大學,0005,國立成功大學,03131117,心理學系,6.91,9.88,9.71,0,0
