學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),僑生小計,僑生男,僑生女,港澳生小計,港澳生男,港澳生女,僑生及港澳生數之在學比率(%)
109,私立,一般大學,1010,元智大學,06131011,資訊管理學系,學士班(日間),1,1,0,4,4,0,1.06
109,私立,一般大學,1010,元智大學,06131028,資訊工程學系,學士班(日間),1,1,0,6,6,0,1.08
109,私立,一般大學,1010,元智大學,06131051,資訊學院英語學士班,學士班(日間),1,1,0,0,0,0,0.97
109,私立,一般大學,1010,元智大學,06133013,資訊傳播學系,學士班(日間),1,0,1,10,4,6,2.20
109,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,博士班,0,0,0,1,1,0,5.88
109,私立,一般大學,1010,元智大學,07141033,電機工程學系,學士班(日間),0,0,0,4,4,0,0.37
109,私立,一般大學,1010,元智大學,07141033,電機工程學系,碩士班(日間),0,0,0,3,3,0,1.74
109,私立,一般大學,1010,元智大學,07151037,機械工程學系,學士班(日間),1,1,0,2,2,0,0.69
109,私立,一般大學,1010,元智大學,07151037,機械工程學系,碩士班(日間),1,1,0,1,1,0,5.13
109,私立,一般大學,1010,元智大學,07194050,工程學院英語學士班,學士班(日間),1,1,0,0,0,0,0.98
109,私立,一般大學,1011,中華大學學校財團法人中華大學,02123004,工業產品設計學系,學士班(日間),1,0,1,0,0,0,1.30
109,私立,一般大學,1011,中華大學學校財團法人中華大學,02311001,外國語文學系,學士班(日間),1,0,1,0,0,0,3.03
109,私立,一般大學,1011,中華大學學校財團法人中華大學,02311002,應用日語學系,學士班(日間),0,0,0,1,1,0,0.30
109,私立,一般大學,1011,中華大學學校財團法人中華大學,06131021,資訊管理學系,學士班(日間),1,1,0,0,0,0,0.35
109,私立,一般大學,1011,中華大學學校財團法人中華大學,06131025,資訊工程學系,學士班(日間),4,4,0,2,2,0,1.57
109,私立,一般大學,1011,中華大學學校財團法人中華大學,07321032,土木工程學系,學士班(日間),0,0,0,1,0,1,0.75
109,私立,一般大學,1011,中華大學學校財團法人中華大學,10131041,餐旅管理學系,學士班(日間),4,1,3,3,2,1,2.16
109,私立,一般大學,1011,中華大學學校財團法人中華大學,10151055,觀光與會展活動學系,學士班(日間),0,0,0,1,1,0,0.63
109,私立,一般大學,1011,中華大學學校財團法人中華大學,10151056,國際觀光與酒店管理雙學士學位學程,學士班(日間),0,0,0,1,1,0,9.09
109,私立,一般大學,1012,大葉大學,02112011,視覺傳達設計學系,學士班(日間),3,1,2,10,2,8,3.95
109,私立,一般大學,1012,大葉大學,02112037,多媒體數位內容學士學位學程,學士班(日間),1,1,0,27,14,13,6.50
109,私立,一般大學,1012,大葉大學,02121002,造形藝術學系,學士班(日間),2,0,2,17,3,14,6.83
109,私立,一般大學,1012,大葉大學,02121002,造形藝術學系,碩士班(日間),0,0,0,5,2,3,13.89
109,私立,一般大學,1012,大葉大學,02122015,設計暨藝術學院碩士班,碩士班(日間),0,0,0,2,1,1,10.53
109,私立,一般大學,1012,大葉大學,02123012,工業設計學系,學士班(日間),1,1,0,3,1,2,2.25
109,私立,一般大學,1012,大葉大學,02124014,空間設計學系,學士班(日間),1,0,1,5,2,3,1.74
109,私立,一般大學,1012,大葉大學,02311004,英語學系,學士班(日間),1,0,1,4,2,2,3.42
109,私立,一般大學,1012,大葉大學,02311004,英語學系,碩士班(日間),0,0,0,1,0,1,7.14
109,私立,一般大學,1012,大葉大學,02311006,應用日語學系,學士班(日間),1,1,0,9,4,5,3.53
109,私立,一般大學,1012,大葉大學,02311016,歐洲文化與旅遊學士學位學程,學士班(日間),1,1,0,4,3,1,13.16
109,私立,一般大學,1012,大葉大學,03211018,傳播藝術學士學位學程,學士班(日間),1,1,0,15,7,8,11.76
109,私立,一般大學,1012,大葉大學,04121025,財務金融學系,學士班(日間),0,0,0,5,5,0,2.40
109,私立,一般大學,1012,大葉大學,04131021,企業管理學系,學士班(日間),0,0,0,2,1,1,0.90
109,私立,一般大學,1012,大葉大學,04131021,企業管理學系,碩士班(日間),1,0,1,0,0,0,2.00
109,私立,一般大學,1012,大葉大學,04131024,國際企業管理學系,學士班(日間),2,1,1,3,2,1,5.26
109,私立,一般大學,1012,大葉大學,04142028,人力資源暨公共關係學系,學士班(日間),0,0,0,2,2,0,4.55
109,私立,一般大學,1012,大葉大學,05121033,生物資源學系,學士班(日間),0,0,0,1,1,0,0.87
109,私立,一般大學,1012,大葉大學,05121080,生物醫學系,學士班(日間),0,0,0,3,2,1,1.85
109,私立,一般大學,1012,大葉大學,06131036,資訊管理學系,學士班(日間),0,0,0,1,1,0,0.74
109,私立,一般大學,1012,大葉大學,06131036,資訊管理學系,碩士班(日間),0,0,0,1,0,1,7.69
109,私立,一般大學,1012,大葉大學,06131039,資訊工程學系,學士班(日間),0,0,0,2,2,0,1.46
109,私立,一般大學,1012,大葉大學,07121054,環境工程學系,碩士班(日間),0,0,0,1,1,0,3.33
109,私立,一般大學,1012,大葉大學,07141038,電機工程學系,學士班(日間),0,0,0,1,1,0,0.55
109,私立,一般大學,1012,大葉大學,07151046,機械與自動化工程學系,學士班(日間),0,0,0,2,2,0,0.66
109,私立,一般大學,1012,大葉大學,09131065,護理學系,學士班(日間),0,0,0,8,3,5,1.43
109,私立,一般大學,1012,大葉大學,09141066,視光學系,學士班(日間),0,0,0,2,1,1,1.01
109,私立,一般大學,1012,大葉大學,09161064,藥用植物與保健學系,學士班(日間),0,0,0,1,1,0,0.78
109,私立,一般大學,1012,大葉大學,09161064,藥用植物與保健學系,碩士班(日間),1,1,0,0,0,0,6.25
109,私立,一般大學,1012,大葉大學,10131067,餐旅管理學系,學士班(日間),1,0,1,12,5,7,6.53
109,私立,一般大學,1012,大葉大學,10151069,觀光旅遊學系,學士班(日間),1,0,1,3,1,2,3.03
109,私立,一般大學,1012,大葉大學,10152070,休閒事業管理學系,學士班(日間),0,0,0,5,5,0,4.24
109,私立,一般大學,1012,大葉大學,10152072,運動健康管理學系,學士班(日間),1,0,1,11,10,1,8.70
109,私立,一般大學,1012,大葉大學,10152072,運動健康管理學系,碩士班(日間),0,0,0,1,1,0,4.00
109,私立,一般大學,1012,大葉大學,10199074,烘焙暨飲料調製學士學位學程,學士班(日間),4,2,2,14,5,9,9.18
109,私立,一般大學,1012,大葉大學,10199075,婚禮企劃暨節慶管理學士學位學程,學士班(日間),2,0,2,5,1,4,9.33
109,私立,一般大學,1012,大葉大學,10321076,消防安全學士學位學程,學士班(日間),1,1,0,0,0,0,0.55
109,私立,一般大學,1013,華梵大學,02112024,攝影與VR設計學系,學士班(日間),0,0,0,4,2,2,5.33
109,私立,一般大學,1013,華梵大學,02112024,攝影與VR設計學系,碩士班(日間),0,0,0,2,2,0,20.00
109,私立,一般大學,1013,華梵大學,02122023,智慧生活設計學系,學士班(日間),0,0,0,1,0,1,2.63
109,私立,一般大學,1013,華梵大學,02123008,工業設計學系,學士班(日間),2,2,0,0,0,0,3.13
109,私立,一般大學,1013,華梵大學,02131002,美術與文創學系,學士班(日間),1,0,1,24,6,18,11.68
109,私立,一般大學,1013,華梵大學,02191020,藝術設計學院學士班,學士班(日間),0,0,0,1,0,1,4.55
109,私立,一般大學,1013,華梵大學,02299009,東方人文思想研究所,碩士班(日間),1,1,0,1,0,1,3.77
109,私立,一般大學,1013,華梵大學,02322003,中國文學系,學士班(日間),1,0,1,1,1,0,7.69
109,私立,一般大學,1013,華梵大學,06132022,智慧生活科技學系,學士班(日間),0,0,0,3,3,0,6.98
109,私立,一般大學,1013,華梵大學,07151014,機電工程學系,學士班(日間),0,0,0,3,3,0,12.50
109,私立,一般大學,1013,華梵大學,07311016,建築學系,學士班(日間),0,0,0,2,2,0,3.92
109,私立,一般大學,1013,華梵大學,07312019,景觀與環境設計學系,學士班(日間),0,0,0,1,1,0,5.56
109,私立,一般大學,1014,義守大學,02111001,電影與電視學系,學士班(日間),12,8,4,55,32,23,21.07
109,私立,一般大學,1014,義守大學,02112005,數位多媒體設計學系,學士班(日間),2,0,2,13,9,4,7.98
109,私立,一般大學,1014,義守大學,02123006,創意商品設計學系,學士班(日間),0,0,0,9,3,6,4.25
109,私立,一般大學,1014,義守大學,02311002,應用英語學系,學士班(日間),1,1,0,8,4,4,2.20
109,私立,一般大學,1014,義守大學,02311003,應用日語學系,學士班(日間),0,0,0,26,14,12,7.74
109,私立,一般大學,1014,義守大學,03211008,大眾傳播學系,學士班(日間),6,3,3,20,6,14,8.15
109,私立,一般大學,1014,義守大學,04111009,會計學系,學士班(日間),0,0,0,1,0,1,0.41
109,私立,一般大學,1014,義守大學,04121017,國際財務金融學系,學士班(日間),1,0,1,1,1,0,1.79
109,私立,一般大學,1014,義守大學,04121066,財務金融管理學系,學士班(日間),0,0,0,1,1,0,0.24
109,私立,一般大學,1014,義守大學,04131010,企業管理學系,學士班(日間),1,0,1,12,7,5,3.47
109,私立,一般大學,1014,義守大學,04131010,企業管理學系,碩士班(日間),0,0,0,2,2,0,2.08
109,私立,一般大學,1014,義守大學,04131013,國際企業經營學系,學士班(日間),1,1,0,2,1,1,1.94
109,私立,一般大學,1014,義守大學,04133018,醫務管理學系,碩士班(日間),1,0,1,0,0,0,5.88
109,私立,一般大學,1014,義守大學,04134007,公共政策與管理學系,學士班(日間),0,0,0,1,1,0,0.55
109,私立,一般大學,1014,義守大學,04141015,國際商務學系,學士班(日間),2,1,1,1,1,0,0.85
109,私立,一般大學,1014,義守大學,04199019,工業管理學系,學士班(日間),0,0,0,1,1,0,0.49
109,私立,一般大學,1014,義守大學,05121020,生物科技學系,學士班(日間),0,0,0,5,3,2,2.67
109,私立,一般大學,1014,義守大學,05191044,營養學系,學士班(日間),0,0,0,8,2,6,3.23
109,私立,一般大學,1014,義守大學,05499023,財務與計算數學系,學士班(日間),0,0,0,2,1,1,1.38
109,私立,一般大學,1014,義守大學,06131024,資訊管理學系,學士班(日間),0,0,0,1,1,0,0.30
109,私立,一般大學,1014,義守大學,06131024,資訊管理學系,碩士班(日間),0,0,0,1,1,0,20.00
109,私立,一般大學,1014,義守大學,06131027,資訊工程學系,學士班(日間),1,1,0,5,5,0,1.44
109,私立,一般大學,1014,義守大學,06131027,資訊工程學系,碩士班(日間),0,0,0,1,1,0,6.25
109,私立,一般大學,1014,義守大學,07111021,生物技術與化學工程研究所,碩士班(日間),0,0,0,1,1,0,16.67
109,私立,一般大學,1014,義守大學,07141025,電機工程學系,學士班(日間),0,0,0,1,1,0,0.18
109,私立,一般大學,1014,義守大學,07141025,電機工程學系,碩士班(日間),1,0,1,0,0,0,3.45
109,私立,一般大學,1014,義守大學,07141026,電子工程學系,碩士班(日間),0,0,0,2,2,0,6.67
109,私立,一般大學,1014,義守大學,07151030,機械與自動化工程學系,學士班(日間),1,1,0,1,1,0,0.68
109,私立,一般大學,1014,義守大學,07151030,機械與自動化工程學系,碩士班(日間),0,0,0,2,2,0,14.29
109,私立,一般大學,1014,義守大學,07193037,生物醫學工程學系,學士班(日間),0,0,0,5,4,1,1.36
109,私立,一般大學,1014,義守大學,07321032,土木與生態工程學系,學士班(日間),0,0,0,1,1,0,0.35
109,私立,一般大學,1014,義守大學,09131046,護理學系,學士班(日間),1,0,1,34,16,18,6.43
109,私立,一般大學,1014,義守大學,09141050,醫學影像暨放射科學系,學士班(日間),0,0,0,5,1,4,1.86
109,私立,一般大學,1014,義守大學,09141061,醫學檢驗技術學系,學士班(日間),1,1,0,2,1,1,1.25
109,私立,一般大學,1014,義守大學,09151042,物理治療學系,學士班(日間),4,2,2,47,28,19,17.71
109,私立,一般大學,1014,義守大學,09152043,職能治療學系,學士班(日間),1,0,1,54,18,36,18.64
109,私立,一般大學,1014,義守大學,09191041,健康管理學系,學士班(日間),0,0,0,1,1,0,0.50
109,私立,一般大學,1014,義守大學,10131051,餐旅管理學系,學士班(日間),14,4,10,39,17,22,15.63
109,私立,一般大學,1014,義守大學,10131052,廚藝學系,學士班(日間),14,6,8,75,43,32,23.99
109,私立,一般大學,1014,義守大學,10151053,觀光學系,學士班(日間),1,0,1,9,6,3,3.88
109,私立,一般大學,1014,義守大學,10151055,國際觀光餐旅學系,學士班(日間),1,0,1,8,5,3,4.69
109,私立,一般大學,1014,義守大學,10151057,休閒事業管理學系,學士班(日間),0,0,0,9,2,7,4.43
109,私立,一般大學,1014,義守大學,10199058,娛樂事業管理學系,學士班(日間),1,1,0,5,1,4,5.17
109,私立,一般大學,1015,世新大學,02111018,廣播電視電影學系,學士班(日間),40,12,28,58,16,42,8.97
109,私立,一般大學,1015,世新大學,02111018,廣播電視電影學系,碩士班(日間),1,0,1,4,3,1,6.10
109,私立,一般大學,1015,世新大學,02112004,數位多媒體設計學系,學士班(日間),11,5,6,17,8,9,5.89
109,私立,一般大學,1015,世新大學,02112004,數位多媒體設計學系,碩士班(日間),0,0,0,1,1,0,4.76
109,私立,一般大學,1015,世新大學,02311002,英語學系,學士班(日間),2,0,2,1,1,0,0.74
109,私立,一般大學,1015,世新大學,02311003,日本語文學系,學士班(日間),4,2,2,8,2,6,2.78
109,私立,一般大學,1015,世新大學,02322001,中國文學系,學士班(日間),0,0,0,7,1,6,4.00
109,私立,一般大學,1015,世新大學,03111005,經濟學系,學士班(日間),1,1,0,3,1,2,1.20
109,私立,一般大學,1015,世新大學,03141007,性別研究所,碩士班(日間),0,0,0,1,0,1,2.78
109,私立,一般大學,1015,世新大學,03141008,社會心理學系,學士班(日間),2,1,1,8,4,4,2.39
109,私立,一般大學,1015,世新大學,03212017,新聞學系,學士班(日間),15,4,11,16,6,10,4.30
109,私立,一般大學,1015,世新大學,03212017,新聞學系,碩士班(日間),1,0,1,0,0,0,4.00
109,私立,一般大學,1015,世新大學,03214013,資訊傳播學系,學士班(日間),2,1,1,6,4,2,3.33
109,私立,一般大學,1015,世新大學,03214014,口語傳播暨社群媒體學系,學士班(日間),9,0,9,9,4,5,3.71
109,私立,一般大學,1015,世新大學,03214014,口語傳播暨社群媒體學系,碩士班(日間),1,1,0,0,0,0,4.55
109,私立,一般大學,1015,世新大學,03214020,圖文傳播暨數位出版學系,學士班(日間),17,5,12,14,5,9,6.68
109,私立,一般大學,1015,世新大學,03214020,圖文傳播暨數位出版學系,碩士班(日間),0,0,0,2,0,2,14.29
109,私立,一般大學,1015,世新大學,04121024,財務金融學系,學士班(日間),1,0,1,1,1,0,0.53
109,私立,一般大學,1015,世新大學,04131023,企業管理學系,學士班(日間),1,1,0,0,0,0,0.47
109,私立,一般大學,1015,世新大學,04134009,行政管理學系,學士班(日間),1,0,1,3,0,3,0.99
109,私立,一般大學,1015,世新大學,04143019,公共關係暨廣告學系,學士班(日間),27,10,17,13,2,11,5.48
109,私立,一般大學,1015,世新大學,04143019,公共關係暨廣告學系,碩士班(日間),0,0,0,4,2,2,8.51
109,私立,一般大學,1015,世新大學,04199025,傳播管理學系,學士班(日間),13,0,13,8,4,4,3.32
109,私立,一般大學,1015,世新大學,04199025,傳播管理學系,碩士班(日間),0,0,0,3,1,2,12.50
109,私立,一般大學,1015,世新大學,06131028,資訊管理學系,學士班(日間),1,0,1,5,4,1,0.85
109,私立,一般大學,1015,世新大學,10151029,觀光學系,學士班(日間),4,1,3,14,7,7,2.76
109,私立,一般大學,1015,世新大學,10151029,觀光學系,碩士班(日間),0,0,0,1,1,0,4.55
109,私立,一般大學,1016,銘傳大學,02112012,數位媒體設計學系,學士班(日間),18,4,14,39,7,32,9.09
109,私立,一般大學,1016,銘傳大學,02112012,數位媒體設計學系,碩士班(日間),0,0,0,2,1,1,13.33
109,私立,一般大學,1016,銘傳大學,02112072,商業設計學系,學士班(日間),4,2,2,11,2,9,3.02
109,私立,一般大學,1016,銘傳大學,02121090,動漫文創設計學士學位學程,學士班(日間),0,0,0,1,0,1,0.72
109,私立,一般大學,1016,銘傳大學,02123073,商品設計學系,學士班(日間),10,4,6,22,8,14,6.43
109,私立,一般大學,1016,銘傳大學,02123073,商品設計學系創新設計與管理碩士班,碩士班(日間),0,0,0,1,1,0,4.35
109,私立,一般大學,1016,銘傳大學,02311010,應用日語學系,學士班(日間),6,1,5,19,10,9,4.84
109,私立,一般大學,1016,銘傳大學,02311010,應用日語學系,碩士班(日間),1,1,0,0,0,0,4.00
109,私立,一般大學,1016,銘傳大學,02311031,應用英語學系,學士班(日間),2,1,1,9,6,3,1.53
109,私立,一般大學,1016,銘傳大學,02322002,應用中國文學系,學士班(日間),2,2,0,2,1,1,0.90
109,私立,一般大學,1016,銘傳大學,03122005,國際事務與外交學士學位學程,學士班(日間),3,0,3,1,1,0,2.55
