學年度,設立別,學校類別,學校統計處代碼,學校名稱,編制內外,年齡組別,總計,專任教師數-一般教師-教授,專任教師數-一般教師-副教授,專任教師數-一般教師-助理教授,專任教師數-一般教師-講師,專任教師數-專案教學人員-教授,專任教師數-專案教學人員-副教授,專任教師數-專案教學人員-助理教授,專任教師數-專案教學人員-講師,專任教師數-專業技術人員及教師-教授,專任教師數-專業技術人員及教師-副教授,專任教師數-專業技術人員及教師-助理教授,專任教師數-專業技術人員及教師-講師,專任教師數-其他教師
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制內,35歲至未滿40歲,10,0,2,5,1,0,0,0,0,0,0,2,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制內,40歲至未滿45歲,19,1,3,8,4,0,0,0,0,0,0,3,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制內,45歲至未滿50歲,41,0,13,14,2,0,0,0,0,0,3,6,0,3
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制內,50歲至未滿55歲,70,3,24,26,10,0,0,0,0,0,1,6,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制內,55歲至未滿60歲,86,10,34,19,17,0,0,0,0,0,1,5,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制內,60歲至未滿65歲,54,8,22,12,7,0,0,0,0,2,1,2,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制內,65歲以上,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制外,30歲至未滿35歲,7,0,0,0,0,0,0,6,0,0,0,1,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制外,35歲至未滿40歲,9,0,0,0,0,0,0,7,0,0,0,2,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制外,40歲至未滿45歲,10,0,0,0,0,0,0,7,0,0,1,1,1,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制外,45歲至未滿50歲,7,0,0,0,0,0,0,5,0,0,0,2,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制外,50歲至未滿55歲,7,0,0,0,0,0,0,7,0,0,0,0,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制外,55歲至未滿60歲,3,0,0,0,0,0,0,1,0,0,2,0,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制外,60歲至未滿65歲,1,0,0,0,0,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,編制外,65歲以上,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1052,遠東科技大學,編制內,35歲至未滿40歲,3,0,1,2,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1052,遠東科技大學,編制內,40歲至未滿45歲,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1052,遠東科技大學,編制內,45歲至未滿50歲,17,0,6,6,2,0,0,0,0,0,0,1,0,2
110,私立,技專校院,1052,遠東科技大學,編制內,50歲至未滿55歲,39,3,11,18,4,0,0,0,0,0,0,2,0,1
110,私立,技專校院,1052,遠東科技大學,編制內,55歲至未滿60歲,61,17,23,12,7,0,0,0,0,0,0,2,0,0
110,私立,技專校院,1052,遠東科技大學,編制內,60歲至未滿65歲,30,8,10,7,2,0,0,0,0,0,2,1,0,0
110,私立,技專校院,1052,遠東科技大學,編制內,65歲以上,3,1,1,0,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1052,遠東科技大學,編制外,30歲至未滿35歲,1,0,0,0,0,0,0,0,0,0,0,0,1,0
110,私立,技專校院,1052,遠東科技大學,編制外,35歲至未滿40歲,2,0,0,0,0,0,0,0,1,0,0,0,1,0
110,私立,技專校院,1052,遠東科技大學,編制外,40歲至未滿45歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,技專校院,1052,遠東科技大學,編制外,45歲至未滿50歲,4,0,0,0,0,0,0,3,1,0,0,0,0,0
110,私立,技專校院,1052,遠東科技大學,編制外,55歲至未滿60歲,3,0,0,0,0,0,0,2,0,0,0,1,0,0
110,私立,技專校院,1052,遠東科技大學,編制外,60歲至未滿65歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制內,35歲至未滿40歲,3,0,1,0,0,0,0,0,0,0,0,0,1,1
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制內,40歲至未滿45歲,10,0,1,8,0,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制內,45歲至未滿50歲,32,0,7,18,3,0,0,0,0,0,0,1,0,3
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制內,50歲至未滿55歲,57,7,18,25,7,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制內,55歲至未滿60歲,40,5,18,10,7,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制內,60歲至未滿65歲,13,4,3,3,1,0,0,0,0,0,0,1,0,1
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制內,65歲以上,1,0,1,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制外,30歲至未滿35歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制外,35歲至未滿40歲,2,0,0,0,0,0,0,2,0,0,0,0,0,0
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制外,40歲至未滿45歲,1,0,0,0,0,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制外,45歲至未滿50歲,2,0,0,0,0,0,0,2,0,0,0,0,0,0
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制外,50歲至未滿55歲,4,0,0,0,0,0,0,2,1,0,0,0,1,0
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制外,55歲至未滿60歲,1,0,0,0,0,0,1,0,0,0,0,0,0,0
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,編制外,65歲以上,2,2,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1054,景文科技大學,編制內,40歲至未滿45歲,4,0,0,1,1,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1054,景文科技大學,編制內,45歲至未滿50歲,11,0,3,5,3,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1054,景文科技大學,編制內,50歲至未滿55歲,62,5,13,26,12,0,0,0,0,0,1,3,0,2
110,私立,技專校院,1054,景文科技大學,編制內,55歲至未滿60歲,48,8,23,6,9,0,0,0,0,0,0,2,0,0
110,私立,技專校院,1054,景文科技大學,編制內,60歲至未滿65歲,31,5,11,7,6,0,0,0,0,0,0,2,0,0
110,私立,技專校院,1054,景文科技大學,編制外,30歲至未滿35歲,2,0,0,0,0,0,0,0,2,0,0,0,0,0
110,私立,技專校院,1054,景文科技大學,編制外,35歲至未滿40歲,3,0,0,0,0,0,0,0,0,0,0,3,0,0
110,私立,技專校院,1054,景文科技大學,編制外,40歲至未滿45歲,2,0,0,0,0,0,0,0,0,0,0,2,0,0
110,私立,技專校院,1054,景文科技大學,編制外,45歲至未滿50歲,1,0,0,0,0,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1054,景文科技大學,編制外,50歲至未滿55歲,2,0,0,0,0,0,0,0,0,0,0,2,0,0
110,私立,技專校院,1055,中華醫事科技大學,編制內,30歲至未滿35歲,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1055,中華醫事科技大學,編制內,35歲至未滿40歲,5,0,1,2,1,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1055,中華醫事科技大學,編制內,40歲至未滿45歲,13,0,2,6,3,0,0,0,0,0,1,1,0,0
110,私立,技專校院,1055,中華醫事科技大學,編制內,45歲至未滿50歲,38,1,8,17,8,0,0,0,0,0,0,0,1,3
110,私立,技專校院,1055,中華醫事科技大學,編制內,50歲至未滿55歲,72,9,31,19,10,0,0,0,0,0,0,0,0,3
110,私立,技專校院,1055,中華醫事科技大學,編制內,55歲至未滿60歲,63,6,28,18,9,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1055,中華醫事科技大學,編制內,60歲至未滿65歲,31,4,16,6,5,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1055,中華醫事科技大學,編制內,65歲以上,2,0,0,0,2,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1055,中華醫事科技大學,編制外,25歲至未滿30歲,2,0,0,0,0,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1055,中華醫事科技大學,編制外,30歲至未滿35歲,3,0,0,0,0,0,0,0,0,0,0,0,0,3
110,私立,技專校院,1055,中華醫事科技大學,編制外,35歲至未滿40歲,6,0,0,0,0,0,0,0,0,0,0,0,0,6
110,私立,技專校院,1055,中華醫事科技大學,編制外,40歲至未滿45歲,14,0,0,0,0,0,0,1,1,0,0,1,0,11
110,私立,技專校院,1055,中華醫事科技大學,編制外,45歲至未滿50歲,3,0,0,0,0,0,0,0,0,0,0,0,1,2
110,私立,技專校院,1055,中華醫事科技大學,編制外,50歲至未滿55歲,4,0,0,0,0,0,0,0,0,0,0,1,0,3
110,私立,技專校院,1055,中華醫事科技大學,編制外,55歲至未滿60歲,4,0,0,0,0,0,0,0,1,0,0,0,1,2
110,私立,技專校院,1056,東南科技大學,編制內,40歲至未滿45歲,5,0,0,4,0,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1056,東南科技大學,編制內,45歲至未滿50歲,11,1,3,5,0,0,0,0,0,0,0,1,1,0
110,私立,技專校院,1056,東南科技大學,編制內,50歲至未滿55歲,22,1,10,6,3,0,0,0,0,0,0,1,0,1
110,私立,技專校院,1056,東南科技大學,編制內,55歲至未滿60歲,58,9,22,14,11,0,0,0,0,0,0,2,0,0
110,私立,技專校院,1056,東南科技大學,編制內,60歲至未滿65歲,37,3,17,8,9,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1056,東南科技大學,編制內,65歲以上,2,1,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1056,東南科技大學,編制外,25歲至未滿30歲,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110,私立,技專校院,1056,東南科技大學,編制外,30歲至未滿35歲,3,0,0,0,0,0,0,0,2,0,0,0,1,0
110,私立,技專校院,1056,東南科技大學,編制外,35歲至未滿40歲,6,0,0,0,0,0,0,1,3,0,0,1,1,0
110,私立,技專校院,1056,東南科技大學,編制外,40歲至未滿45歲,3,0,0,0,0,0,0,0,2,0,0,1,0,0
110,私立,技專校院,1056,東南科技大學,編制外,45歲至未滿50歲,5,0,0,0,0,0,0,0,0,0,0,4,1,0
110,私立,技專校院,1056,東南科技大學,編制外,50歲至未滿55歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,技專校院,1057,德明財經科技大學,編制內,30歲至未滿35歲,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1057,德明財經科技大學,編制內,40歲至未滿45歲,12,0,0,11,0,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1057,德明財經科技大學,編制內,45歲至未滿50歲,22,0,5,15,1,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1057,德明財經科技大學,編制內,50歲至未滿55歲,39,2,17,14,4,0,0,0,0,0,1,1,0,0
110,私立,技專校院,1057,德明財經科技大學,編制內,55歲至未滿60歲,70,8,27,17,16,0,0,0,0,0,2,0,0,0
110,私立,技專校院,1057,德明財經科技大學,編制內,60歲至未滿65歲,40,2,17,11,10,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1057,德明財經科技大學,編制內,65歲以上,7,3,3,0,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1057,德明財經科技大學,編制外,35歲至未滿40歲,3,0,0,0,0,0,0,0,3,0,0,0,0,0
110,私立,技專校院,1057,德明財經科技大學,編制外,40歲至未滿45歲,8,0,0,0,0,0,0,6,2,0,0,0,0,0
110,私立,技專校院,1057,德明財經科技大學,編制外,45歲至未滿50歲,10,0,0,0,0,0,0,9,0,0,0,1,0,0
110,私立,技專校院,1057,德明財經科技大學,編制外,50歲至未滿55歲,7,0,0,0,0,0,0,0,6,0,0,1,0,0
110,私立,技專校院,1057,德明財經科技大學,編制外,55歲至未滿60歲,2,0,0,0,0,0,0,1,1,0,0,0,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制內,35歲至未滿40歲,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制內,40歲至未滿45歲,8,0,2,6,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制內,45歲至未滿50歲,19,0,5,13,0,0,0,0,0,0,0,0,0,1
110,私立,一般大學,1058,明道學校財團法人明道大學,編制內,50歲至未滿55歲,19,1,5,9,2,0,0,0,0,0,0,2,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制內,55歲至未滿60歲,10,3,2,3,0,0,0,0,0,0,1,1,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制內,60歲至未滿65歲,13,4,3,5,0,0,0,0,0,0,0,1,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制內,65歲以上,4,2,1,0,0,0,0,0,0,0,0,1,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制外,30歲至未滿35歲,4,0,0,0,0,0,0,2,0,0,1,1,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制外,35歲至未滿40歲,5,0,0,0,0,0,0,4,1,0,0,0,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制外,40歲至未滿45歲,4,0,0,0,0,0,0,2,1,0,0,1,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制外,45歲至未滿50歲,7,0,0,0,0,0,0,6,0,0,0,1,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制外,50歲至未滿55歲,2,0,0,0,0,0,0,2,0,0,0,0,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制外,55歲至未滿60歲,8,0,0,0,0,0,2,4,0,0,0,2,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制外,60歲至未滿65歲,2,0,0,0,0,0,0,1,0,0,1,0,0,0
110,私立,一般大學,1058,明道學校財團法人明道大學,編制外,65歲以上,3,0,0,0,0,3,0,0,0,0,0,0,0,0
110,私立,技專校院,1060,南開科技大學,編制內,35歲至未滿40歲,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1060,南開科技大學,編制內,40歲至未滿45歲,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1060,南開科技大學,編制內,45歲至未滿50歲,10,0,2,5,0,0,0,0,0,0,1,2,0,0
110,私立,技專校院,1060,南開科技大學,編制內,50歲至未滿55歲,19,1,8,6,2,0,0,0,0,0,1,1,0,0
110,私立,技專校院,1060,南開科技大學,編制內,55歲至未滿60歲,50,11,28,8,2,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1060,南開科技大學,編制內,60歲至未滿65歲,27,4,13,3,6,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1060,南開科技大學,編制外,40歲至未滿45歲,1,0,0,0,0,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1060,南開科技大學,編制外,45歲至未滿50歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,技專校院,1060,南開科技大學,編制外,50歲至未滿55歲,3,0,0,0,0,0,0,2,1,0,0,0,0,0
110,私立,技專校院,1061,中華學校財團法人中華科技大學,編制內,40歲至未滿45歲,8,0,0,3,4,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1061,中華學校財團法人中華科技大學,編制內,45歲至未滿50歲,19,0,3,12,1,0,0,0,0,0,0,1,0,2
110,私立,技專校院,1061,中華學校財團法人中華科技大學,編制內,50歲至未滿55歲,29,2,10,11,6,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1061,中華學校財團法人中華科技大學,編制內,55歲至未滿60歲,41,0,18,9,13,0,0,0,0,0,0,0,1,0
110,私立,技專校院,1061,中華學校財團法人中華科技大學,編制內,60歲至未滿65歲,34,6,7,8,8,0,0,0,0,1,3,1,0,0
110,私立,技專校院,1061,中華學校財團法人中華科技大學,編制內,65歲以上,2,0,0,1,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1061,中華學校財團法人中華科技大學,編制外,35歲至未滿40歲,3,0,0,0,0,0,0,1,1,0,0,0,1,0
110,私立,技專校院,1061,中華學校財團法人中華科技大學,編制外,45歲至未滿50歲,2,0,0,0,0,0,0,1,0,0,0,1,0,0
110,私立,技專校院,1061,中華學校財團法人中華科技大學,編制外,50歲至未滿55歲,2,0,0,0,0,0,0,2,0,0,0,0,0,0
110,私立,技專校院,1061,中華學校財團法人中華科技大學,編制外,55歲至未滿60歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,技專校院,1061,中華學校財團法人中華科技大學,編制外,65歲以上,3,0,0,0,0,0,1,0,0,0,0,2,0,0
110,私立,技專校院,1062,僑光科技大學,編制內,35歲至未滿40歲,8,0,0,3,4,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1062,僑光科技大學,編制內,40歲至未滿45歲,10,0,3,2,3,0,0,0,0,0,1,1,0,0
110,私立,技專校院,1062,僑光科技大學,編制內,45歲至未滿50歲,39,3,17,13,1,0,0,0,0,0,0,3,0,2
110,私立,技專校院,1062,僑光科技大學,編制內,50歲至未滿55歲,43,2,18,12,6,0,0,0,0,0,1,2,0,2
110,私立,技專校院,1062,僑光科技大學,編制內,55歲至未滿60歲,59,5,32,13,6,0,0,0,0,0,1,2,0,0
110,私立,技專校院,1062,僑光科技大學,編制內,60歲至未滿65歲,34,2,13,7,9,0,0,0,0,0,1,2,0,0
110,私立,技專校院,1062,僑光科技大學,編制內,65歲以上,2,1,1,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1062,僑光科技大學,編制外,25歲至未滿30歲,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110,私立,技專校院,1062,僑光科技大學,編制外,30歲至未滿35歲,5,0,0,0,0,0,0,0,2,0,0,2,1,0
110,私立,技專校院,1062,僑光科技大學,編制外,35歲至未滿40歲,4,0,0,0,0,0,0,2,1,0,0,0,1,0
110,私立,技專校院,1062,僑光科技大學,編制外,40歲至未滿45歲,3,0,0,0,0,0,0,0,1,0,0,2,0,0
110,私立,技專校院,1062,僑光科技大學,編制外,45歲至未滿50歲,5,0,0,0,0,0,0,0,1,0,0,4,0,0
110,私立,技專校院,1062,僑光科技大學,編制外,50歲至未滿55歲,4,0,0,0,0,0,0,0,0,0,1,3,0,0
110,私立,技專校院,1062,僑光科技大學,編制外,55歲至未滿60歲,2,0,0,0,0,0,0,1,0,0,0,1,0,0
110,私立,技專校院,1062,僑光科技大學,編制外,60歲至未滿65歲,4,0,0,0,0,0,0,0,0,0,0,4,0,0
110,私立,技專校院,1062,僑光科技大學,編制外,65歲以上,4,0,0,0,0,1,0,0,2,0,1,0,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制內,35歲至未滿40歲,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制內,40歲至未滿45歲,2,0,1,1,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制內,45歲至未滿50歲,12,0,2,5,2,0,0,0,0,0,0,0,0,3
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制內,50歲至未滿55歲,29,1,10,13,5,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制內,55歲至未滿60歲,17,2,5,8,0,0,0,0,0,0,1,1,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制內,60歲至未滿65歲,10,2,4,1,1,0,0,0,0,0,0,2,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制內,65歲以上,1,0,1,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制外,35歲至未滿40歲,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制外,40歲至未滿45歲,5,0,0,0,0,0,1,1,2,0,0,1,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制外,45歲至未滿50歲,6,0,0,0,0,0,0,4,1,0,0,1,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制外,50歲至未滿55歲,4,0,0,0,0,0,0,1,1,0,1,1,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制外,55歲至未滿60歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,編制外,60歲至未滿65歲,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制內,30歲至未滿35歲,3,0,0,0,1,0,0,0,0,0,0,0,2,0
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制內,35歲至未滿40歲,5,0,0,1,3,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制內,40歲至未滿45歲,12,1,2,4,2,0,0,0,0,0,0,0,1,2
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制內,45歲至未滿50歲,24,0,9,11,1,0,0,0,0,0,1,0,0,2
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制內,50歲至未滿55歲,55,2,14,23,10,0,0,0,0,0,1,2,0,3
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制內,55歲至未滿60歲,38,3,12,8,8,0,0,0,0,0,0,2,1,4
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制內,60歲至未滿65歲,12,3,1,6,1,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制內,65歲以上,2,1,0,0,0,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制外,25歲至未滿30歲,3,0,0,0,0,0,0,0,3,0,0,0,0,0
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制外,30歲至未滿35歲,5,0,0,0,0,0,0,0,1,0,0,0,0,4
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制外,35歲至未滿40歲,6,0,0,0,0,0,0,0,2,0,0,1,0,3
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制外,40歲至未滿45歲,6,0,0,0,0,0,0,1,0,0,0,0,0,5
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制外,45歲至未滿50歲,11,0,0,0,0,0,0,0,0,0,0,0,0,11
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制外,50歲至未滿55歲,10,0,0,0,0,0,0,2,2,0,0,0,0,6
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制外,55歲至未滿60歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制外,60歲至未滿65歲,2,0,0,0,0,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1064,美和學校財團法人美和科技大學,編制外,65歲以上,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1065,吳鳳科技大學,編制內,40歲至未滿45歲,5,0,0,0,3,0,0,0,0,0,1,0,0,1
110,私立,技專校院,1065,吳鳳科技大學,編制內,45歲至未滿50歲,16,0,1,8,3,0,0,0,0,0,1,2,0,1
110,私立,技專校院,1065,吳鳳科技大學,編制內,50歲至未滿55歲,34,2,16,12,2,0,0,0,0,0,1,0,0,1
110,私立,技專校院,1065,吳鳳科技大學,編制內,55歲至未滿60歲,44,7,20,7,10,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1065,吳鳳科技大學,編制內,60歲至未滿65歲,17,1,7,3,5,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1065,吳鳳科技大學,編制內,65歲以上,2,0,2,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1065,吳鳳科技大學,編制外,25歲至未滿30歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
