,學年度,設立別 ,學校類別,學校代碼,學校名稱,系所名稱,教師總數,男,女,男,女,男,女,男,女,男,女,男,女,總計 ,男,女
,101,私立,一般大學,1009,長庚大學,生物醫學系,21,14,7,3,1,4,2,7,3,0,1,0,0,20,14,6
,101,私立,一般大學,1009,長庚大學,生物醫學研究所,46,25,21,11,6,7,9,7,4,0,2,0,0,44,25,19
,101,私立,一般大學,1009,長庚大學,資訊管理學系,17,14,3,4,0,2,0,8,3,0,0,0,0,17,14,3
,101,私立,一般大學,1009,長庚大學,電機工程學系,23,23,0,8,0,5,0,10,0,0,0,0,0,23,23,0
,101,私立,一般大學,1009,長庚大學,電子工程學系,24,23,1,8,0,11,1,4,0,0,0,0,0,24,23,1
,101,私立,一般大學,1009,長庚大學,光電工程研究所,7,7,0,4,0,0,0,3,0,0,0,0,0,7,7,0
,101,私立,一般大學,1009,長庚大學,資訊工程學系,16,16,0,2,0,7,0,7,0,0,0,0,0,16,16,0
,101,私立,一般大學,1009,長庚大學,機械工程學系,13,12,1,6,0,4,0,2,1,0,0,0,0,13,12,1
,101,私立,一般大學,1009,長庚大學,醫療機電工程研究所,7,7,0,1,0,1,0,5,0,0,0,0,0,7,7,0
,101,私立,一般大學,1009,長庚大學,化工與材料工程學系,17,15,2,4,1,9,1,2,0,0,0,0,0,17,15,2
,101,私立,一般大學,1009,長庚大學,生化與生醫工程研究所,7,5,2,1,0,3,1,1,1,0,0,0,0,7,5,2
,101,私立,一般大學,1009,長庚大學,醫學系,111,91,20,18,3,22,6,42,7,9,4,0,0,98,82,16
,101,私立,一般大學,1009,長庚大學,臨床醫學研究所,14,9,5,3,1,2,0,4,3,0,1,0,0,13,9,4
,101,私立,一般大學,1009,長庚大學,中醫學系,55,51,4,10,0,25,1,13,2,3,1,0,0,51,48,3
,101,私立,一般大學,1009,長庚大學,物理治療學系,11,4,7,1,0,0,2,3,5,0,0,0,0,11,4,7
,101,私立,一般大學,1009,長庚大學,職能治療學系,15,6,9,0,1,2,0,4,6,0,2,0,0,13,6,7
,101,私立,一般大學,1009,長庚大學,護理學系,29,2,27,1,6,1,3,0,10,0,8,0,0,21,2,19
,101,私立,一般大學,1009,長庚大學,早期療育研究所,6,1,5,1,1,0,1,0,2,0,1,0,0,5,1,4
,101,私立,一般大學,1009,長庚大學,呼吸治療學系,7,3,4,1,0,0,1,2,2,0,1,0,0,6,3,3
,101,私立,一般大學,1009,長庚大學,醫學生物技術暨檢驗學系,19,12,7,4,2,2,2,6,3,0,0,0,0,19,12,7
,101,私立,一般大學,1009,長庚大學,醫學影像暨放射科學學系,15,11,4,3,0,4,2,4,1,0,1,0,0,14,11,3
,101,私立,一般大學,1009,長庚大學,顱顏口腔醫學研究所,6,4,2,2,0,1,2,1,0,0,0,0,0,6,4,2
,101,私立,一般大學,1009,長庚大學,通識中心,56,29,27,5,5,9,4,8,13,7,5,0,0,44,22,22
,101,私立,一般大學,1009,長庚大學,軍訓教官,7,5,2,0,0,0,0,0,0,0,0,5,2,0,0,0
,101,私立,一般大學,1009,長庚大學,校長,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
,101,私立,一般大學,1009,長庚大學,其他,7,3,4,0,0,0,0,3,4,0,0,0,0,7,3,4
,101,私立,一般大學,1010,元智大學,藝術與設計學系,8,5,3,0,0,1,1,4,2,0,0,0,0,8,5,3
,101,私立,一般大學,1010,元智大學,中國語文學系,9,1,8,1,2,0,4,0,2,0,0,0,0,9,1,8
,101,私立,一般大學,1010,元智大學,應用外語學系,12,3,9,1,0,0,4,2,5,0,0,0,0,12,3,9
,101,私立,一般大學,1010,元智大學,資訊社會學碩士學位學程,4,2,2,0,0,0,2,2,0,0,0,0,0,4,2,2
,101,私立,一般大學,1010,元智大學,社會暨政策科學學系,10,7,3,4,0,1,2,2,1,0,0,0,0,10,7,3
,101,私立,一般大學,1010,元智大學,資訊傳播學系,12,8,4,2,0,0,1,4,3,2,0,0,0,10,6,4
,101,私立,一般大學,1010,元智大學,管理學院,62,33,29,4,1,13,12,16,16,0,0,0,0,62,33,29
,101,私立,一般大學,1010,元智大學,生物科技與工程研究所,5,3,2,1,0,1,0,1,2,0,0,0,0,5,3,2
,101,私立,一般大學,1010,元智大學,資訊管理學系,22,17,5,4,0,5,1,8,4,0,0,0,0,22,17,5
,101,私立,一般大學,1010,元智大學,電機工程學系,18,16,2,4,0,3,0,9,2,0,0,0,0,18,16,2
,101,私立,一般大學,1010,元智大學,光電工程學系,12,10,2,3,0,2,0,5,2,0,0,0,0,12,10,2
,101,私立,一般大學,1010,元智大學,資訊工程學系,25,22,3,7,1,7,1,8,1,0,0,0,0,25,22,3
,101,私立,一般大學,1010,元智大學,通訊工程學系,21,19,2,6,1,4,0,9,1,0,0,0,0,21,19,2
,101,私立,一般大學,1010,元智大學,機械工程學系,22,21,1,8,0,10,1,3,0,0,0,0,0,22,21,1
,101,私立,一般大學,1010,元智大學,化學工程與材料科學學系,23,21,2,10,0,4,2,6,0,1,0,0,0,22,20,2
,101,私立,一般大學,1010,元智大學,工業工程與管理學系,21,18,3,7,1,7,0,4,2,0,0,0,0,21,18,3
,101,私立,一般大學,1010,元智大學,工程學院,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
,101,私立,一般大學,1010,元智大學,國際語言文化中心,12,8,4,0,0,0,0,0,0,8,4,0,0,0,0,0
,101,私立,一般大學,1010,元智大學,通識教學部,12,6,6,2,0,2,1,2,2,0,3,0,0,9,6,3
,101,私立,一般大學,1010,元智大學,體育室,10,9,1,0,0,1,0,4,1,4,0,0,0,6,5,1
,101,私立,一般大學,1010,元智大學,軍訓室,7,5,2,0,0,0,0,0,0,0,0,5,2,0,0,0
,101,私立,一般大學,1011,中華大學,外國語文學系,9,5,4,1,0,0,4,3,0,1,0,0,0,8,4,4
,101,私立,一般大學,1011,中華大學,應用日語學系,7,3,4,0,0,1,2,2,2,0,0,0,0,7,3,4
,101,私立,一般大學,1011,中華大學,工業產品設計學系,3,1,2,0,0,0,1,1,1,0,0,0,0,3,1,2
,101,私立,一般大學,1011,中華大學,行政管理學系,9,9,0,1,0,3,0,5,0,0,0,0,0,9,9,0
,101,私立,一般大學,1011,中華大學,企業管理學系,16,10,6,3,0,5,1,1,3,1,2,0,0,13,9,4
,101,私立,一般大學,1011,中華大學,國際企業學系,8,4,4,0,0,0,2,4,0,0,2,0,0,6,4,2
,101,私立,一般大學,1011,中華大學,財務管理學系,9,5,4,0,0,1,0,3,3,1,1,0,0,7,4,3
,101,私立,一般大學,1011,中華大學,科技管理學系,11,7,4,4,2,2,1,1,1,0,0,0,0,11,7,4
,101,私立,一般大學,1011,中華大學,工業管理學系,10,7,3,4,1,2,0,1,1,0,1,0,0,9,7,2
,101,私立,一般大學,1011,中華大學,營建管理學系,9,9,0,2,0,5,0,1,0,1,0,0,0,8,8,0
,101,私立,一般大學,1011,中華大學,生物資訊學系,9,8,1,0,0,4,0,4,1,0,0,0,0,9,8,1
,101,私立,一般大學,1011,中華大學,應用統計學系,8,7,1,1,0,6,0,0,0,0,1,0,0,7,7,0
,101,私立,一般大學,1011,中華大學,資訊管理學系,12,7,5,2,0,2,1,3,3,0,1,0,0,11,7,4
,101,私立,一般大學,1011,中華大學,電機工程學系,14,14,0,2,0,8,0,3,0,1,0,0,0,13,13,0
,101,私立,一般大學,1011,中華大學,電子工程學系,8,7,1,2,0,2,0,2,1,0,0,1,0,7,6,1
,101,私立,一般大學,1011,中華大學,資訊工程學系,18,15,3,5,2,6,0,4,1,0,0,0,0,18,15,3
,101,私立,一般大學,1011,中華大學,通訊工程學系,7,7,0,2,0,3,0,1,0,1,0,0,0,6,6,0
,101,私立,一般大學,1011,中華大學,機械工程學系,15,15,0,11,0,4,0,0,0,0,0,0,0,15,15,0
,101,私立,一般大學,1011,中華大學,土木工程學系,14,13,1,5,1,6,0,2,0,0,0,0,0,14,13,1
,101,私立,一般大學,1011,中華大學,工程科學博士學位學程,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,0
,101,私立,一般大學,1011,中華大學,建築與都巿計畫學系,11,9,2,0,0,7,0,1,1,1,1,0,0,9,8,1
,101,私立,一般大學,1011,中華大學,景觀建築學系,9,5,4,1,0,2,2,2,1,0,1,0,0,8,5,3
,101,私立,一般大學,1011,中華大學,餐旅管理學系,11,3,8,0,0,0,2,2,4,0,2,1,0,8,2,6
,101,私立,一般大學,1011,中華大學,休閒遊憩規劃與管理學系,9,4,5,2,0,1,1,0,3,0,1,1,0,7,3,4
,101,私立,一般大學,1011,中華大學,觀光與會議展覽學士學位學程,3,1,2,0,0,0,0,1,1,0,0,0,1,2,1,1
,101,私立,一般大學,1011,中華大學,運輸科技與物流管理學系,9,8,1,1,1,6,0,0,0,1,0,0,0,8,7,1
,101,私立,一般大學,1011,中華大學,通識教育中心,22,4,18,1,1,0,4,1,2,2,10,0,1,9,2,7
,101,私立,一般大學,1011,中華大學,語言中心,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0
,101,私立,一般大學,1011,中華大學,體育室,10,6,4,0,0,2,2,2,1,2,0,0,1,7,4,3
,101,私立,一般大學,1011,中華大學,軍訓教官,6,5,1,0,0,0,0,0,0,0,0,5,1,0,0,0
,101,私立,一般大學,1012,大葉大學,教育專業發展研究所,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
,101,私立,一般大學,1012,大葉大學,造形藝術學系,16,8,8,0,0,5,3,1,3,1,2,1,0,12,6,6
,101,私立,一般大學,1012,大葉大學,應用外語研究所,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
,101,私立,一般大學,1012,大葉大學,英美語文學系,9,1,8,0,0,0,2,1,4,0,2,0,0,7,1,6
,101,私立,一般大學,1012,大葉大學,應用日語學系,11,4,7,0,0,3,0,1,5,0,2,0,0,9,4,5
,101,私立,一般大學,1012,大葉大學,歐洲語文學系,7,2,5,1,0,0,1,1,3,0,1,0,0,6,2,4
,101,私立,一般大學,1012,大葉大學,視覺傳達設計學系,12,5,7,0,0,1,1,0,6,2,0,2,0,8,1,7
,101,私立,一般大學,1012,大葉大學,工業設計學系,11,9,2,0,0,1,0,2,1,2,1,4,0,4,3,1
,101,私立,一般大學,1012,大葉大學,空間設計學系,9,6,3,0,0,0,0,5,2,1,1,0,0,7,5,2
,101,私立,一般大學,1012,大葉大學,設計暨藝術學院碩士在職專班,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
,101,私立,一般大學,1012,大葉大學,會計資訊學系,9,5,4,0,0,3,1,1,3,1,0,0,0,8,4,4
,101,私立,一般大學,1012,大葉大學,企業管理學系,13,9,4,1,0,5,3,1,0,2,1,0,0,10,7,3
,101,私立,一般大學,1012,大葉大學,國際企業管理系,10,7,3,1,0,3,2,2,1,1,0,0,0,9,6,3
,101,私立,一般大學,1012,大葉大學,財務金融學系,7,6,1,0,0,0,0,6,1,0,0,0,0,7,6,1
,101,私立,一般大學,1012,大葉大學,人力資源暨公共關係學系,10,3,7,0,0,2,0,1,6,0,1,0,0,9,3,6
,101,私立,一般大學,1012,大葉大學,生物產業科技學系,14,10,4,4,1,5,2,1,1,0,0,0,0,14,10,4
,101,私立,一般大學,1012,大葉大學,生物資源學系,7,5,2,1,1,1,0,3,1,0,0,0,0,7,5,2
,101,私立,一般大學,1012,大葉大學,分子生物科技系,9,7,2,1,0,5,1,1,1,0,0,0,0,9,7,2
,101,私立,一般大學,1012,大葉大學,資訊管理學系,9,9,0,2,0,3,0,4,0,0,0,0,0,9,9,0
,101,私立,一般大學,1012,大葉大學,電機工程學系,20,19,1,4,1,9,0,4,0,2,0,0,0,18,17,1
,101,私立,一般大學,1012,大葉大學,資訊工程學系,12,12,0,1,0,4,0,7,0,0,0,0,0,12,12,0
,101,私立,一般大學,1012,大葉大學,機械與自動化工程學系,20,20,0,8,0,9,0,3,0,0,0,0,0,20,20,0
,101,私立,一般大學,1012,大葉大學,材料科學與工程學系,8,8,0,2,0,4,0,2,0,0,0,0,0,8,8,0
,101,私立,一般大學,1012,大葉大學,工業工程與科技管理學系,9,8,1,4,0,3,1,1,0,0,0,0,0,9,8,1
,101,私立,一般大學,1012,大葉大學,環境工程學系,12,12,0,5,0,5,0,2,0,0,0,0,0,12,12,0
,101,私立,一般大學,1012,大葉大學,藥用植物與保健學系,8,6,2,2,1,1,0,2,1,0,0,1,0,7,5,2
,101,私立,一般大學,1012,大葉大學,休閒事業管理學系,11,6,5,1,0,1,2,2,2,2,1,0,0,8,4,4
,101,私立,一般大學,1012,大葉大學,運動事業管理學系,9,7,2,0,0,6,1,0,1,1,0,0,0,8,6,2
,101,私立,一般大學,1012,大葉大學,國際語言中心,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
,101,私立,一般大學,1012,大葉大學,通識教育中心,10,5,5,0,1,3,0,2,0,0,4,0,0,6,5,1
,101,私立,一般大學,1012,大葉大學,體育室,11,10,1,0,0,2,0,5,1,3,0,0,0,8,7,1
,101,私立,一般大學,1012,大葉大學,軍訓教官,6,4,2,0,0,0,0,0,0,0,0,4,2,0,0,0
,101,私立,一般大學,1012,大葉大學,護理教師,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,101,私立,一般大學,1012,大葉大學,師資培育中心,6,3,3,1,1,2,1,0,1,0,0,0,0,6,3,3
,101,私立,一般大學,1012,大葉大學,產學中心,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
,101,私立,一般大學,1013,華梵大學,美術與文創學系,9,7,2,1,0,2,0,2,2,2,0,0,0,7,5,2
,101,私立,一般大學,1013,華梵大學,中國文學系,10,5,5,1,0,3,2,1,3,0,0,0,0,10,5,5
,101,私立,一般大學,1013,華梵大學,外國語文學系,15,7,8,0,0,2,1,3,5,2,2,0,0,11,5,6
,101,私立,一般大學,1013,華梵大學,佛教學系,3,2,1,0,0,0,0,1,1,0,0,1,0,2,1,1
,101,私立,一般大學,1013,華梵大學,哲學系,8,7,1,1,0,5,1,1,0,0,0,0,0,8,7,1
,101,私立,一般大學,1013,華梵大學,工業設計學系,13,11,2,0,0,5,0,1,1,3,0,2,1,7,6,1
,101,私立,一般大學,1013,華梵大學,東方人文思想研究所,6,5,1,1,0,2,1,2,0,0,0,0,0,6,5,1
,101,私立,一般大學,1013,華梵大學,資訊管理學系,11,10,1,2,0,4,0,4,1,0,0,0,0,11,10,1
,101,私立,一般大學,1013,華梵大學,電子工程學系,10,9,1,1,0,2,1,5,0,1,0,0,0,9,8,1
,101,私立,一般大學,1013,華梵大學,機電工程學系,11,10,1,4,0,4,0,2,0,0,0,0,1,10,10,0
,101,私立,一般大學,1013,華梵大學,工業工程與經營資訊學系,11,9,2,1,0,5,0,3,2,0,0,0,0,11,9,2
,101,私立,一般大學,1013,華梵大學,建築學系,7,7,0,1,0,3,0,1,0,2,0,0,0,5,5,0
,101,私立,一般大學,1013,華梵大學,環境與防災設計學系,9,7,2,1,0,3,1,1,0,2,1,0,0,6,5,1
,101,私立,一般大學,1013,華梵大學,人文教育研究中心,4,2,2,1,0,1,1,0,1,0,0,0,0,4,2,2
,101,私立,一般大學,1013,華梵大學,體育室,5,4,1,0,0,1,1,1,0,2,0,0,0,3,2,1
,101,私立,一般大學,1013,華梵大學,軍訓室,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
,101,私立,一般大學,1014,義守大學,電影與電視學系,5,4,1,0,0,1,0,2,0,1,1,0,0,3,3,0
,101,私立,一般大學,1014,義守大學,應用英語學系,26,8,18,1,1,0,5,4,11,3,1,0,0,22,5,17
,101,私立,一般大學,1014,義守大學,應用日語學系,12,6,6,0,0,2,2,2,3,2,1,0,0,9,4,5
,101,私立,一般大學,1014,義守大學,數位多媒體設計學系,7,6,1,1,0,1,0,4,1,0,0,0,0,7,6,1
,101,私立,一般大學,1014,義守大學,創意商品設計學系,6,6,0,1,0,4,0,1,0,0,0,0,0,6,6,0
,101,私立,一般大學,1014,義守大學,公共政策與管理學系,9,9,0,1,0,2,0,6,0,0,0,0,0,9,9,0
,101,私立,一般大學,1014,義守大學,大眾傳播學系,10,7,3,1,0,4,3,1,0,1,0,0,0,9,6,3
,101,私立,一般大學,1014,義守大學,會計學系,9,5,4,0,0,2,0,3,2,0,2,0,0,7,5,2
,101,私立,一般大學,1014,義守大學,企業管理學系,20,13,7,3,1,5,2,5,4,0,0,0,0,20,13,7
,101,私立,一般大學,1014,義守大學,國際企業經營學系,8,5,3,0,0,3,0,2,3,0,0,0,0,8,5,3
,101,私立,一般大學,1014,義守大學,國際商務學系,12,8,4,0,1,4,1,4,2,0,0,0,0,12,8,4
,101,私立,一般大學,1014,義守大學,財務金融學系,16,13,3,1,1,6,0,5,1,1,1,0,0,14,12,2
,101,私立,一般大學,1014,義守大學,國際財務金融學系,8,7,1,0,0,1,0,5,1,1,0,0,0,7,6,1
,101,私立,一般大學,1014,義守大學,醫務管理學系,12,4,8,0,0,2,2,2,6,0,0,0,0,12,4,8
,101,私立,一般大學,1014,義守大學,工業管理學系,14,10,4,5,1,4,2,1,1,0,0,0,0,14,10,4
,101,私立,一般大學,1014,義守大學,生物科技學系,12,6,6,1,0,2,2,3,4,0,0,0,0,12,6,6
,101,私立,一般大學,1014,義守大學,生物技術與化學工程研究所,7,5,2,2,2,2,0,1,0,0,0,0,0,7,5,2
,101,私立,一般大學,1014,義守大學,應用數學系,12,10,2,3,0,3,1,4,1,0,0,0,0,12,10,2
,101,私立,一般大學,1014,義守大學,資訊管理學系,19,14,5,1,0,7,1,6,4,0,0,0,0,19,14,5
,101,私立,一般大學,1014,義守大學,電機工程學系,28,27,1,8,1,9,0,9,0,1,0,0,0,27,26,1
,101,私立,一般大學,1014,義守大學,電子工程學系,20,20,0,7,0,12,0,1,0,0,0,0,0,20,20,0
,101,私立,一般大學,1014,義守大學,資訊工程學系,22,22,0,4,0,14,0,3,0,1,0,0,0,21,21,0
,101,私立,一般大學,1014,義守大學,通訊工程學系,8,8,0,0,0,5,0,3,0,0,0,0,0,8,8,0
,101,私立,一般大學,1014,義守大學,機械與自動化工程學系,22,21,1,7,0,11,0,3,0,0,1,0,0,21,21,0
,101,私立,一般大學,1014,義守大學,土木與生態工程學系,17,17,0,7,0,8,0,1,0,1,0,0,0,16,16,0
,101,私立,一般大學,1014,義守大學,化學工程學系,13,11,2,4,0,6,2,1,0,0,0,0,0,13,11,2
,101,私立,一般大學,1014,義守大學,材料科學與工程學系,17,14,3,2,0,12,2,0,1,0,0,0,0,17,14,3
,101,私立,一般大學,1014,義守大學,生物醫學工程學系,15,11,4,2,2,3,1,6,1,0,0,0,0,15,11,4
,101,私立,一般大學,1014,義守大學,學士後中醫學系,10,7,3,1,0,2,1,4,2,0,0,0,0,10,7,3
,101,私立,一般大學,1014,義守大學,健康管理學系,9,4,5,0,1,0,3,4,1,0,0,0,0,9,4,5
,101,私立,一般大學,1014,義守大學,物理治療學系,8,5,3,0,0,2,0,3,3,0,0,0,0,8,5,3
,101,私立,一般大學,1014,義守大學,職能治療學系,8,3,5,0,0,1,2,1,2,1,1,0,0,6,2,4
,101,私立,一般大學,1014,義守大學,營養學系,9,3,6,1,0,0,0,2,6,0,0,0,0,9,3,6
,101,私立,一般大學,1014,義守大學,護理學系,19,2,17,0,1,2,5,0,6,0,5,0,0,14,2,12
,101,私立,一般大學,1014,義守大學,醫學影像暨放射科學系,7,6,1,0,1,2,0,3,0,1,0,0,0,6,5,1
,101,私立,一般大學,1014,義守大學,餐旅管理學系,9,1,8,0,0,0,1,1,7,0,0,0,0,9,1,8
,101,私立,一般大學,1014,義守大學,廚藝學系,4,3,1,0,0,1,0,2,1,0,0,0,0,4,3,1
,101,私立,一般大學,1014,義守大學,觀光學系,6,2,4,1,0,1,0,0,4,0,0,0,0,6,2,4
,101,私立,一般大學,1014,義守大學,觀光餐旅學系,8,5,3,0,0,0,0,4,3,1,0,0,0,7,4,3
,101,私立,一般大學,1014,義守大學,休閒事業管理學系,8,3,5,0,0,0,2,3,3,0,0,0,0,8,3,5
,101,私立,一般大學,1014,義守大學,娛樂事業管理學系,5,3,2,0,0,0,0,3,2,0,0,0,0,5,3,2
,101,私立,一般大學,1014,義守大學,通識及共同科目,24,18,6,3,0,5,0,6,4,4,2,0,0,18,14,4
,101,私立,一般大學,1014,義守大學,軍訓教官,10,7,3,0,0,0,0,0,0,0,0,7,3,0,0,0
,101,私立,一般大學,1015,世新大學,中國文學系,12,7,5,4,0,0,3,0,1,1,1,2,0,8,4,4
,101,私立,一般大學,1015,世新大學,英語學系,11,6,5,1,0,2,3,1,1,0,1,2,0,8,4,4
,101,私立,一般大學,1015,世新大學,日本語文學系,7,2,5,1,0,1,2,0,1,0,2,0,0,5,2,3
,101,私立,一般大學,1015,世新大學,數位多媒體設計學系,11,9,2,2,0,2,1,2,0,2,1,1,0,7,6,1
,101,私立,一般大學,1015,世新大學,經濟學系,14,8,6,2,0,1,4,3,2,0,0,2,0,12,6,6
,101,私立,一般大學,1015,世新大學,社會發展研究所,8,6,2,3,1,2,0,1,1,0,0,0,0,8,6,2
,101,私立,一般大學,1015,世新大學,性別研究所,5,0,5,0,2,0,3,0,0,0,0,0,0,5,0,5
,101,私立,一般大學,1015,世新大學,社會心理學系,12,5,7,1,1,2,4,1,2,0,0,1,0,11,4,7
,101,私立,一般大學,1015,世新大學,行政管理學系,13,10,3,3,1,3,0,4,2,0,0,0,0,13,10,3
,101,私立,一般大學,1015,世新大學,資訊傳播學系,9,5,4,1,1,2,2,2,0,0,1,0,0,8,5,3
,101,私立,一般大學,1015,世新大學,口語傳播學系,12,5,7,1,2,4,2,0,3,0,0,0,0,12,5,7
,101,私立,一般大學,1015,世新大學,新聞學系,17,9,8,2,3,2,2,2,1,1,2,2,0,12,6,6
,101,私立,一般大學,1015,世新大學,廣播電視電影學系,21,14,7,3,0,4,2,2,4,2,1,3,0,15,9,6
,101,私立,一般大學,1015,世新大學,公共關係暨廣告學系,18,7,11,2,1,1,8,2,2,2,0,0,0,16,5,11
,101,私立,一般大學,1015,世新大學,圖文傳播暨數位出版學系,10,9,1,1,0,7,0,0,0,0,1,1,0,8,8,0
,101,私立,一般大學,1015,世新大學,企業管理學系,13,10,3,1,1,4,0,5,2,0,0,0,0,13,10,3
,101,私立,一般大學,1015,世新大學,財務金融學系,13,6,7,1,3,2,2,3,1,0,0,0,1,12,6,6
,101,私立,一般大學,1015,世新大學,傳播管理學系,17,12,5,1,1,7,1,2,3,2,0,0,0,15,10,5
,101,私立,一般大學,1015,世新大學,法律學系,13,9,4,3,2,2,0,1,2,0,0,3,0,10,6,4
,101,私立,一般大學,1015,世新大學,智慧財產權研究所,6,3,3,2,0,0,0,1,3,0,0,0,0,6,3,3
,101,私立,一般大學,1015,世新大學,資訊管理學系,26,21,5,3,1,10,2,5,1,2,1,1,0,22,18,4
,101,私立,一般大學,1015,世新大學,觀光學系,16,11,5,0,0,8,3,3,2,0,0,0,0,16,11,5
,101,私立,一般大學,1015,世新大學,通識教育中心,10,7,3,0,0,4,2,0,0,1,1,2,0,6,4,2
,101,私立,一般大學,1015,世新大學,語言視聽教育中心,5,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0
,101,私立,一般大學,1015,世新大學,體育室,12,8,4,1,0,2,1,3,3,2,0,0,0,10,6,4
,101,私立,一般大學,1015,世新大學,教官,5,3,2,0,0,0,0,0,0,0,0,3,2,0,0,0
,101,私立,一般大學,1015,世新大學,護理老師,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,101,私立,一般大學,1015,世新大學,進修教育部,2,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0
,101,私立,一般大學,1016,銘傳大學,教育研究所,7,4,3,3,1,1,0,0,2,0,0,0,0,7,4,3
,101,私立,一般大學,1016,銘傳大學,華語文教學學系,11,4,7,0,1,2,0,2,6,0,0,0,0,11,4,7
,101,私立,一般大學,1016,銘傳大學,應用中國文學系所,20,7,13,3,3,1,4,2,6,1,0,0,0,19,6,13
,101,私立,一般大學,1016,銘傳大學,應用英語學系所,62,33,29,0,0,4,7,10,11,19,11,0,0,32,14,18
,101,私立,一般大學,1016,銘傳大學,應用日語學系所,22,5,17,1,0,0,1,4,6,0,10,0,0,12,5,7
,101,私立,一般大學,1016,銘傳大學,數位媒體設計學系,13,10,3,1,0,1,1,5,2,2,0,1,0,10,7,3
,101,私立,一般大學,1016,銘傳大學,商業設計學系所,14,11,3,1,0,5,0,1,2,2,1,2,0,9,7,2
,101,私立,一般大學,1016,銘傳大學,商品設計學系所,14,11,3,3,0,4,0,4,3,0,0,0,0,14,11,3
,101,私立,一般大學,1016,銘傳大學,經濟學系所,17,10,7,2,0,5,2,1,5,2,0,0,0,15,8,7
,101,私立,一般大學,1016,銘傳大學,諮商與工商心理學系所,9,3,6,0,0,3,2,0,4,0,0,0,0,9,3,6
,101,私立,一般大學,1016,銘傳大學,公共事務學系所,10,10,0,2,0,6,0,2,0,0,0,0,0,10,10,0
,101,私立,一般大學,1016,銘傳大學,國際事務研究所,5,4,1,0,0,2,0,2,1,0,0,0,0,5,4,1
,101,私立,一般大學,1016,銘傳大學,資訊傳播工程學系所,16,14,2,3,0,7,1,2,1,2,0,0,0,14,12,2
,101,私立,一般大學,1016,銘傳大學,新聞學系,7,4,3,0,0,3,2,1,1,0,0,0,0,7,4,3
,101,私立,一般大學,1016,銘傳大學,新聞與大眾傳播學位學程,2,1,1,0,0,1,0,0,1,0,0,0,0,2,1,1
,101,私立,一般大學,1016,銘傳大學,廣播電視學系,7,5,2,0,0,4,1,0,1,1,0,0,0,6,4,2
,101,私立,一般大學,1016,銘傳大學,廣告學系,7,2,5,0,0,1,3,1,2,0,0,0,0,7,2,5
,101,私立,一般大學,1016,銘傳大學,會計學系所,19,8,11,0,0,2,4,5,5,1,2,0,0,16,7,9
,101,私立,一般大學,1016,銘傳大學,企業管理學系,36,21,15,5,1,3,4,10,9,2,1,1,0,32,18,14
,101,私立,一般大學,1016,銘傳大學,國際企業與管理學位學程,2,1,1,0,0,0,1,1,0,0,0,0,0,2,1,1
,101,私立,一般大學,1016,銘傳大學,國際企業學系所,24,10,14,1,3,5,5,2,4,2,1,0,1,20,8,12
,101,私立,一般大學,1016,銘傳大學,財務金融學系所,28,19,9,3,0,2,3,14,5,0,1,0,0,27,19,8
,101,私立,一般大學,1016,銘傳大學,風險管理與保險學系所,19,8,11,0,0,6,6,2,2,0,3,0,0,16,8,8
,101,私立,一般大學,1016,銘傳大學,醫療資訊與管理學系,8,4,4,0,1,2,0,1,2,0,1,1,0,6,3,3
