學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,修讀輔系人次小計,修讀輔系人次男,修讀輔系人次女
107,2,公立,一般大學,0029,國立臺灣藝術大學,02131005,書畫藝術學系,學士班(日間),5,2,3
107,2,公立,一般大學,0029,國立臺灣藝術大學,02132006,雕塑學系,學士班(日間),3,0,3
107,2,公立,一般大學,0029,國立臺灣藝術大學,02141007,工藝設計學系,學士班(日間),1,0,1
107,2,公立,一般大學,0029,國立臺灣藝術大學,02141007,工藝設計學系,學士班(進修),1,0,1
107,2,公立,一般大學,0029,國立臺灣藝術大學,02151011,中國音樂學系,學士班(日間),1,0,1
107,2,公立,一般大學,0029,國立臺灣藝術大學,02151011,中國音樂學系,學士班(進修),1,1,0
107,2,公立,一般大學,0029,國立臺灣藝術大學,02152012,戲劇學系,學士班(日間),3,1,2
107,2,公立,一般大學,0029,國立臺灣藝術大學,02152012,戲劇學系,學士班(進修),6,2,4
107,2,公立,一般大學,0029,國立臺灣藝術大學,02152014,舞蹈學系,學士班(進修),1,0,1
107,2,公立,一般大學,0029,國立臺灣藝術大學,02191017,古蹟藝術修護學系,學士班(日間),3,0,3
107,2,公立,一般大學,0029,國立臺灣藝術大學,02199030,圖文傳播藝術學系,學士班(日間),1,0,1
107,2,公立,一般大學,0029,國立臺灣藝術大學,02199030,圖文傳播藝術學系,學士班(進修),3,0,3
107,2,公立,一般大學,0029,國立臺灣藝術大學,03213029,廣播電視學系,學士班(日間),3,0,3
107,2,公立,一般大學,0029,國立臺灣藝術大學,03213029,廣播電視學系,學士班(進修),5,1,4
107,2,公立,一般大學,0030,國立臺東大學,01111001,教育學系,學士班(日間),7,1,6
107,2,公立,一般大學,0030,國立臺東大學,01111001,教育學系課程與教學碩士班,碩士班(日間),1,1,0
107,2,公立,一般大學,0030,國立臺東大學,01113008,特殊教育學系,學士班(日間),3,0,3
107,2,公立,一般大學,0030,國立臺東大學,01116005,數位媒體與文教產業學系,學士班(日間),1,0,1
107,2,公立,一般大學,0030,國立臺東大學,01121007,幼兒教育學系,學士班(日間),7,0,7
107,2,公立,一般大學,0030,國立臺東大學,01141006,體育學系,學士班(日間),3,0,3
107,2,公立,一般大學,0030,國立臺東大學,02131009,美術產業學系,學士班(日間),1,0,1
107,2,公立,一般大學,0030,國立臺東大學,02311015,英美語文學系,學士班(日間),3,1,2
107,2,公立,一般大學,0030,國立臺東大學,02323013,華語文學系,學士班(日間),8,2,6
107,2,公立,一般大學,0030,國立臺東大學,03199017,公共與文化事務學系,學士班(日間),4,1,3
107,2,公立,一般大學,0030,國立臺東大學,05111020,生命科學系,學士班(日間),3,1,2
107,2,公立,一般大學,0030,國立臺東大學,05399021,應用科學系,學士班(日間),4,4,0
107,2,公立,一般大學,0030,國立臺東大學,05411024,應用數學系,學士班(日間),3,3,0
107,2,公立,一般大學,0030,國立臺東大學,06199023,綠色與資訊科技學士學位學程,學士班(日間),5,2,3
107,2,公立,一般大學,0030,國立臺東大學,07141029,資訊工程學系,學士班(日間),5,3,2
107,2,公立,一般大學,0030,國立臺東大學,10151031,文化資源與休閒產業學系,學士班(日間),4,1,3
107,2,公立,一般大學,0030,國立臺東大學,10152035,身心整合與運動休閒產業學系,學士班(日間),1,0,1
107,2,公立,一般大學,0031,國立宜蘭大學,02311001,外國語文學系,學士班(日間),7,0,7
107,2,公立,一般大學,0031,國立宜蘭大學,03111007,應用經濟與管理學系,學士班(日間),1,1,0
107,2,公立,一般大學,0031,國立宜蘭大學,07141011,電機工程學系,學士班(日間),1,0,1
107,2,公立,一般大學,0031,國立宜蘭大學,07141012,電子工程學系,學士班(日間),1,0,1
107,2,公立,一般大學,0031,國立宜蘭大學,07141013,資訊工程學系,學士班(日間),1,1,0
107,2,公立,一般大學,0031,國立宜蘭大學,07151017,機械與機電工程學系,學士班(日間),1,0,1
107,2,公立,一般大學,0031,國立宜蘭大學,07211033,食品科學系,學士班(日間),1,1,0
107,2,公立,一般大學,0031,國立宜蘭大學,07321021,土木工程學系,學士班(日間),1,0,1
107,2,公立,一般大學,0031,國立宜蘭大學,08112030,生物技術與動物科學系,學士班(日間),1,1,0
107,2,公立,一般大學,0031,國立宜蘭大學,08121031,園藝學系,學士班(日間),3,1,2
107,2,公立,一般大學,0031,國立宜蘭大學,08211036,森林暨自然資源學系,學士班(日間),4,0,4
107,2,公立,一般大學,0031,國立宜蘭大學,10152038,休閒產業與健康促進學系,學士班(日間),9,1,8
107,2,公立,一般大學,0031,國立宜蘭大學,10152038,休閒產業與健康促進學系,學士班(進修),2,0,2
107,2,公立,一般大學,0032,國立聯合大學,02122005,文化創意與數位行銷學系,學士班(日間),1,0,1
107,2,公立,一般大學,0032,國立聯合大學,02321001,臺灣語文與傳播學系,學士班(日間),2,0,2
107,2,公立,一般大學,0032,國立聯合大學,04121014,財務金融學系,學士班(日間),1,1,0
107,2,公立,一般大學,0032,國立聯合大學,04131011,經營管理學系,學士班(日間),3,1,2
107,2,公立,一般大學,0032,國立聯合大學,06131016,資訊管理學系,學士班(日間),1,0,1
107,2,公立,一般大學,0032,國立聯合大學,07121034,環境與安全衛生工程學系,學士班(日間),1,1,0
107,2,公立,一般大學,0032,國立聯合大學,07141019,光電工程學系,學士班(日間),1,1,0
107,2,公立,一般大學,0032,國立聯合大學,07151025,機械工程學系,學士班(日間),2,1,1
107,2,公立,一般大學,0032,國立聯合大學,07321027,土木與防災工程學系,學士班(日間),1,1,0
107,2,公立,一般大學,0032,國立聯合大學,10151042,文化觀光產業學系,學士班(日間),2,1,1
107,2,公立,技專校院,0033,國立虎尾科技大學,02311001,應用外語系,學士班(日間),3,0,3
107,2,公立,技專校院,0033,國立虎尾科技大學,04131003,企業管理系,學士班(日間),2,0,2
107,2,公立,技專校院,0033,國立虎尾科技大學,05121007,生物科技系,學士班(日間),1,0,1
107,2,公立,技專校院,0033,國立虎尾科技大學,07151020,機械與電腦輔助工程系,學士班(日間),2,2,0
107,2,公立,技專校院,0033,國立虎尾科技大學,07162018,飛機工程系機械組,學士班(日間),3,3,0
107,2,公立,一般大學,0036,國立臺南大學,01111001,教育學系,學士班(日間),4,0,4
107,2,公立,一般大學,0036,國立臺南大學,01121018,幼兒教育學系,學士班(日間),1,0,1
107,2,公立,一般大學,0036,國立臺南大學,01141017,體育學系,學士班(日間),1,1,0
107,2,公立,一般大學,0036,國立臺南大學,02311032,英語學系,學士班(日間),1,0,1
107,2,公立,一般大學,0036,國立臺南大學,02322031,國語文學系,學士班(日間),2,0,2
107,2,公立,一般大學,0036,國立臺南大學,03131036,諮商與輔導學系,學士班(日間),1,1,0
107,2,公立,一般大學,0036,國立臺南大學,03143037,文化與自然資源學系,學士班(日間),1,0,1
107,2,公立,一般大學,0036,國立臺南大學,05212063,生態暨環境資源學系,學士班(日間),1,0,1
107,2,公立,一般大學,0036,國立臺南大學,06131052,資訊工程學系,學士班(日間),1,0,1
107,2,公立,一般大學,0036,國立臺南大學,06134024,數位學習科技學系,學士班(日間),1,1,0
107,2,公立,一般大學,0036,國立臺南大學,07112055,材料科學系,學士班(日間),1,0,1
107,2,公立,一般大學,0037,國立臺北教育大學,01113003,特殊教育學系,學士班(日間),4,2,2
107,2,公立,一般大學,0037,國立臺北教育大學,01114044,教育經營與管理學系,學士班(日間),7,2,5
107,2,公立,一般大學,0037,國立臺北教育大學,01121035,幼兒與家庭教育學系,學士班(日間),9,0,9
107,2,公立,一般大學,0037,國立臺北教育大學,01131001,教育學系,學士班(日間),19,2,17
107,2,公立,一般大學,0037,國立臺北教育大學,01131038,數學暨資訊教育學系,學士班(日間),8,4,4
107,2,公立,一般大學,0037,國立臺北教育大學,01141002,體育學系,學士班(日間),3,2,1
107,2,公立,一般大學,0037,國立臺北教育大學,02121014,藝術與造形設計學系,學士班(日間),3,1,2
107,2,公立,一般大學,0037,國立臺北教育大學,02121028,文化創意產業經營學系,學士班(日間),10,3,7
107,2,公立,一般大學,0037,國立臺北教育大學,02151031,音樂學系,學士班(日間),1,0,1
107,2,公立,一般大學,0037,國立臺北教育大學,02311023,兒童英語教育學系,學士班(日間),6,1,5
107,2,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系,學士班(日間),10,0,10
107,2,公立,一般大學,0037,國立臺北教育大學,03131007,心理與諮商學系,學士班(日間),4,0,4
107,2,公立,一般大學,0037,國立臺北教育大學,03143005,社會與區域發展學系,學士班(日間),12,3,9
107,2,公立,一般大學,0037,國立臺北教育大學,05399040,自然科學教育學系,學士班(日間),5,2,3
107,2,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,學士班(日間),2,1,1
107,2,公立,一般大學,0039,國立臺中教育大學,01113022,特殊教育學系,學士班(日間),8,0,8
107,2,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系,學士班(日間),7,0,7
107,2,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系,學士班(日間),3,1,2
107,2,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系,學士班(日間),1,0,1
107,2,公立,一般大學,0039,國立臺中教育大學,01131019,體育學系,學士班(日間),5,2,3
107,2,公立,一般大學,0039,國立臺中教育大學,02122034,文化創意產業設計與營運學系,學士班(日間),2,0,2
107,2,公立,一般大學,0039,國立臺中教育大學,02131029,美術學系,學士班(日間),1,1,0
107,2,公立,一般大學,0039,國立臺中教育大學,02311032,英語學系,學士班(日間),7,1,6
107,2,公立,一般大學,0039,國立臺中教育大學,02321031,臺灣語文學系,學士班(日間),8,1,7
107,2,公立,一般大學,0039,國立臺中教育大學,03131035,諮商與應用心理學系,學士班(日間),2,0,2
107,2,公立,一般大學,0039,國立臺中教育大學,06133041,數位內容科技學系,學士班(日間),4,1,3
107,2,公立,技專校院,0042,國立澎湖科技大學,10131014,餐旅管理系,學士班(日間),2,0,2
107,2,公立,技專校院,0042,國立澎湖科技大學,10151016,觀光休閒系,學士班(日間),1,1,0
107,2,公立,技專校院,0042,國立澎湖科技大學,10152022,海洋遊憩系,學士班(日間),1,0,1
107,2,公立,技專校院,0043,國立勤益科技大學,02299005,文化創意事業系,學士班(日間),1,0,1
107,2,公立,技專校院,0043,國立勤益科技大學,02311001,應用英語系,學士班(日間),2,0,2
107,2,公立,技專校院,0043,國立勤益科技大學,06131010,資訊管理系,學士班(日間),2,1,1
107,2,公立,技專校院,0043,國立勤益科技大學,07111020,化工與材料工程系,學士班(日間),1,0,1
107,2,公立,技專校院,0043,國立勤益科技大學,07151016,機械工程系,學士班(日間),2,2,0
107,2,公立,技專校院,0043,國立勤益科技大學,07191022,工業工程與管理系,學士班(日間),4,3,1
107,2,公立,一般大學,0044,國立體育大學,10141005,球類運動技術學系,學士班(日間),1,0,1
107,2,公立,一般大學,0044,國立體育大學,10152014,運動保健學系,學士班(日間),1,1,0
107,2,公立,一般大學,0044,國立體育大學,10152017,適應體育學系,學士班(日間),1,0,1
107,2,公立,技專校院,0046,國立臺北護理健康大學,01141019,醫護教育暨數位學習系,學士班(日間),2,0,2
107,2,公立,技專校院,0046,國立臺北護理健康大學,03131002,生死與健康心理諮商系,學士班(日間),3,1,2
107,2,公立,技專校院,0046,國立臺北護理健康大學,04133004,健康事業管理系,學士班(日間),2,1,1
107,2,公立,技專校院,0046,國立臺北護理健康大學,04133004,健康事業管理系,學士班(進修),2,0,2
107,2,公立,技專校院,0046,國立臺北護理健康大學,06131006,資訊管理系,學士班(日間),2,1,1
107,2,公立,技專校院,0046,國立臺北護理健康大學,09221014,嬰幼兒保育系,學士班(日間),6,0,6
107,2,公立,技專校院,0046,國立臺北護理健康大學,10142017,運動保健系,學士班(日間),2,0,2
107,2,公立,技專校院,0046,國立臺北護理健康大學,10151018,休閒產業與健康促進系,學士班(日間),2,0,2
107,2,公立,技專校院,0047,國立高雄餐旅大學,02311002,應用英語系,學士班(日間),1,1,0
107,2,公立,技專校院,0047,國立高雄餐旅大學,10131004,旅館管理系,學士班(日間),1,0,1
107,2,公立,技專校院,0047,國立高雄餐旅大學,10131030,餐飲管理系,學士班(日間),2,1,1
107,2,公立,技專校院,0047,國立高雄餐旅大學,10151013,休閒暨遊憩管理系,學士班(日間),1,1,0
107,2,公立,技專校院,0047,國立高雄餐旅大學,10151015,旅運管理系,學士班(日間),1,0,1
107,2,公立,一般大學,0049,國立臺灣體育運動大學,01141001,體育學系,學士班(進修),1,1,0
107,2,公立,一般大學,0049,國立臺灣體育運動大學,04199010,運動事業管理學系,學士班(日間),1,0,1
107,2,公立,技專校院,0050,國立臺中科技大學,02123006,商業設計系,學士班(日間),4,1,3
107,2,公立,技專校院,0050,國立臺中科技大學,02123006,商業設計系,學士班(進修),5,0,5
107,2,公立,技專校院,0050,國立臺中科技大學,02311003,應用英語系,學士班(日間),22,4,18
107,2,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語系,學士班(日間),3,0,3
107,2,公立,技專校院,0050,國立臺中科技大學,02322001,應用中文系,學士班(日間),17,4,13
107,2,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊系,學士班(日間),5,2,3
107,2,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊系,學士班(進修),1,0,1
107,2,公立,技專校院,0050,國立臺中科技大學,04121021,財務金融系,學士班(日間),2,2,0
107,2,公立,技專校院,0050,國立臺中科技大學,04121021,財務金融系,學士班(進修),5,2,3
107,2,公立,技專校院,0050,國立臺中科技大學,04122028,財政稅務系,學士班(日間),1,1,0
