學年度,設立別,學校類別,學校統計處代碼,學校名稱,合作學校國家(地區)別,合作學校國家(地區)區域別,與國外及兩岸學校建立姊妹校數(109.02新增),建立跨國學位合作 (雙聯學制)學校數,與國外及兩岸學校進行學術合作交流計畫之件數(109.02新增)
108,公立,一般大學,0009,國立中山大學,瑞典王國,歐洲,5,0,0
108,公立,一般大學,0009,國立中山大學,芬蘭共和國,歐洲,1,0,0
108,公立,一般大學,0009,國立中山大學,奧地利共和國,歐洲,1,1,0
108,公立,一般大學,0009,國立中山大學,捷克共和國,歐洲,2,0,0
108,公立,一般大學,0009,國立中山大學,保加利亞共和國,歐洲,1,0,0
108,公立,一般大學,0009,國立中山大學,拉脫維亞共和國,歐洲,1,0,3
108,公立,一般大學,0009,國立中山大學,丹麥王國,歐洲,1,0,0
108,公立,一般大學,0009,國立中山大學,挪威王國,歐洲,1,0,0
108,公立,一般大學,0009,國立中山大學,西班牙王國,歐洲,3,0,0
108,公立,一般大學,0009,國立中山大學,荷蘭王國,歐洲,4,0,0
108,公立,一般大學,0009,國立中山大學,加拿大,北美洲,7,1,0
108,公立,一般大學,0009,國立中山大學,美國,北美洲,16,4,1
108,公立,一般大學,0009,國立中山大學,秘魯共和國,中南美洲,1,0,0
108,公立,一般大學,0009,國立中山大學,墨西哥合眾國,中南美洲,1,0,0
108,公立,一般大學,0009,國立中山大學,智利,中南美洲,2,0,0
108,公立,一般大學,0009,國立中山大學,哥倫比亞共和國,中南美洲,1,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,越南社會主義共和國,東協,11,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,馬來西亞,東協,7,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,泰國,東協,4,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,印度尼西亞共和國,東協,13,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,菲律賓共和國,東協,4,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,印度,南亞,6,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,香港,港澳,1,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,大陸地區,大陸地區,36,2,1
108,公立,一般大學,0012,國立臺灣海洋大學,俄羅斯聯邦,其他亞洲地區,3,0,1
108,公立,一般大學,0012,國立臺灣海洋大學,大韓民國(南韓),其他亞洲地區,4,1,0
108,公立,一般大學,0012,國立臺灣海洋大學,澳大利亞,其他亞洲地區,1,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,日本,其他亞洲地區,14,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,紐西蘭,其他亞洲地區,0,0,1
108,公立,一般大學,0012,國立臺灣海洋大學,法國,歐洲,2,1,1
108,公立,一般大學,0012,國立臺灣海洋大學,英國,歐洲,1,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,瑞典王國,歐洲,1,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,德意志聯邦共和國,歐洲,2,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,義大利共和國,歐洲,1,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,布吉納法索,非洲,1,0,0
108,公立,一般大學,0012,國立臺灣海洋大學,加拿大,北美洲,1,0,1
108,公立,一般大學,0012,國立臺灣海洋大學,美國,北美洲,6,0,5
108,公立,一般大學,0013,國立中正大學,泰國,東協,14,1,0
108,公立,一般大學,0013,國立中正大學,越南社會主義共和國,東協,12,0,1
108,公立,一般大學,0013,國立中正大學,孟加拉人民共和國,南亞,1,1,0
108,公立,一般大學,0013,國立中正大學,印度,南亞,19,0,2
108,公立,一般大學,0013,國立中正大學,大陸地區,大陸地區,48,1,0
108,公立,一般大學,0013,國立中正大學,俄羅斯聯邦,其他亞洲地區,5,1,2
108,公立,一般大學,0013,國立中正大學,日本,其他亞洲地區,14,1,0
108,公立,一般大學,0013,國立中正大學,德意志聯邦共和國,歐洲,6,0,1
108,公立,一般大學,0013,國立中正大學,法國,歐洲,11,1,1
108,公立,一般大學,0013,國立中正大學,捷克共和國,歐洲,3,0,2
108,公立,一般大學,0014,國立高雄師範大學,越南社會主義共和國,東協,4,0,0
108,公立,一般大學,0014,國立高雄師範大學,菲律賓共和國,東協,4,0,0
108,公立,一般大學,0014,國立高雄師範大學,印度尼西亞共和國,東協,6,0,0
108,公立,一般大學,0014,國立高雄師範大學,馬來西亞,東協,9,0,0
108,公立,一般大學,0014,國立高雄師範大學,泰國,東協,6,0,0
108,公立,一般大學,0014,國立高雄師範大學,印度,南亞,3,0,0
108,公立,一般大學,0014,國立高雄師範大學,澳門,港澳,2,0,0
108,公立,一般大學,0014,國立高雄師範大學,香港,港澳,2,0,0
108,公立,一般大學,0014,國立高雄師範大學,大陸地區,大陸地區,41,0,0
108,公立,一般大學,0014,國立高雄師範大學,俄羅斯聯邦,其他亞洲地區,1,0,0
108,公立,一般大學,0014,國立高雄師範大學,蒙古國,其他亞洲地區,1,0,0
108,公立,一般大學,0014,國立高雄師範大學,澳大利亞,其他亞洲地區,2,0,0
108,公立,一般大學,0014,國立高雄師範大學,日本,其他亞洲地區,13,1,0
108,公立,一般大學,0014,國立高雄師範大學,大韓民國(南韓),其他亞洲地區,11,1,0
108,公立,一般大學,0014,國立高雄師範大學,英國,歐洲,3,0,0
108,公立,一般大學,0014,國立高雄師範大學,波蘭共和國,歐洲,2,0,0
108,公立,一般大學,0014,國立高雄師範大學,德意志聯邦共和國,歐洲,1,0,0
108,公立,一般大學,0014,國立高雄師範大學,匈牙利共和國,歐洲,1,0,0
108,公立,一般大學,0014,國立高雄師範大學,法國,歐洲,2,0,0
108,公立,一般大學,0014,國立高雄師範大學,捷克共和國,歐洲,2,0,0
108,公立,一般大學,0014,國立高雄師範大學,西班牙王國,歐洲,1,0,0
108,公立,一般大學,0014,國立高雄師範大學,美國,北美洲,20,4,0
108,公立,一般大學,0014,國立高雄師範大學,加拿大,北美洲,1,0,0
108,公立,一般大學,0014,國立高雄師範大學,巴西聯邦共和國,中南美洲,1,0,0
108,公立,一般大學,0015,國立彰化師範大學,菲律賓共和國,東協,1,0,0
108,公立,一般大學,0015,國立彰化師範大學,泰國,東協,4,0,0
108,公立,一般大學,0015,國立彰化師範大學,越南社會主義共和國,東協,11,0,0
108,公立,一般大學,0015,國立彰化師範大學,馬來西亞,東協,9,0,0
108,公立,一般大學,0015,國立彰化師範大學,印度尼西亞共和國,東協,6,0,0
108,公立,一般大學,0015,國立彰化師範大學,印度,南亞,4,0,0
108,公立,一般大學,0015,國立彰化師範大學,大陸地區,大陸地區,93,0,0
108,公立,一般大學,0015,國立彰化師範大學,大韓民國(南韓),其他亞洲地區,7,0,0
108,公立,一般大學,0015,國立彰化師範大學,俄羅斯聯邦,其他亞洲地區,2,0,0
108,公立,一般大學,0015,國立彰化師範大學,澳大利亞,其他亞洲地區,3,1,0
108,公立,一般大學,0015,國立彰化師範大學,日本,其他亞洲地區,8,0,0
108,公立,一般大學,0015,國立彰化師範大學,土耳其共和國,其他亞洲地區,1,0,0
108,公立,一般大學,0015,國立彰化師範大學,蒙古國,其他亞洲地區,1,0,0
108,公立,一般大學,0015,國立彰化師範大學,保加利亞共和國,歐洲,1,0,0
108,公立,一般大學,0015,國立彰化師範大學,法國,歐洲,4,0,0
108,公立,一般大學,0015,國立彰化師範大學,瑞士聯邦,歐洲,1,0,0
108,公立,一般大學,0015,國立彰化師範大學,西班牙王國,歐洲,3,0,0
108,公立,一般大學,0015,國立彰化師範大學,捷克共和國,歐洲,2,0,0
108,公立,一般大學,0015,國立彰化師範大學,英國,歐洲,3,0,0
108,公立,一般大學,0015,國立彰化師範大學,德意志聯邦共和國,歐洲,7,0,0
108,公立,一般大學,0015,國立彰化師範大學,加拿大,北美洲,1,0,0
108,公立,一般大學,0015,國立彰化師範大學,美國,北美洲,16,3,0
108,公立,一般大學,0016,國立陽明大學,馬來西亞,東協,2,1,0
108,公立,一般大學,0016,國立陽明大學,泰國,東協,4,0,1
108,公立,一般大學,0016,國立陽明大學,越南社會主義共和國,東協,13,2,1
108,公立,一般大學,0016,國立陽明大學,菲律賓共和國,東協,3,0,0
108,公立,一般大學,0016,國立陽明大學,新加坡共和國,東協,1,0,0
108,公立,一般大學,0016,國立陽明大學,印度尼西亞共和國,東協,4,0,0
108,公立,一般大學,0016,國立陽明大學,印度,南亞,5,0,0
108,公立,一般大學,0016,國立陽明大學,香港,港澳,2,0,0
