,學年度,設立別 ,學校類別,學校代碼,學校名稱,系所代碼,系所名稱,學制,僑生總計,男,女,港澳生總計,男,女
,105,公立,一般大學,2,國立清華大學,440301,物理學系,博士班,1,1,0,1,1,0
,105,公立,一般大學,2,國立清華大學,440601,天文研究所,碩士班(日間),0,0,0,2,1,1
,105,公立,一般大學,2,國立清華大學,460101,數學系,學士班(日間),4,2,2,9,8,1
,105,公立,一般大學,2,國立清華大學,460101,數學系,碩士班(日間),0,0,0,1,1,0
,105,公立,一般大學,2,國立清華大學,460201,統計學研究所,碩士班(日間),1,1,0,1,0,1
,105,公立,一般大學,2,國立清華大學,480401,資訊系統與應用研究所,博士班,1,1,0,0,0,0
,105,公立,一般大學,2,國立清華大學,520101,電機工程學系,學士班(日間),3,3,0,1,1,0
,105,公立,一般大學,2,國立清華大學,520106,光電工程研究所,碩士班(日間),1,1,0,0,0,0
,105,公立,一般大學,2,國立清華大學,520114,資訊工程學系,學士班(日間),5,4,1,6,5,1
,105,公立,一般大學,2,國立清華大學,520126,通訊工程研究所,碩士班(日間),1,1,0,0,0,0
,105,公立,一般大學,2,國立清華大學,520201,動力機械工程學系,學士班(日間),16,16,0,7,6,1
,105,公立,一般大學,2,國立清華大學,520201,動力機械工程學系,碩士班(日間),4,3,1,1,1,0
,105,公立,一般大學,2,國立清華大學,520201,動力機械工程學系,博士班,1,1,0,0,0,0
,105,公立,一般大學,2,國立清華大學,520401,化學工程學系,學士班(日間),6,4,2,3,2,1
,105,公立,一般大學,2,國立清華大學,520401,化學工程學系,碩士班(日間),1,0,1,0,0,0
,105,公立,一般大學,2,國立清華大學,520401,化學工程學系,博士班,1,0,1,1,1,0
,105,公立,一般大學,2,國立清華大學,520502,材料科學工程學系,學士班(日間),4,3,1,3,3,0
,105,公立,一般大學,2,國立清華大學,520502,材料科學工程學系,博士班,0,0,0,1,1,0
,105,公立,一般大學,2,國立清華大學,520601,工業工程與工程管理學系,學士班(日間),13,7,6,2,1,1
,105,公立,一般大學,2,國立清華大學,520601,工業工程與工程管理學系,碩士班(日間),1,1,0,2,2,0
,105,公立,一般大學,2,國立清華大學,521104,生醫工程與環境科學系,學士班(日間),4,2,2,7,4,3
,105,公立,一般大學,2,國立清華大學,521104,生醫工程與環境科學系,碩士班(日間),1,0,1,0,0,0
,105,公立,一般大學,2,國立清華大學,521201,工程與系統科學系,學士班(日間),3,3,0,4,3,1
,105,公立,一般大學,2,國立清華大學,521201,工程與系統科學系,碩士班(日間),1,1,0,0,0,0
,105,公立,一般大學,2,國立清華大學,521399,原子科學院學士班,學士班(日間),1,0,1,0,0,0
,105,公立,一般大學,2,國立清華大學,720117,醫學科學系,學士班(日間),4,0,4,2,2,0
,105,公立,一般大學,2,國立清華大學,990104,清華學院學士班,學士班(日間),5,2,3,1,0,1
,105,公立,一般大學,3,國立臺灣大學,140203,華語教學碩士學位學程,碩士班(日間),2,0,2,1,0,1
,105,公立,一般大學,3,國立臺灣大學,210401,音樂學研究所,博士班,0,0,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,210501,戲劇學系,學士班(日間),3,0,3,4,1,3
,105,公立,一般大學,3,國立臺灣大學,210501,戲劇學系,碩士班(日間),0,0,0,2,0,2
,105,公立,一般大學,3,國立臺灣大學,210703,藝術史研究所,碩士班(日間),2,1,1,0,0,0
,105,公立,一般大學,3,國立臺灣大學,220101,臺灣文學研究所,碩士班(日間),1,0,1,1,0,1
,105,公立,一般大學,3,國立臺灣大學,220201,中國文學系,學士班(日間),15,4,11,13,7,6
,105,公立,一般大學,3,國立臺灣大學,220301,外國語文學系,學士班(日間),18,3,15,12,3,9
,105,公立,一般大學,3,國立臺灣大學,220301,外國語文學系,碩士班(日間),3,1,2,2,0,2
,105,公立,一般大學,3,國立臺灣大學,220320,日本語文學系,學士班(日間),3,0,3,5,2,3
,105,公立,一般大學,3,國立臺灣大學,220501,翻譯碩士學位學程,碩士班(日間),1,0,1,0,0,0
,105,公立,一般大學,3,國立臺灣大學,220701,語言學研究所,博士班,0,0,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,220901,歷史學系,學士班(日間),8,2,6,6,4,2
,105,公立,一般大學,3,國立臺灣大學,220901,歷史學系,碩士班(日間),5,2,3,3,3,0
,105,公立,一般大學,3,國立臺灣大學,220901,歷史學系,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,221001,人類學系,學士班(日間),4,1,3,5,2,3
,105,公立,一般大學,3,國立臺灣大學,221001,人類學系,碩士班(日間),1,0,1,1,1,0
,105,公立,一般大學,3,國立臺灣大學,221101,哲學系,學士班(日間),9,3,6,7,2,5
,105,公立,一般大學,3,國立臺灣大學,310101,經濟學系,學士班(日間),10,4,6,0,0,0
,105,公立,一般大學,3,國立臺灣大學,310101,經濟學系,碩士班(日間),1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,310201,政治學系,學士班(日間),16,7,9,16,8,8
,105,公立,一般大學,3,國立臺灣大學,310201,政治學系,碩士班(日間),2,0,2,1,1,0
,105,公立,一般大學,3,國立臺灣大學,310301,社會學系,學士班(日間),3,2,1,7,4,3
,105,公立,一般大學,3,國立臺灣大學,310301,社會學系,碩士班(日間),1,1,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,310501,心理學系,學士班(日間),9,1,8,4,3,1
,105,公立,一般大學,3,國立臺灣大學,310501,心理學系,碩士班(日間),2,0,2,3,2,1
,105,公立,一般大學,3,國立臺灣大學,310602,地理環境資源學系,學士班(日間),2,1,1,3,2,1
,105,公立,一般大學,3,國立臺灣大學,310602,地理環境資源學系,碩士班(日間),1,1,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,311002,國家發展研究所,碩士班(日間),1,0,1,1,0,1
,105,公立,一般大學,3,國立臺灣大學,320201,新聞研究所,碩士班(日間),2,0,2,0,0,0
,105,公立,一般大學,3,國立臺灣大學,320602,圖書資訊學系,學士班(日間),11,3,8,6,3,3
,105,公立,一般大學,3,國立臺灣大學,320602,圖書資訊學系,碩士班(日間),0,0,0,1,0,1
,105,公立,一般大學,3,國立臺灣大學,340101,商學研究所,碩士班(日間),4,2,2,0,0,0
,105,公立,一般大學,3,國立臺灣大學,340201,會計學系,學士班(日間),15,3,12,2,2,0
,105,公立,一般大學,3,國立臺灣大學,340201,會計學系,碩士班(日間),0,0,0,1,0,1
,105,公立,一般大學,3,國立臺灣大學,340201,會計學系,博士班,1,0,1,0,0,0
,105,公立,一般大學,3,國立臺灣大學,340302,工商管理學系,學士班(日間),10,4,6,0,0,0
,105,公立,一般大學,3,國立臺灣大學,340307,國際企業學系,學士班(日間),2,0,2,0,0,0
,105,公立,一般大學,3,國立臺灣大學,340307,國際企業學系,碩士班(日間),3,1,2,0,0,0
,105,公立,一般大學,3,國立臺灣大學,340307,國際企業學系,博士班,2,2,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,340501,財務金融學系,學士班(日間),10,5,5,1,1,0
,105,公立,一般大學,3,國立臺灣大學,340501,財務金融學系,碩士班(日間),1,0,1,2,1,1
,105,公立,一般大學,3,國立臺灣大學,380101,法律學系,學士班(日間),35,14,21,8,4,4
,105,公立,一般大學,3,國立臺灣大學,380101,法律學系,碩士班(日間),5,1,4,1,1,0
,105,公立,一般大學,3,國立臺灣大學,380205,科際整合法律學研究所,碩士班(日間),3,2,1,1,0,1
,105,公立,一般大學,3,國立臺灣大學,420103,生命科學系,學士班(日間),9,2,7,6,5,1
,105,公立,一般大學,3,國立臺灣大學,420103,生命科學系,碩士班(日間),1,1,0,2,1,1
,105,公立,一般大學,3,國立臺灣大學,420103,生命科學系,博士班,0,0,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,420106,植物科學研究所,碩士班(日間),2,2,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,420107,昆蟲學系,學士班(日間),2,1,1,4,2,2
,105,公立,一般大學,3,國立臺灣大學,420107,昆蟲學系,碩士班(日間),0,0,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,420202,生態學與演化生物學研究所,碩士班(日間),0,0,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,420202,生態學與演化生物學研究所,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,420302,生物科技研究所,碩士班(日間),1,1,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,420309,生化科學研究所,碩士班(日間),2,0,2,1,0,1
,105,公立,一般大學,3,國立臺灣大學,420309,生化科學研究所,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,420310,生化科技學系,學士班(日間),7,5,2,2,1,1
,105,公立,一般大學,3,國立臺灣大學,420310,生化科技學系,碩士班(日間),2,2,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,420313,分子與細胞生物學研究所,博士班,0,0,0,2,1,1
,105,公立,一般大學,3,國立臺灣大學,420401,微生物學研究所,碩士班(日間),1,0,1,0,0,0
,105,公立,一般大學,3,國立臺灣大學,420401,微生物學研究所,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,420501,生物化學暨分子生物學研究所,碩士班(日間),0,0,0,2,1,1
,105,公立,一般大學,3,國立臺灣大學,440101,化學系,學士班(日間),8,4,4,6,5,1
,105,公立,一般大學,3,國立臺灣大學,440101,化學系,碩士班(日間),3,0,3,1,0,1
,105,公立,一般大學,3,國立臺灣大學,440203,地質科學系,學士班(日間),5,3,2,9,4,5
,105,公立,一般大學,3,國立臺灣大學,440203,地質科學系,碩士班(日間),0,0,0,2,1,1
,105,公立,一般大學,3,國立臺灣大學,440301,物理學系,學士班(日間),4,3,1,3,3,0
,105,公立,一般大學,3,國立臺灣大學,440301,物理學系,碩士班(日間),1,1,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,440301,物理學系,博士班,0,0,0,2,2,0
,105,公立,一般大學,3,國立臺灣大學,440401,大氣科學系,學士班(日間),0,0,0,3,3,0
,105,公立,一般大學,3,國立臺灣大學,440401,大氣科學系,碩士班(日間),0,0,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,440508,海洋研究所,碩士班(日間),1,1,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,440601,天文物理研究所,碩士班(日間),0,0,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,440601,天文物理研究所,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,460101,數學系,學士班(日間),3,2,1,3,3,0
,105,公立,一般大學,3,國立臺灣大學,460101,數學系,碩士班(日間),1,1,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,480109,資訊管理學系,學士班(日間),3,1,2,3,3,0
,105,公立,一般大學,3,國立臺灣大學,480109,資訊管理學系,碩士班(日間),2,2,0,1,0,1
,105,公立,一般大學,3,國立臺灣大學,480202,資訊網路與多媒體研究所,碩士班(日間),1,1,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,520101,電機工程學系,學士班(日間),30,25,5,14,14,0
,105,公立,一般大學,3,國立臺灣大學,520101,電機工程學系,碩士班(日間),6,5,1,3,3,0
,105,公立,一般大學,3,國立臺灣大學,520103,電子工程學研究所,碩士班(日間),3,3,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,520106,光電工程學研究所,碩士班(日間),3,2,1,2,2,0
,105,公立,一般大學,3,國立臺灣大學,520106,光電工程學研究所,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,520114,資訊工程學系,學士班(日間),19,16,3,9,8,1
,105,公立,一般大學,3,國立臺灣大學,520114,資訊工程學系,碩士班(日間),8,7,1,1,1,0
,105,公立,一般大學,3,國立臺灣大學,520114,資訊工程學系,博士班,1,1,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,520123,電信工程學研究所,碩士班(日間),1,1,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,520201,機械工程學系,學士班(日間),18,16,2,18,17,1
,105,公立,一般大學,3,國立臺灣大學,520201,機械工程學系,碩士班(日間),4,4,0,6,6,0
,105,公立,一般大學,3,國立臺灣大學,520201,機械工程學系,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,520234,應用力學研究所,碩士班(日間),0,0,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,520239,生物產業機電工程學系,學士班(日間),8,5,3,3,2,1
,105,公立,一般大學,3,國立臺灣大學,520239,生物產業機電工程學系,碩士班(日間),1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,520301,土木工程學系,學士班(日間),13,10,3,9,8,1
,105,公立,一般大學,3,國立臺灣大學,520301,土木工程學系,碩士班(日間),3,1,2,1,0,1
,105,公立,一般大學,3,國立臺灣大學,520315,生物環境系統工程學系,學士班(日間),4,2,2,3,2,1
,105,公立,一般大學,3,國立臺灣大學,520315,生物環境系統工程學系,碩士班(日間),0,0,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,520315,生物環境系統工程學系,博士班,1,0,1,0,0,0
,105,公立,一般大學,3,國立臺灣大學,520401,化學工程學系,學士班(日間),13,9,4,4,4,0
,105,公立,一般大學,3,國立臺灣大學,520401,化學工程學系,碩士班(日間),2,2,0,3,3,0
,105,公立,一般大學,3,國立臺灣大學,520401,化學工程學系,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,520502,材料科學與工程學系,學士班(日間),16,15,1,3,3,0
,105,公立,一般大學,3,國立臺灣大學,520502,材料科學與工程學系,碩士班(日間),3,3,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,520502,材料科學與工程學系,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,520601,工業工程學研究所,碩士班(日間),4,2,2,0,0,0
,105,公立,一般大學,3,國立臺灣大學,520601,工業工程學研究所,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,520901,環境工程學研究所,碩士班(日間),0,0,0,3,1,2
,105,公立,一般大學,3,國立臺灣大學,521105,生醫電子與資訊學研究所,碩士班(日間),2,0,2,1,0,1
,105,公立,一般大學,3,國立臺灣大學,521105,生醫電子與資訊學研究所,博士班,1,1,0,1,1,0
,105,公立,一般大學,3,國立臺灣大學,521302,工程科學及海洋工程學系,學士班(日間),2,2,0,7,6,1
,105,公立,一般大學,3,國立臺灣大學,521302,工程科學及海洋工程學系,碩士班(日間),3,2,1,0,0,0
,105,公立,一般大學,3,國立臺灣大學,521302,工程科學及海洋工程學系,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,521307,醫學工程學研究所,碩士班(日間),4,1,3,5,3,2
,105,公立,一般大學,3,國立臺灣大學,589901,建築與城鄉研究所,碩士班(日間),2,0,2,3,1,2
,105,公立,一般大學,3,國立臺灣大學,589901,建築與城鄉研究所,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,620102,農藝學系,學士班(日間),12,8,4,3,2,1
,105,公立,一般大學,3,國立臺灣大學,620102,農藝學系,碩士班(日間),1,0,1,0,0,0
,105,公立,一般大學,3,國立臺灣大學,620102,農藝學系,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,620203,動物科學技術學系,學士班(日間),7,3,4,5,2,3
,105,公立,一般大學,3,國立臺灣大學,620203,動物科學技術學系,碩士班(日間),2,1,1,0,0,0
,105,公立,一般大學,3,國立臺灣大學,620303,園藝暨景觀學系,學士班(日間),11,5,6,5,2,3
,105,公立,一般大學,3,國立臺灣大學,620303,園藝暨景觀學系,碩士班(日間),1,1,0,4,3,1
,105,公立,一般大學,3,國立臺灣大學,620303,園藝暨景觀學系,博士班,1,1,0,0,0,0
,105,公立,一般大學,3,國立臺灣大學,620402,植物病理與微生物學系,學士班(日間),3,1,2,5,4,1
,105,公立,一般大學,3,國立臺灣大學,620402,植物病理與微生物學系,碩士班(日間),1,0,1,0,0,0
,105,公立,一般大學,3,國立臺灣大學,620404,植物醫學碩士學位學程,碩士班(日間),0,0,0,2,0,2
,105,公立,一般大學,3,國立臺灣大學,620501,農業經濟學系,學士班(日間),11,5,6,3,2,1
,105,公立,一般大學,3,國立臺灣大學,620501,農業經濟學系,碩士班(日間),1,0,1,0,0,0
,105,公立,一般大學,3,國立臺灣大學,620510,生物產業傳播暨發展學系,學士班(日間),10,4,6,2,0,2
,105,公立,一般大學,3,國立臺灣大學,620510,生物產業傳播暨發展學系,碩士班(日間),3,2,1,1,0,1
