學年度,設立別,學校類別,學校統計處代碼,學校名稱,單位代碼,單位名稱,專任教師數-教師總數,專任教師數-教師總數男,專任教師數-教師總數女,專任教師數-教授男,專任教師數-教授女,專任教師數-副教授男,專任教師數-副教授女,專任教師數-助理教授男,專任教師數-助理教授女,專任教師數-講師男,專任教師數-講師女,專任教師數-其他教師男,專任教師數-其他教師女,專任助理教授以上總人數,專任助理教授以上總人數男,專任助理教授以上總人數女,專任講師以上總人數,專任講師以上總人數男,專任講師以上總人數女
110,私立,一般大學,1007,逢甲大學,04121026,金融碩士在職學位學程,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,04121028,財務工程與精算學士學位學程,2,1,1,0,0,0,1,1,0,0,0,0,0,2,1,1,2,1,1
110,私立,一般大學,1007,逢甲大學,04122032,財稅學系,13,7,6,2,3,2,3,3,0,0,0,0,0,13,7,6,13,7,6
110,私立,一般大學,1007,逢甲大學,04123029,風險管理與保險學系,14,13,1,2,0,7,0,4,1,0,0,0,0,14,13,1,14,13,1
110,私立,一般大學,1007,逢甲大學,04131019,企業管理學系,14,10,4,3,0,6,3,1,1,0,0,0,0,14,10,4,14,10,4
110,私立,一般大學,1007,逢甲大學,04131020,經營管理碩士在職學位學程,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,04131021,國際企業管理全英語學士學位學程,2,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,04134086,土地管理學系,11,6,5,1,1,4,4,1,0,0,0,0,0,11,6,5,11,6,5
110,私立,一般大學,1007,逢甲大學,04134097,公共事務與社會創新研究所,3,3,0,2,0,0,0,1,0,0,0,0,0,3,3,0,3,3,0
110,私立,一般大學,1007,逢甲大學,04134097,公共事務與社會創新碩士在職學位學程,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,04141024,國際經營與貿易學系,24,14,10,3,4,6,3,4,3,1,0,0,0,23,13,10,24,14,10
110,私立,一般大學,1007,逢甲大學,04143033,行銷學系,14,7,7,2,1,2,3,3,3,0,0,0,0,14,7,7,14,7,7
110,私立,一般大學,1007,逢甲大學,04191014,商學博士學位學程,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,04191014,商學進修學士學位學程,3,1,2,0,0,1,0,0,2,0,0,0,0,3,1,2,3,1,2
110,私立,一般大學,1007,逢甲大學,04191016,商學專業碩士在職學位學程,2,2,0,1,0,0,0,1,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,04199035,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,04199037,專案管理碩士在職學位學程,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,04199092,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
110,私立,一般大學,1007,逢甲大學,04199096,建設碩士在職學位學程,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,04199Y23,建設學院,22,19,3,0,0,1,0,18,3,0,0,0,0,22,19,3,22,19,3
110,私立,一般大學,1007,逢甲大學,04199Y28,國際科技與管理學院,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,04212038,財經法律研究所,8,7,1,2,0,3,1,2,0,0,0,0,0,8,7,1,8,7,1
110,私立,一般大學,1007,逢甲大學,05411039,應用數學系,11,7,4,0,2,6,2,1,0,0,0,0,0,11,7,4,11,7,4
110,私立,一般大學,1007,逢甲大學,05411114,數據科學碩士學位學程,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,05421040,統計學系,12,10,2,3,2,2,0,5,0,0,0,0,0,12,10,2,12,10,2
110,私立,一般大學,1007,逢甲大學,06131048,美國加州舊金山州立大學資訊工程雙學士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
110,私立,一般大學,1007,逢甲大學,06131048,資訊工程學系,30,27,3,9,1,13,0,5,2,0,0,0,0,30,27,3,30,27,3
110,私立,一般大學,1007,逢甲大學,06134115,人工智慧技術與應用學士學位學程,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07111068,化學工程學系,16,14,2,6,1,3,1,5,0,0,0,0,0,16,14,2,16,14,2
110,私立,一般大學,1007,逢甲大學,07112069,材料科學與工程學系,16,15,1,11,0,1,0,3,1,0,0,0,0,16,15,1,16,15,1
110,私立,一般大學,1007,逢甲大學,07121075,環境工程與科學學系,16,15,1,6,1,6,0,3,0,0,0,0,0,16,15,1,16,15,1
110,私立,一般大學,1007,逢甲大學,07122077,水利工程與資源保育學系,11,9,2,7,1,2,1,0,0,0,0,0,0,11,9,2,11,9,2
110,私立,一般大學,1007,逢甲大學,07132079,綠色能源科技碩士學位學程,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07141044,電機工程學系,19,18,1,9,1,4,0,5,0,0,0,0,0,19,18,1,19,18,1
110,私立,一般大學,1007,逢甲大學,07141045,電機與通訊工程博士學位學程,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07141046,電子工程學系,17,16,1,7,0,3,0,6,1,0,0,0,0,17,16,1,17,16,1
110,私立,一般大學,1007,逢甲大學,07141050,通訊工程學系,14,13,1,5,1,6,0,2,0,0,0,0,0,14,13,1,14,13,1
110,私立,一般大學,1007,逢甲大學,07141052,自動控制工程學系,13,13,0,7,0,4,0,2,0,0,0,0,0,13,13,0,13,13,0
110,私立,一般大學,1007,逢甲大學,07141053,資訊電機工程碩士在職學位學程,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07141056,資訊電機學院學士班,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07141095,美國普渡大學電機資訊雙學士學位學程,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
110,私立,一般大學,1007,逢甲大學,07141101,光電科學與工程學系,16,15,1,8,0,4,0,1,1,2,0,0,0,14,13,1,16,15,1
110,私立,一般大學,1007,逢甲大學,07151060,機械與航空工程博士學位學程,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07151061,機械與電腦輔助工程學系,18,18,0,7,0,7,0,4,0,0,0,0,0,18,18,0,18,18,0
110,私立,一般大學,1007,逢甲大學,07151062,精密系統設計學士學位學程,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07162059,航太與系統工程學系,14,13,1,8,0,4,0,1,1,0,0,0,0,14,13,1,14,13,1
110,私立,一般大學,1007,逢甲大學,07191072,工業工程與系統管理學系,12,9,3,3,1,3,1,3,1,0,0,0,0,12,9,3,12,9,3
110,私立,一般大學,1007,逢甲大學,07192074,纖維與複合材料學系,11,11,0,4,0,3,0,4,0,0,0,0,0,11,11,0,11,11,0
110,私立,一般大學,1007,逢甲大學,07193078,生醫資訊暨生醫工程碩士學位學程,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07199080,電聲碩士學位學程,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07199098,智能製造與工程管理碩士在職學位學程,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07311007,室內設計學士學位學程,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07311081,建築碩士學位學程,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07311081,建築學士學位學程,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,07311083,建築專業學院,14,11,3,0,1,5,2,5,0,1,0,0,0,13,10,3,14,11,3
110,私立,一般大學,1007,逢甲大學,07311083,建築專業學院學士班,2,1,1,0,0,0,1,1,0,0,0,0,0,2,1,1,2,1,1
110,私立,一般大學,1007,逢甲大學,07313087,都市計畫與空間資訊學系,11,9,2,3,0,3,0,3,2,0,0,0,0,11,9,2,11,9,2
110,私立,一般大學,1007,逢甲大學,07321063,土木工程學系,14,13,1,6,0,3,1,4,0,0,0,0,0,14,13,1,14,13,1
110,私立,一般大學,1007,逢甲大學,07321100,土木水利工程與建設規劃博士學位學程,2,1,1,1,0,0,1,0,0,0,0,0,0,2,1,1,2,1,1
110,私立,一般大學,1007,逢甲大學,07399102,智慧城市碩士學位學程,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1007,逢甲大學,10411093,運輸與物流學系,13,13,0,2,0,8,0,3,0,0,0,0,0,13,13,0,13,13,0
110,私立,一般大學,1007,逢甲大學,99999094,全校國際生大一不分系學士班,2,0,2,0,1,0,1,0,0,0,0,0,0,2,0,2,2,0,2
110,私立,一般大學,1007,逢甲大學,99999Z01,通識教育中心,9,5,4,0,1,4,1,1,1,0,1,0,0,8,5,3,9,5,4
110,私立,一般大學,1007,逢甲大學,99999Z03,軍訓室,15,10,5,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0
110,私立,一般大學,1007,逢甲大學,99999Z07,體育教學中心,14,11,3,0,0,5,1,3,2,3,0,0,0,11,8,3,14,11,3
110,私立,一般大學,1007,逢甲大學,99999Z08,外語教學中心,29,8,21,0,0,2,5,3,15,3,1,0,0,25,5,20,29,8,21
110,私立,一般大學,1007,逢甲大學,99999Z08,國語文教學中心,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
110,私立,一般大學,1007,逢甲大學,99999Z99,創能學院,3,3,0,0,0,0,0,1,0,2,0,0,0,1,1,0,3,3,0
110,私立,一般大學,1007,逢甲大學,99999Z99,微積分教學中心,3,2,1,0,0,1,0,1,0,0,0,0,1,2,2,0,2,2,0
110,私立,一般大學,1008,靜宜大學,01111001,教育研究所,9,1,8,1,2,0,2,0,4,0,0,0,0,9,1,8,9,1,8
110,私立,一般大學,1008,靜宜大學,02299040,原住民族文化碩士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
110,私立,一般大學,1008,靜宜大學,02299Y13,人文暨社會科學院,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
110,私立,一般大學,1008,靜宜大學,02311004,英國語文學系,14,3,11,1,3,2,2,0,6,0,0,0,0,14,3,11,14,3,11
110,私立,一般大學,1008,靜宜大學,02311005,西班牙語文學系,16,7,9,0,1,3,7,3,1,1,0,0,0,15,6,9,16,7,9
110,私立,一般大學,1008,靜宜大學,02311006,日本語文學系,19,9,10,1,1,2,3,5,5,1,1,0,0,17,8,9,19,9,10
110,私立,一般大學,1008,靜宜大學,02311007,寰宇外語教育學士學位學程,2,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,2
110,私立,一般大學,1008,靜宜大學,02321002,台灣文學系,10,6,4,2,2,2,0,2,1,0,1,0,0,9,6,3,10,6,4
110,私立,一般大學,1008,靜宜大學,02322003,中國文學系,14,6,8,1,0,4,3,1,5,0,0,0,0,14,6,8,14,6,8
110,私立,一般大學,1008,靜宜大學,03141038,犯罪防治碩士學位學程,2,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1008,靜宜大學,03141043,原住民族健康與社會福利博士學位學程,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
110,私立,一般大學,1008,靜宜大學,03211008,大眾傳播學系,10,8,2,3,0,3,0,2,2,0,0,0,0,10,8,2,10,8,2
110,私立,一般大學,1008,靜宜大學,04111011,會計學系,15,6,9,1,2,3,7,2,0,0,0,0,0,15,6,9,15,6,9
110,私立,一般大學,1008,靜宜大學,04121019,財務金融學系,18,13,5,5,1,2,2,6,2,0,0,0,0,18,13,5,18,13,5
110,私立,一般大學,1008,靜宜大學,04131010,寰宇管理碩士學位學程,2,1,1,0,0,0,0,1,1,0,0,0,0,2,1,1,2,1,1
110,私立,一般大學,1008,靜宜大學,04131012,企業管理學系,16,10,6,2,0,3,4,4,2,1,0,0,0,15,9,6,16,10,6
110,私立,一般大學,1008,靜宜大學,04131015,國際企業學系,17,11,6,4,0,4,1,3,4,0,1,0,0,16,11,5,17,11,6
110,私立,一般大學,1008,靜宜大學,04143044,城市創新行銷碩士在職學位學程,2,0,2,0,1,0,1,0,0,0,0,0,0,2,0,2,2,0,2
110,私立,一般大學,1008,靜宜大學,04143046,全球品牌與行銷碩士在職學位學程,2,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1
110,私立,一般大學,1008,靜宜大學,04199Y31,管理學院,16,11,5,1,0,2,1,3,1,5,3,0,0,8,6,2,16,11,5
110,私立,一般大學,1008,靜宜大學,04211020,法律學系,13,10,3,4,1,4,0,2,2,0,0,0,0,13,10,3,13,10,3
110,私立,一般大學,1008,靜宜大學,05191031,食品營養學系,15,8,7,4,3,3,3,1,1,0,0,0,0,15,8,7,15,8,7
110,私立,一般大學,1008,靜宜大學,05212021,生態人文學系,7,5,2,2,0,0,1,3,1,0,0,0,0,7,5,2,7,5,2
110,私立,一般大學,1008,靜宜大學,05311023,應用化學系,13,7,6,1,1,2,3,4,0,0,2,0,0,11,7,4,13,7,6
110,私立,一般大學,1008,靜宜大學,05499036,財務工程學系,10,8,2,1,0,3,1,3,0,1,1,0,0,8,7,1,10,8,2
110,私立,一般大學,1008,靜宜大學,05499037,資料科學暨大數據分析與應用學系,10,7,3,3,1,2,0,2,2,0,0,0,0,10,7,3,10,7,3
110,私立,一般大學,1008,靜宜大學,06131027,資訊管理學系,14,12,2,5,0,6,1,1,1,0,0,0,0,14,12,2,14,12,2
110,私立,一般大學,1008,靜宜大學,06132009,資訊傳播工程學系,14,10,4,4,1,5,2,1,1,0,0,0,0,14,10,4,14,10,4
110,私立,一般大學,1008,靜宜大學,06199Y39,資訊學院,5,4,1,0,0,0,0,4,1,0,0,0,0,5,4,1,5,4,1
110,私立,一般大學,1008,靜宜大學,07141030,資訊工程學系,15,15,0,7,0,6,0,2,0,0,0,0,0,15,15,0,15,15,0
110,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,13,5,8,2,1,2,5,1,2,0,0,0,0,13,5,8,13,5,8
110,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,14,7,7,3,1,2,3,2,3,0,0,0,0,14,7,7,14,7,7
110,私立,一般大學,1008,靜宜大學,09299039,社會企業與文化創意碩士學位學程,2,1,1,0,0,0,0,1,1,0,0,0,0,2,1,1,2,1,1
110,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,16,8,8,1,3,6,3,1,2,0,0,0,0,16,8,8,16,8,8
110,私立,一般大學,1008,靜宜大學,99999Y45,國際學院,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1
110,私立,一般大學,1008,靜宜大學,99999Z01,通識教育中心,5,4,1,2,0,0,0,1,1,1,0,0,0,4,3,1,5,4,1
110,私立,一般大學,1008,靜宜大學,99999Z03,軍訓室,5,3,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,99999Z07,體育室,8,6,2,1,0,2,1,0,0,3,1,0,0,4,3,1,8,6,2
110,私立,一般大學,1008,靜宜大學,99999Z08,外語教學中心,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
110,私立,一般大學,1008,靜宜大學,99999Z99,研究發展處,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
110,私立,一般大學,1008,靜宜大學,99999Z99,閱讀書寫暨素養課程研發中心,3,1,2,0,0,0,0,1,2,0,0,0,0,3,1,2,3,1,2
110,私立,一般大學,1009,長庚大學,02122001,工業設計學系,9,6,3,1,1,3,0,1,2,1,0,0,0,8,5,3,9,6,3
110,私立,一般大學,1009,長庚大學,04131004,企業管理研究所,7,5,2,5,2,0,0,0,0,0,0,0,0,7,5,2,7,5,2
110,私立,一般大學,1009,長庚大學,04131005,工商管理學系,10,8,2,4,0,2,2,2,0,0,0,0,0,10,8,2,10,8,2
110,私立,一般大學,1009,長庚大學,04131008,商管專業學院碩士學位學程,2,1,1,0,0,0,1,1,0,0,0,0,0,2,1,1,2,1,1
110,私立,一般大學,1009,長庚大學,04133007,醫務管理學系,10,4,6,2,1,1,2,1,3,0,0,0,0,10,4,6,10,4,6
110,私立,一般大學,1009,長庚大學,04133053,國際健康管理學士學位學程,3,2,1,0,0,0,1,2,0,0,0,0,0,3,2,1,3,2,1
110,私立,一般大學,1009,長庚大學,04199015,智慧醫療創新碩士學位學程,2,1,1,1,0,0,0,0,1,0,0,0,0,2,1,1,2,1,1
110,私立,一般大學,1009,長庚大學,05121011,生物科技產業博士學位學程,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1009,長庚大學,05121011,生物科技產業碩士學位學程,2,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1009,長庚大學,05123012,生物醫學系,21,11,10,4,2,4,4,3,2,0,2,0,0,19,11,8,21,11,10
110,私立,一般大學,1009,長庚大學,05123012,生物醫學研究所,42,19,23,11,9,4,3,4,11,0,0,0,0,42,19,23,42,19,23
110,私立,一般大學,1009,長庚大學,05123032,分子醫學全英語碩士學位學程,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1009,長庚大學,06131013,資訊管理學系,13,10,3,2,0,2,3,6,0,0,0,0,0,13,10,3,13,10,3
110,私立,一般大學,1009,長庚大學,06131018,資訊工程學系,15,15,0,7,0,3,0,5,0,0,0,0,0,15,15,0,15,15,0
110,私立,一般大學,1009,長庚大學,06132054,人工智慧學士學位學程,2,1,1,1,0,0,0,0,1,0,0,0,0,2,1,1,2,1,1
110,私立,一般大學,1009,長庚大學,07111025,化工與材料工程學系,20,18,2,10,2,6,0,2,0,0,0,0,0,20,18,2,20,18,2
110,私立,一般大學,1009,長庚大學,07141014,電機工程學系,22,22,0,9,0,7,0,6,0,0,0,0,0,22,22,0,22,22,0
110,私立,一般大學,1009,長庚大學,07141016,電子工程學系,22,21,1,18,1,2,0,1,0,0,0,0,0,22,21,1,22,21,1
110,私立,一般大學,1009,長庚大學,07141017,光電工程研究所,7,7,0,5,0,2,0,0,0,0,0,0,0,7,7,0,7,7,0
110,私立,一般大學,1009,長庚大學,07141052,奈米工程及設計碩士學位學程,2,2,0,1,0,0,0,1,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1009,長庚大學,07151022,機械工程學系,14,13,1,8,0,2,0,3,1,0,0,0,0,14,13,1,14,13,1
110,私立,一般大學,1009,長庚大學,07193027,生物醫學工程研究所,7,6,1,4,1,2,0,0,0,0,0,0,0,7,6,1,7,6,1
110,私立,一般大學,1009,長庚大學,09111049,顱顏口腔醫學研究所,6,4,2,3,2,0,0,1,0,0,0,0,0,6,4,2,6,4,2
110,私立,一般大學,1009,長庚大學,09121028,醫學系,99,80,19,25,6,36,6,18,7,1,0,0,0,98,79,19,99,80,19
110,私立,一般大學,1009,長庚大學,09121029,臨床醫學研究所,12,9,3,5,0,4,3,0,0,0,0,0,0,12,9,3,12,9,3
110,私立,一般大學,1009,長庚大學,09121034,顯微手術國際碩士學位學程,3,2,1,0,0,1,0,1,1,0,0,0,0,3,2,1,3,2,1
110,私立,一般大學,1009,長庚大學,09121055,醫學科學學士學位學程,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1009,長庚大學,09131040,學士後護理學系,7,0,7,0,2,0,2,0,3,0,0,0,0,7,0,7,7,0,7
110,私立,一般大學,1009,長庚大學,09131040,護理學系,25,1,24,1,8,0,2,0,12,0,2,0,0,23,1,22,25,1,24
110,私立,一般大學,1009,長庚大學,09141046,醫學生物技術暨檢驗學系,16,10,6,6,4,3,2,1,0,0,0,0,0,16,10,6,16,10,6
110,私立,一般大學,1009,長庚大學,09141048,醫學影像暨放射科學系,13,12,1,3,0,4,1,5,0,0,0,0,0,13,12,1,13,12,1
110,私立,一般大學,1009,長庚大學,09151037,物理治療學系,12,6,6,2,1,1,3,3,2,0,0,0,0,12,6,6,12,6,6
110,私立,一般大學,1009,長庚大學,09152038,職能治療學系,19,6,13,0,1,6,5,0,6,0,1,0,0,18,6,12,19,6,13
110,私立,一般大學,1009,長庚大學,09159041,早期療育研究所,5,0,5,0,3,0,2,0,0,0,0,0,0,5,0,5,5,0,5
110,私立,一般大學,1009,長庚大學,09171031,中醫學系,54,43,11,7,0,9,1,20,7,7,3,0,0,44,36,8,54,43,11
110,私立,一般大學,1009,長庚大學,09199042,呼吸治療學系,9,5,4,3,1,1,2,1,1,0,0,0,0,9,5,4,9,5,4
110,私立,一般大學,1009,長庚大學,09199050,健康照護產業碩士學位學程,2,0,2,0,0,0,1,0,1,0,0,0,0,2,0,2,2,0,2
110,私立,一般大學,1009,長庚大學,99999Z01,通識教育中心,47,26,21,11,6,7,4,4,10,4,1,0,0,42,22,20,47,26,21
110,私立,一般大學,1009,長庚大學,99999Z03,學務處軍訓教學組,4,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,99999Z07,體育室,8,5,3,0,1,0,1,4,1,1,0,0,0,7,4,3,8,5,3
110,私立,一般大學,1009,長庚大學,99999Z09,校長室,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
110,私立,一般大學,1009,長庚大學,99999Z99,分子醫學研究中心,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
110,私立,一般大學,1009,長庚大學,99999Z99,可靠度科學技術研究中心,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
110,私立,一般大學,1009,長庚大學,99999Z99,新興病毒感染研究中心,3,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,3,0
110,私立,一般大學,1009,長庚大學,99999Z99,綠色科技研究中心,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
110,私立,一般大學,1009,長庚大學,99999Z99,臨床資訊與醫學統計研究中心,6,3,3,0,0,2,0,1,3,0,0,0,0,6,3,3,6,3,3
110,私立,一般大學,1010,元智大學,02191001,藝術與設計學系,8,3,5,0,0,2,2,1,3,0,0,0,0,8,3,5,8,3,5
110,私立,一般大學,1010,元智大學,02299047,文化產業與文化政策博士學位學程,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1010,元智大學,02299049,人文社會學院英語學士班,2,0,2,0,1,0,0,0,1,0,0,0,0,2,0,2,2,0,2
110,私立,一般大學,1010,元智大學,02311007,應用外語學系,9,2,7,1,0,1,5,0,2,0,0,0,0,9,2,7,9,2,7
110,私立,一般大學,1010,元智大學,02322004,中國語文學系,9,3,6,0,2,1,4,2,0,0,0,0,0,9,3,6,9,3,6
110,私立,一般大學,1010,元智大學,03141009,社會暨政策科學學系,9,5,4,3,2,0,0,2,2,0,0,0,0,9,5,4,9,5,4
110,私立,一般大學,1010,元智大學,04199Y31,管理學院,58,34,24,6,6,14,9,14,9,0,0,0,0,58,34,24,58,34,24
110,私立,一般大學,1010,元智大學,05121025,生物科技與工程研究所,5,3,2,3,0,0,1,0,1,0,0,0,0,5,3,2,5,3,2
110,私立,一般大學,1010,元智大學,05124027,生物與醫學資訊碩士學位學程,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1010,元智大學,06131011,資訊管理學系,21,15,6,4,2,9,4,2,0,0,0,0,0,21,15,6,21,15,6
110,私立,一般大學,1010,元智大學,06131028,資訊工程學系,21,19,2,6,0,10,0,3,2,0,0,0,0,21,19,2,21,19,2
110,私立,一般大學,1010,元智大學,06131051,資訊學院英語學士班,2,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1010,元智大學,06133013,資訊傳播學系,12,8,4,0,0,3,2,4,2,1,0,0,0,11,7,4,12,8,4
110,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,19,16,3,12,0,2,2,1,1,1,0,0,0,18,15,3,19,16,3
110,私立,一般大學,1010,元智大學,07141032,電機通訊學院英語學士班,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1010,元智大學,07141033,電機工程學系,46,40,6,20,2,9,2,11,2,0,0,0,0,46,40,6,46,40,6
110,私立,一般大學,1010,元智大學,07151037,機械工程學系,16,15,1,7,1,7,0,1,0,0,0,0,0,16,15,1,16,15,1
110,私立,一般大學,1010,元智大學,07191043,工業工程與管理學系,19,16,3,10,1,2,2,4,0,0,0,0,0,19,16,3,19,16,3
110,私立,一般大學,1010,元智大學,07193055,醫學研究所,4,3,1,0,1,1,0,2,0,0,0,0,0,4,3,1,4,3,1
110,私立,一般大學,1010,元智大學,07194050,工程學院英語學士班,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
110,私立,一般大學,1010,元智大學,99999Z01,通識教學部,8,3,5,0,0,1,1,2,4,0,0,0,0,8,3,5,8,3,5
110,私立,一般大學,1010,元智大學,99999Z03,軍訓室,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,99999Z07,體育室,10,9,1,0,0,3,0,4,1,2,0,0,0,8,7,1,10,9,1
