學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別[日間],專業必修實際開設學分數,專業選修實際開設學分數
109,2,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,學士班(日間),57,30
109,2,公立,一般大學,0013,國立中正大學,07111061,化學工程學系,學士班(日間),25,23
109,2,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,學士班(日間),29,56
109,2,公立,一般大學,0013,國立中正大學,07141056,通訊工程學系,學士班(日間),25,38
109,2,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,學士班(日間),37,30
109,2,公立,一般大學,0013,國立中正大學,09231063,社會福利學系,學士班(日間),33,21
109,2,公立,一般大學,0013,國立中正大學,10141064,運動競技學系,學士班(日間),140,30
109,2,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系,學士班(日間),32,39
109,2,公立,一般大學,0014,國立高雄師範大學,01113010,特殊教育學系,學士班(日間),40,43
109,2,公立,一般大學,0014,國立高雄師範大學,01141003,工業科技教育學系,學士班(日間),16,21
109,2,公立,一般大學,0014,國立高雄師範大學,01141005,體育學系,學士班(日間),43,42
109,2,公立,一般大學,0014,國立高雄師範大學,02112022,視覺設計學系,學士班(日間),32,32
109,2,公立,一般大學,0014,國立高雄師範大學,02123024,工業設計學系,學士班(日間),32,33
109,2,公立,一般大學,0014,國立高雄師範大學,02141055,藝術產業學士原住民專班,學士班(日間),100,44
109,2,公立,一般大學,0014,國立高雄師範大學,02151013,音樂學系,學士班(日間),157,50.50
109,2,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,學士班(日間),36,52
109,2,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系,學士班(日間),92,68
109,2,公立,一般大學,0014,國立高雄師範大學,03142030,地理學系,學士班(日間),22,41
109,2,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系,學士班(日間),33,39
109,2,公立,一般大學,0014,國立高雄師範大學,05121034,生物科技系,學士班(日間),23,43
109,2,公立,一般大學,0014,國立高雄師範大學,05311036,化學系,學士班(日間),43,35
109,2,公立,一般大學,0014,國立高雄師範大學,05331037,物理學系,學士班(日間),32,27
109,2,公立,一般大學,0014,國立高雄師範大學,05411038,數學系,學士班(日間),17,38
109,2,公立,一般大學,0014,國立高雄師範大學,06132039,軟體工程與管理學系,學士班(日間),44,33
109,2,公立,一般大學,0014,國立高雄師範大學,07141041,電子工程學系,學士班(日間),33,39
109,2,公立,一般大學,0014,國立高雄師範大學,07141060,電機工程學系,學士班(日間),29,57
109,2,公立,一般大學,0014,國立高雄師範大學,10141056,運動競技與產業學士原住民專班,學士班(日間),14,34
109,2,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系,學士班(日間),38,77
109,2,公立,一般大學,0015,國立彰化師範大學,01131006,公共事務與公民教育學系,學士班(日間),52,30
109,2,公立,一般大學,0015,國立彰化師範大學,01141007,工業教育與技術學系,學士班(日間),97,54
109,2,公立,一般大學,0015,國立彰化師範大學,01141011,運動學系,學士班(日間),29,53
109,2,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系,學士班(日間),29,112.50
109,2,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,學士班(日間),62,28
109,2,公立,一般大學,0015,國立彰化師範大學,02322019,國文學系,學士班(日間),90,37
109,2,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,學士班(日間),36,79
109,2,公立,一般大學,0015,國立彰化師範大學,03142027,地理學系,學士班(日間),24,47
109,2,公立,一般大學,0015,國立彰化師範大學,04111028,會計學系,學士班(日間),59,52
109,2,公立,一般大學,0015,國立彰化師範大學,04121031,財務金融技術學系,學士班(日間),24,51
109,2,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系,學士班(日間),42,18
109,2,公立,一般大學,0015,國立彰化師範大學,05111034,生物學系,學士班(日間),22,53
109,2,公立,一般大學,0015,國立彰化師範大學,05311035,化學系,學士班(日間),36,34
109,2,公立,一般大學,0015,國立彰化師範大學,05331037,物理學系,學士班(日間),66,70
109,2,公立,一般大學,0015,國立彰化師範大學,05411038,數學系,學士班(日間),58,84
109,2,公立,一般大學,0015,國立彰化師範大學,06131040,資訊管理學系,學士班(日間),39,39
109,2,公立,一般大學,0015,國立彰化師範大學,06131050,資訊工程學系,學士班(日間),36,33
109,2,公立,一般大學,0015,國立彰化師範大學,07141042,電機工程學系,學士班(日間),37,24
109,2,公立,一般大學,0015,國立彰化師範大學,07141043,電子工程學系,學士班(日間),35,51
109,2,公立,一般大學,0015,國立彰化師範大學,07151054,機電工程學系,學士班(日間),40,14
109,2,公立,一般大學,0017,國立臺北大學,02221005,歷史學系,學士班(日間),30,63
109,2,公立,一般大學,0017,國立臺北大學,02311004,應用外語學系,學士班(日間),40,50
109,2,公立,一般大學,0017,國立臺北大學,02322002,中國文學系,學士班(日間),22,51
109,2,公立,一般大學,0017,國立臺北大學,03111009,經濟學系,學士班(日間),29,78
109,2,公立,一般大學,0017,國立臺北大學,03141011,社會學系,學士班(日間),16,65
109,2,公立,一般大學,0017,國立臺北大學,04111017,會計學系,學士班(日間),22,29
109,2,公立,一般大學,0017,國立臺北大學,04121022,金融與合作經營學系,學士班(日間),19,54
109,2,公立,一般大學,0017,國立臺北大學,04122023,財政學系,學士班(日間),36,34
109,2,公立,一般大學,0017,國立臺北大學,04131018,企業管理學系,學士班(日間),15,60
109,2,公立,一般大學,0017,國立臺北大學,04134013,公共行政暨政策學系,學士班(日間),33,66
109,2,公立,一般大學,0017,國立臺北大學,04134024,不動產與城鄉環境學系,學士班(日間),30,73
109,2,公立,一般大學,0017,國立臺北大學,04211028,法律學系,學士班(日間),20,103
109,2,公立,一般大學,0017,國立臺北大學,05421033,統計學系,學士班(日間),24,56
109,2,公立,一般大學,0017,國立臺北大學,06131036,資訊工程學系,學士班(日間),33,36
109,2,公立,一般大學,0017,國立臺北大學,07141035,電機工程學系,學士班(日間),28,41
109,2,公立,一般大學,0017,國立臺北大學,07141037,通訊工程學系,學士班(日間),27,38
109,2,公立,一般大學,0017,國立臺北大學,09231041,社會工作學系,學士班(日間),22,50
109,2,公立,一般大學,0017,國立臺北大學,10152042,休閒運動管理學系,學士班(日間),5,74
109,2,公立,一般大學,0018,國立嘉義大學,01111001,教育學系,學士班(日間),37,40
109,2,公立,一般大學,0018,國立嘉義大學,01113017,特殊教育學系,學士班(日間),36,32
109,2,公立,一般大學,0018,國立嘉義大學,01116021,數位學習設計與管理學系,學士班(日間),15,48
109,2,公立,一般大學,0018,國立嘉義大學,01121016,幼兒教育學系,學士班(日間),30,16
109,2,公立,一般大學,0018,國立嘉義大學,01141113,體育與健康休閒學系,學士班(日間),26,22
109,2,公立,一般大學,0018,國立嘉義大學,02131025,視覺藝術學系,學士班(日間),28,44
109,2,公立,一般大學,0018,國立嘉義大學,02151024,音樂學系,學士班(日間),208,71
109,2,公立,一般大學,0018,國立嘉義大學,02221033,應用歷史學系,學士班(日間),21,50
109,2,公立,一般大學,0018,國立嘉義大學,02311031,外國語言學系,學士班(日間),27,44
109,2,公立,一般大學,0018,國立嘉義大學,02322029,中國文學系,學士班(日間),26,36
109,2,公立,一般大學,0018,國立嘉義大學,03111034,應用經濟學系,學士班(日間),24,33
109,2,公立,一般大學,0018,國立嘉義大學,03131035,輔導與諮商學系,學士班(日間),24,51
109,2,公立,一般大學,0018,國立嘉義大學,04121041,財務金融學系,學士班(日間),27,36
109,2,公立,一般大學,0018,國立嘉義大學,04131038,企業管理學系,學士班(日間),24,29
109,2,公立,一般大學,0018,國立嘉義大學,04131045,生物事業管理學系,學士班(日間),21,35
109,2,公立,一般大學,0018,國立嘉義大學,04143044,行銷與觀光管理學系,學士班(日間),18,40
109,2,公立,一般大學,0018,國立嘉義大學,05111052,生物資源學系,學士班(日間),26,50
109,2,公立,一般大學,0018,國立嘉義大學,05121053,生化科技學系,學士班(日間),21,38
109,2,公立,一般大學,0018,國立嘉義大學,05199058,微生物免疫與生物藥學系,學士班(日間),23,39
109,2,公立,一般大學,0018,國立嘉義大學,05311059,應用化學系,學士班(日間),34,19
109,2,公立,一般大學,0018,國立嘉義大學,05331061,電子物理學系,學士班(日間),28,26
109,2,公立,一般大學,0018,國立嘉義大學,05411062,應用數學系,學士班(日間),26,33
109,2,公立,一般大學,0018,國立嘉義大學,06131063,資訊管理學系,學士班(日間),27,32
109,2,公立,一般大學,0018,國立嘉義大學,06131066,資訊工程學系,學士班(日間),28,36
109,2,公立,一般大學,0018,國立嘉義大學,07141064,電機工程學系,學士班(日間),28,12
109,2,公立,一般大學,0018,國立嘉義大學,07151067,生物機電工程學系,學士班(日間),28,35
109,2,公立,一般大學,0018,國立嘉義大學,07151069,機械與能源工程學系,學士班(日間),25,33
109,2,公立,一般大學,0018,國立嘉義大學,07211088,食品科學系,學士班(日間),30,23
109,2,公立,一般大學,0018,國立嘉義大學,07312072,景觀學系,學士班(日間),22,44
109,2,公立,一般大學,0018,國立嘉義大學,07321070,土木與水資源工程學系,學士班(日間),29,36
109,2,公立,一般大學,0018,國立嘉義大學,08111074,農藝學系,學士班(日間),30,27
109,2,公立,一般大學,0018,國立嘉義大學,08112079,動物科學系,學士班(日間),23,23
109,2,公立,一般大學,0018,國立嘉義大學,08121080,園藝學系,學士班(日間),26,19
109,2,公立,一般大學,0018,國立嘉義大學,08192092,生物農業科技學系,學士班(日間),21,36
109,2,公立,一般大學,0018,國立嘉義大學,08194084,植物醫學系,學士班(日間),20,33
109,2,公立,一般大學,0018,國立嘉義大學,08211096,森林暨自然資源學系,學士班(日間),28,22
109,2,公立,一般大學,0018,國立嘉義大學,08211106,木質材料與設計學系,學士班(日間),26,30
109,2,公立,一般大學,0018,國立嘉義大學,08312047,水生生物科學系,學士班(日間),27,31
109,2,公立,一般大學,0018,國立嘉義大學,08411108,獸醫學系,學士班(日間),59,28
109,2,公立,一般大學,0019,國立高雄大學,02122036,工藝與創意設計學系,學士班(日間),15,53
109,2,公立,一般大學,0019,國立高雄大學,02199005,創意設計與建築學系,學士班(日間),12,0
109,2,公立,一般大學,0019,國立高雄大學,02311002,西洋語文學系,學士班(日間),40,36
109,2,公立,一般大學,0019,國立高雄大學,02311003,東亞語文學系,學士班(日間),72,37
109,2,公立,一般大學,0019,國立高雄大學,03111006,應用經濟學系,學士班(日間),25,33
109,2,公立,一般大學,0019,國立高雄大學,04121011,金融管理學系,學士班(日間),29,30
109,2,公立,一般大學,0019,國立高雄大學,04131009,亞太工商管理學系,學士班(日間),24,38
109,2,公立,一般大學,0019,國立高雄大學,04211015,法律學系,學士班(日間),43,10
109,2,公立,一般大學,0019,國立高雄大學,04212016,財經法律學系,學士班(日間),33,17
109,2,公立,一般大學,0019,國立高雄大學,04212017,政治法律學系,學士班(日間),48,7
109,2,公立,一般大學,0019,國立高雄大學,05111019,生命科學系,學士班(日間),27,50
109,2,公立,一般大學,0019,國立高雄大學,05311022,應用化學系,學士班(日間),34,18
109,2,公立,一般大學,0019,國立高雄大學,05331023,應用物理學系,學士班(日間),23,23
109,2,公立,一般大學,0019,國立高雄大學,05411024,應用數學系,學士班(日間),25,36
109,2,公立,一般大學,0019,國立高雄大學,06131026,資訊管理學系,學士班(日間),30,15
109,2,公立,一般大學,0019,國立高雄大學,06131028,資訊工程學系,學士班(日間),29,15
109,2,公立,一般大學,0019,國立高雄大學,07111030,化學工程及材料工程學系,學士班(日間),33,30
109,2,公立,一般大學,0019,國立高雄大學,07141027,電機工程學系,學士班(日間),56,42
109,2,公立,一般大學,0019,國立高雄大學,07311035,建築學系,學士班(日間),44,2
109,2,公立,一般大學,0019,國立高雄大學,07321029,土木與環境工程學系,學士班(日間),23,38
109,2,公立,一般大學,0019,國立高雄大學,07321029,土木與環境工程學系原住民專班,學士班(日間),22,15
