學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),境外學位生數小計,境外學位生數男,境外學位生數女,境外學位生數之在學比率(%)
110,公立,技專校院,0022,國立臺灣科技大學,07199033,工程學士班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0022,國立臺灣科技大學,07199033,工程學院_大學部先進科技全英語外國學生專班,學士班(日間),86,60,26,100.00
110,公立,技專校院,0022,國立臺灣科技大學,07311038,建築系,學士班(日間),33,16,17,10.82
110,公立,技專校院,0022,國立臺灣科技大學,07311038,建築系博士班,博士班,13,5,8,20.31
110,公立,技專校院,0022,國立臺灣科技大學,07311038,建築系碩士班,碩士班(日間),24,12,12,19.35
110,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系,學士班(日間),25,21,4,6.56
110,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系博士班,博士班,25,21,4,48.08
110,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系碩士班,碩士班(日間),49,33,16,17.69
110,公立,技專校院,0022,國立臺灣科技大學,09171034,醫學工程研究所,碩士班(日間),6,3,3,13.04
110,公立,技專校院,0022,國立臺灣科技大學,99999015,應用科技學士學位學程,學士班(日間),0,0,0,0.00
110,公立,技專校院,0022,國立臺灣科技大學,99999036,不分系學士班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0022,國立臺灣科技大學,99999036,不分系學士班_不分系學士專班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,01118001,技術及職業教育研究所,碩士班(日間),1,0,1,5.56
110,公立,技專校院,0023,國立雲林科技大學,01118001,技術及職業教育研究所,博士班,15,7,8,20.55
110,公立,技專校院,0023,國立雲林科技大學,02111013,數位媒體設計系碩士班,碩士班(日間),4,4,0,5.13
110,公立,技專校院,0023,國立雲林科技大學,02112011,視覺傳達設計系,學士班(日間),30,10,20,14.08
110,公立,技專校院,0023,國立雲林科技大學,02112011,視覺傳達設計系碩士班,碩士班(日間),5,1,4,7.46
110,公立,技專校院,0023,國立雲林科技大學,02112013,數位媒體設計系,學士班(日間),55,26,29,20.22
110,公立,技專校院,0023,國立雲林科技大學,02122007,設計學研究所,碩士班(日間),2,1,1,6.90
110,公立,技專校院,0023,國立雲林科技大學,02122007,設計學研究所,博士班,20,8,12,18.52
110,公立,技專校院,0023,國立雲林科技大學,02122009,創意生活設計系,學士班(日間),17,6,11,7.98
110,公立,技專校院,0023,國立雲林科技大學,02122009,創意生活設計系_香港二技專班,學士班(日間),2,1,1,100.00
110,公立,技專校院,0023,國立雲林科技大學,02122009,創意生活設計系碩士班,碩士班(日間),4,2,2,6.56
110,公立,技專校院,0023,國立雲林科技大學,02123014,工業設計系,學士班(日間),6,4,2,3.24
110,公立,技專校院,0023,國立雲林科技大學,02123014,工業設計系碩士班,碩士班(日間),2,2,0,2.78
110,公立,技專校院,0023,國立雲林科技大學,02192002,文化資產維護系,學士班(日間),8,1,7,3.40
110,公立,技專校院,0023,國立雲林科技大學,02192002,文化資產維護系_香港二技專班,學士班(日間),2,1,1,100.00
110,公立,技專校院,0023,國立雲林科技大學,02192002,文化資產維護系碩士班,碩士班(日間),7,4,3,10.61
110,公立,技專校院,0023,國立雲林科技大學,02199017,設計學院_設計技優專班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,02311004,應用外語系,學士班(日間),5,1,4,1.93
110,公立,技專校院,0023,國立雲林科技大學,02311004,應用外語系_香港二技專班,學士班(日間),2,2,0,100.00
110,公立,技專校院,0023,國立雲林科技大學,02311004,應用外語系碩士班,碩士班(日間),1,0,1,2.13
110,公立,技專校院,0023,國立雲林科技大學,02322003,漢學應用研究所,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,04111018,會計系,學士班(日間),5,1,4,2.30
110,公立,技專校院,0023,國立雲林科技大學,04111018,會計系博士班,博士班,4,1,3,28.57
110,公立,技專校院,0023,國立雲林科技大學,04111018,會計系碩士班,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,04121024,財務金融系,學士班(日間),3,3,0,1.39
110,公立,技專校院,0023,國立雲林科技大學,04121024,財務金融系博士班,博士班,8,2,6,34.78
110,公立,技專校院,0023,國立雲林科技大學,04121024,財務金融系碩士班,碩士班(日間),9,3,6,11.39
110,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系,學士班(日間),36,22,14,12.29
110,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系博士班,博士班,14,6,8,20.59
110,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系碩士班,碩士班(日間),26,10,16,23.21
110,公立,技專校院,0023,國立雲林科技大學,04131022,國際管理學士學位學程,學士班(日間),6,2,4,5.77
110,公立,技專校院,0023,國立雲林科技大學,04131057,產業經營專業博士學位學程,博士班,0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,04199023,創業管理碩士學位學程,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,04212031,科技法律研究所,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系,學士班(日間),13,12,1,3.49
110,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系_人工智慧技優專班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系博士班,博士班,0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系碩士班,碩士班(日間),1,0,1,1.28
110,公立,技專校院,0023,國立雲林科技大學,06131065,國際人工智慧管理研究所,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系,學士班(日間),2,1,1,0.46
110,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系博士班,博士班,2,0,2,40.00
110,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系碩士班,碩士班(日間),1,0,1,0.91
110,公立,技專校院,0023,國立雲林科技大學,07112047,材料科技研究所,碩士班(日間),1,0,1,2.78
110,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系,學士班(日間),2,1,1,0.84
110,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系博士班,博士班,0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系碩士班,碩士班(日間),1,0,1,1.43
110,公立,技專校院,0023,國立雲林科技大學,07141033,電機工程系,學士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,07141033,電機工程系碩士班,碩士班(日間),6,3,3,3.30
110,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系,學士班(日間),3,3,0,0.54
110,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系博士班,博士班,2,2,0,20.00
110,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系碩士班,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,07141037,資訊工程系,學士班(日間),19,18,1,6.46
110,公立,技專校院,0023,國立雲林科技大學,07141037,資訊工程系_香港二技專班,學士班(日間),1,1,0,100.00
110,公立,技專校院,0023,國立雲林科技大學,07141037,資訊工程系碩士班,碩士班(日間),1,0,1,0.78
110,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系,學士班(日間),5,4,1,1.03
110,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系_智能示範鑄造產學攜手合作專班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系博士班,博士班,5,4,1,27.78
110,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系碩士班,碩士班(日間),4,4,0,3.10
110,公立,技專校院,0023,國立雲林科技大學,07191048,工業工程與管理系,學士班(日間),4,4,0,0.98
110,公立,技專校院,0023,國立雲林科技大學,07191048,工業工程與管理系博士班,博士班,1,1,0,5.56
110,公立,技專校院,0023,國立雲林科技大學,07191048,工業工程與管理系碩士班,碩士班(日間),1,0,1,0.81
110,公立,技專校院,0023,國立雲林科技大學,07194050,工程科技研究所,博士班,10,8,2,18.18
110,公立,技專校院,0023,國立雲林科技大學,07194050,工程科技菁英班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,07199062,智慧機器人學士學位學程,學士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,07311016,建築與室內設計系,學士班(日間),32,13,19,13.79
110,公立,技專校院,0023,國立雲林科技大學,07311016,建築與室內設計系碩士班,碩士班(日間),8,3,5,12.31
110,公立,技專校院,0023,國立雲林科技大學,07321043,營建工程系,學士班(日間),1,1,0,0.34
110,公立,技專校院,0023,國立雲林科技大學,07321043,營建工程系_香港二技專班,學士班(日間),2,2,0,100.00
110,公立,技專校院,0023,國立雲林科技大學,07321043,營建工程系碩士班,碩士班(日間),9,5,4,20.93
110,公立,技專校院,0023,國立雲林科技大學,10152053,休閒運動研究所,碩士班(日間),1,0,1,3.03
110,公立,技專校院,0023,國立雲林科技大學,99999006,前瞻學士學位學程,學士班(日間),2,0,2,3.45
110,公立,技專校院,0023,國立雲林科技大學,99999061,產業專案學士學位學程,學士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,99999064,未來學院_智能示範鑄造產學攜手合作專班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,99999064,未來學院_機器人技優專班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0023,國立雲林科技大學,99999064,應用工程科技學士專班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,01118001,技術及職業教育研究所,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,02125003,時尚設計與管理系,學士班(日間),8,2,6,3.62
110,公立,技專校院,0024,國立屏東科技大學,02125003,時尚設計與管理系碩士班,碩士班(日間),1,0,1,5.26
110,公立,技專校院,0024,國立屏東科技大學,02311002,應用外語系,學士班(日間),1,1,0,0.47
110,公立,技專校院,0024,國立屏東科技大學,02311002,應用外語系碩士班,碩士班(日間),1,0,1,6.67
110,公立,技專校院,0024,國立屏東科技大學,03143004,客家文化產業研究所,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,04121007,財務金融國際學士學位學程,學士班(日間),3,0,3,4.05
110,公立,技專校院,0024,國立屏東科技大學,04131005,企業管理系,學士班(日間),3,1,2,0.82
110,公立,技專校院,0024,國立屏東科技大學,04131005,企業管理系碩士班,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,04199008,科技管理研究所,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,04199009,工業管理系,學士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,04199009,工業管理系碩士班,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,05121015,生物科技系,學士班(日間),1,1,0,0.47
110,公立,技專校院,0024,國立屏東科技大學,05121015,生物科技系碩士班,碩士班(日間),19,7,12,33.93
110,公立,技專校院,0024,國立屏東科技大學,05121016,農學院生物資源博士班,博士班,1,1,0,3.03
110,公立,技專校院,0024,國立屏東科技大學,05121049,動物疫苗科技研究所,碩士班(日間),1,1,0,4.55
110,公立,技專校院,0024,國立屏東科技大學,05121050,動物用疫苗國際學位專班,碩士班(日間),5,2,3,62.50
110,公立,技專校院,0024,國立屏東科技大學,05121050,動物用疫苗國際學位專班,博士班,5,1,4,38.46
110,公立,技專校院,0024,國立屏東科技大學,05221014,野生動物保育研究所,碩士班(日間),7,1,6,10.94
110,公立,技專校院,0024,國立屏東科技大學,05292040,水土保持系,學士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,05292040,水土保持系碩士班,碩士班(日間),1,1,0,3.33
110,公立,技專校院,0024,國立屏東科技大學,06131017,資訊管理系,學士班(日間),2,2,0,0.83
110,公立,技專校院,0024,國立屏東科技大學,06131017,資訊管理系碩士班,碩士班(日間),1,0,1,2.44
110,公立,技專校院,0024,國立屏東科技大學,07112024,材料工程研究所,碩士班(日間),2,2,0,9.52
110,公立,技專校院,0024,國立屏東科技大學,07112065,先進材料學士學位學程,學士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,07121025,環境工程與科學系,學士班(日間),1,1,0,0.29
110,公立,技專校院,0024,國立屏東科技大學,07121025,環境工程與科學系博士班,博士班,0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,07121025,環境工程與科學系碩士班,碩士班(日間),4,2,2,8.16
110,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系,學士班(日間),1,1,0,0.26
110,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系_知能精進技優領航專班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系_精密加工專班,學士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系碩士班,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,07151020,生物機電工程系,學士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,07151020,生物機電工程系碩士班,碩士班(日間),0,0,0,0.00
110,公立,技專校院,0024,國立屏東科技大學,07161019,車輛工程系,學士班(日間),2,2,0,0.66
