學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),性別,申請延長修業年限因素之學生人數-小計,申請延長修業年限因素之學生人數-因畢業學分未修滿因素,申請延長修業年限因素之學生人數-因未通過畢業門檻(條件)因素,申請延長修業年限因素之學生人數-因修讀雙主修因素,申請延長修業年限因素之學生人數-因修讀輔系因素,申請延長修業年限因素之學生人數-因修讀跨校學位因素,申請延長修業年限因素之學生人數-因出國學習因素,申請延長修業年限因素之學生人數-因修讀教育學程(學分學程)因素,申請延長修業年限因素之學生人數-其他因素 
110,私立,一般大學,1008,靜宜大學,06131027,資訊管理學系,學士班(日間),男,32,22,10,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,06131027,資訊管理學系,學士班(日間),女,10,5,5,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,06132009,資訊傳播工程學系,學士班(日間),男,39,29,9,0,0,0,0,1,0
110,私立,一般大學,1008,靜宜大學,06132009,資訊傳播工程學系,學士班(日間),女,16,11,5,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,07141030,資訊工程學系,學士班(日間),男,34,26,8,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,07141030,資訊工程學系,學士班(日間),女,6,6,0,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,學士班(日間),男,6,4,2,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,學士班(日間),女,19,15,4,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,學士班(日間),男,6,3,3,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,學士班(日間),女,8,5,1,0,0,0,0,2,0
110,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,學士班(日間),男,22,16,6,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,學士班(日間),女,18,10,8,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,02122001,工業設計學系,學士班(日間),男,5,1,4,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,02122001,工業設計學系,學士班(日間),女,3,1,2,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,04131005,工商管理學系,學士班(日間),男,8,7,1,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,04131005,工商管理學系,學士班(日間),女,1,0,1,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,04133007,醫務管理學系,學士班(日間),女,4,2,0,2,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,05123012,生物醫學系,學士班(日間),男,6,5,1,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,05123012,生物醫學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,06131013,資訊管理學系,學士班(日間),男,11,8,3,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,06131013,資訊管理學系,學士班(日間),女,3,1,0,2,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,06131018,資訊工程學系,學士班(日間),男,8,8,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,07111025,化工與材料工程學系,學士班(日間),男,2,2,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,07141014,電機工程學系,學士班(日間),男,10,10,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,07141016,電子工程學系,學士班(日間),男,8,6,2,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,07141016,電子工程學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,07151022,機械工程學系,學士班(日間),男,6,6,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,07151022,機械工程學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09121028,醫學系,學士班(日間),男,5,2,0,3,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09131040,學士後護理學系,學士班(日間),女,10,10,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09131040,護理學系,學士班(日間),男,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09131040,護理學系,學士班(日間),女,15,15,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09141046,醫學生物技術暨檢驗學系,學士班(日間),男,2,2,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09141046,醫學生物技術暨檢驗學系,學士班(日間),女,6,6,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09141048,醫學影像暨放射科學系,學士班(日間),男,2,2,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09141048,醫學影像暨放射科學系,學士班(日間),女,6,6,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09151037,物理治療學系,學士班(日間),男,7,7,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09151037,物理治療學系,學士班(日間),女,5,5,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09152038,職能治療學系,學士班(日間),男,4,4,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09152038,職能治療學系,學士班(日間),女,7,7,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09171031,中醫學系,學士班(日間),男,6,1,0,5,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09171031,中醫學系,學士班(日間),女,1,0,0,1,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09199042,呼吸治療學系,學士班(日間),男,4,4,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,09199042,呼吸治療學系,學士班(日間),女,10,10,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,02191001,藝術與設計學系,學士班(日間),男,10,8,2,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,02191001,藝術與設計學系,學士班(日間),女,17,12,5,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,02299049,人文社會學院英語學士班,學士班(日間),男,1,0,1,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,02299049,人文社會學院英語學士班,學士班(日間),女,2,1,1,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,02311007,應用外語學系,學士班(日間),男,4,2,2,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,02311007,應用外語學系,學士班(日間),女,15,9,6,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,02322004,中國語文學系,學士班(日間),男,5,3,2,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,02322004,中國語文學系,學士班(日間),女,8,6,2,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,03141009,社會暨政策科學學系,學士班(日間),男,8,7,1,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,03141009,社會暨政策科學學系,學士班(日間),女,5,2,3,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,04199018,管理學院學士班,學士班(日間),男,28,10,17,0,0,0,1,0,0
110,私立,一般大學,1010,元智大學,04199018,管理學院學士班,學士班(日間),女,29,7,20,0,0,0,2,0,0
110,私立,一般大學,1010,元智大學,06131011,資訊管理學系,學士班(日間),男,19,13,6,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,06131011,資訊管理學系,學士班(日間),女,2,1,1,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,06131028,資訊工程學系,學士班(日間),男,35,24,11,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,06131028,資訊工程學系,學士班(日間),女,4,4,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,06131051,資訊學院英語學士班,學士班(日間),男,4,4,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,06133013,資訊傳播學系,學士班(日間),男,17,10,7,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,06133013,資訊傳播學系,學士班(日間),女,13,6,7,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,學士班(日間),男,18,12,6,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,07141032,電機通訊學院英語學士班,學士班(日間),男,2,2,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,07141033,電機工程學系,學士班(日間),男,52,45,7,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,07141033,電機工程學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,07151037,機械工程學系,學士班(日間),男,17,13,4,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,07151037,機械工程學系,學士班(日間),女,1,0,1,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,07191043,工業工程與管理學系,學士班(日間),男,10,7,3,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,07191043,工業工程與管理學系,學士班(日間),女,4,3,1,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,07194050,工程學院英語學士班,學士班(日間),男,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,02123004,工業產品設計學系,學士班(日間),男,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,02123004,工業產品設計學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,02311001,外國語文學系,學士班(日間),女,5,5,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,02311002,應用日語學系,學士班(日間),男,6,6,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,02311002,應用日語學系,學士班(日間),女,8,7,1,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04121012,財務管理學系,學士班(日間),男,9,9,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04121012,財務管理學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,學士班(日間),男,12,12,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,學士班(日間),女,8,8,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04131009,國際企業學系,學士班(日間),男,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04131009,國際企業學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04134006,行政管理學系,學士班(日間),男,6,6,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04134006,行政管理學系,學士班(日間),女,8,8,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04199016,營建管理學系,學士班(日間),男,4,4,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,05124018,生物資訊學系,學士班(日間),男,2,2,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,05124018,生物資訊學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,06131021,資訊管理學系,學士班(日間),男,20,20,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,06131021,資訊管理學系,學士班(日間),女,4,2,0,0,0,0,0,0,2
110,私立,一般大學,1011,中華大學學校財團法人中華大學,06131025,資訊工程學系,學士班(日間),男,31,31,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,06131025,資訊工程學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07141022,電機工程學系,學士班(日間),男,9,9,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07141024,電子工程學系,學士班(日間),男,4,4,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07151028,機械工程學系,學士班(日間),男,9,9,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07191015,工業管理學系,學士班(日間),男,8,8,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07194031,光機電與材料學士學位學程,學士班(日間),男,4,4,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07194031,光機電與材料學士學位學程,學士班(日間),女,1,1,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07311038,建築與都市計畫學系,學士班(日間),男,13,13,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07311038,建築與都市計畫學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07312039,景觀建築學系,學士班(日間),男,2,2,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07312039,景觀建築學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07321032,土木工程學系,學士班(日間),男,5,5,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07321032,土木工程學系原住民專班,學士班(日間),男,1,1,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10131041,餐旅管理學系,學士班(日間),男,20,20,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10131041,餐旅管理學系,學士班(日間),女,17,16,1,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10151052,旅遊與休閒學系,學士班(日間),男,8,8,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10151052,旅遊與休閒學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10151055,觀光與會展活動學系,學士班(日間),男,5,5,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10151055,觀光與會展活動學系,學士班(日間),女,2,1,0,0,0,0,0,0,1
110,私立,一般大學,1012,大葉大學,02112011,視覺傳達設計學系,學士班(日間),男,3,2,0,0,0,0,0,1,0
110,私立,一般大學,1012,大葉大學,02112011,視覺傳達設計學系,學士班(日間),女,9,4,0,1,0,0,0,4,0
110,私立,一般大學,1012,大葉大學,02112037,多媒體數位內容學士學位學程,學士班(日間),男,15,9,5,0,0,0,0,0,1
110,私立,一般大學,1012,大葉大學,02112037,多媒體數位內容學士學位學程,學士班(日間),女,4,4,0,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,02121002,造形藝術學系,學士班(日間),男,18,6,0,0,0,0,0,8,4
110,私立,一般大學,1012,大葉大學,02121002,造形藝術學系,學士班(日間),女,12,7,1,0,0,0,0,4,0
110,私立,一般大學,1012,大葉大學,02121002,造形藝術學系原住民專班,學士班(日間),男,3,2,0,0,0,0,0,1,0
110,私立,一般大學,1012,大葉大學,02123012,工業設計學系,學士班(日間),男,12,6,0,0,0,0,0,6,0
110,私立,一般大學,1012,大葉大學,02123012,工業設計學系,學士班(日間),女,2,1,0,0,0,0,0,1,0
110,私立,一般大學,1012,大葉大學,02124014,空間設計學系,學士班(日間),男,9,9,0,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,02124014,空間設計學系,學士班(日間),女,4,2,2,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,02311004,英語學系,學士班(日間),男,5,2,0,0,0,0,0,2,1
110,私立,一般大學,1012,大葉大學,02311004,英語學系,學士班(日間),女,3,1,1,1,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,02311006,應用日語學系,學士班(日間),男,10,6,0,0,0,0,0,4,0
110,私立,一般大學,1012,大葉大學,02311006,應用日語學系,學士班(日間),女,2,1,0,0,0,0,0,1,0
110,私立,一般大學,1012,大葉大學,02311008,文創產業國際人才學士學位學程,學士班(日間),男,1,0,0,0,0,0,0,1,0
110,私立,一般大學,1012,大葉大學,02311016,歐洲文化與旅遊學士學位學程,學士班(日間),男,5,4,1,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,02311016,歐洲文化與旅遊學士學位學程,學士班(日間),女,1,1,0,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,03211018,傳播藝術學士學位學程,學士班(日間),男,5,4,0,0,0,0,0,0,1
110,私立,一般大學,1012,大葉大學,03211018,傳播藝術學士學位學程,學士班(日間),女,1,1,0,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,03211018,傳播藝術學士學位學程表演藝術原住民專班,學士班(日間),女,3,2,1,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,04111020,會計資訊學系,學士班(日間),男,2,0,0,0,0,0,0,2,0
110,私立,一般大學,1012,大葉大學,04111020,會計資訊學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,04121025,財務金融學系,學士班(日間),男,3,0,0,0,0,0,0,3,0
110,私立,一般大學,1012,大葉大學,04121025,財務金融學系,學士班(日間),女,1,0,0,1,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,04131021,企業管理學系,學士班(日間),男,7,5,0,0,0,0,0,2,0
110,私立,一般大學,1012,大葉大學,04131021,企業管理學系,學士班(日間),女,2,1,0,0,0,0,0,1,0
110,私立,一般大學,1012,大葉大學,04131024,國際企業管理學系,學士班(日間),男,2,1,1,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,04131024,國際企業管理學系,學士班(日間),女,3,2,1,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,04142028,人力資源暨公共關係學系,學士班(日間),女,3,1,0,0,0,0,0,2,0
110,私立,一般大學,1012,大葉大學,05121033,生物資源學系,學士班(日間),男,6,5,0,0,0,0,0,0,1
110,私立,一般大學,1012,大葉大學,05121033,生物資源學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,05121080,生物醫學系,學士班(日間),男,3,3,0,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,06131036,資訊管理學系,學士班(日間),男,6,3,2,0,0,0,0,0,1
110,私立,一般大學,1012,大葉大學,06131036,資訊管理學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
