學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),畢業專業學分數,畢業通識/共同學分數,畢業實習學分數,畢業其他畢業學分數,畢業總學分數
110,私立,一般大學,1003,東吳大學,02311012,德國文化學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,02322002,中國文學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,03111008,經濟學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,03121009,政治學系,學士班(日間),80,28,0,20,128
110,私立,一般大學,1003,東吳大學,03131011,心理學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,03141010,社會學系,學士班(日間),81,28,0,19,128
110,私立,一般大學,1003,東吳大學,04111015,會計學系,學士班(日間),93,28,0,16,137
110,私立,一般大學,1003,東吳大學,04121027,財務工程與精算數學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,04131016,企業管理學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,04141019,國際經營與貿易學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,04211021,法律學系,學士班(日間),133,28,0,6,167
110,私立,一般大學,1003,東吳大學,05122022,微生物學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,05311023,化學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,05331024,物理學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,05411025,數學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,06131028,資訊管理學系,學士班(日間),87,28,0,16,131
110,私立,一般大學,1003,東吳大學,06134033,資料科學系,學士班(日間),84,28,0,16,128
110,私立,一般大學,1003,東吳大學,09231030,社會工作學系,學士班(日間),79,28,5,16,128
110,私立,一般大學,1004,中原大學,01113002,特殊教育學系,學士班(日間),66,34,0,28,128
110,私立,一般大學,1004,中原大學,02112008,商業設計學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,02122048,設計學院設計學士原住民專班,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,02124009,室內設計學系,學士班(日間),77,34,1,16,128
110,私立,一般大學,1004,中原大學,02311005,應用外國語文學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,02323004,應用華語文學系,學士班(日間),73,34,0,17,128
110,私立,一般大學,1004,中原大學,03131011,心理學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,04111013,會計學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,04121019,財務金融學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,04131014,企業管理學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,04141018,國際經營與貿易學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,04191017,國際商學學士學位學程,學士班(日間),122,6,0,0,128
110,私立,一般大學,1004,中原大學,04191057,中原大學與美國天普大學商學管理雙學士學位學程,學士班(日間),131,0,0,0,131
110,私立,一般大學,1004,中原大學,04212021,財經法律學系,學士班(日間),112,32,0,16,160
110,私立,一般大學,1004,中原大學,05121022,生物科技學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,05311023,化學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,05331024,物理學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,05411027,應用數學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,06121060,中原大學美國威大密爾瓦基分校電機與資訊工程雙學士學位學程,學士班(日間),128,0,0,0,128
110,私立,一般大學,1004,中原大學,06131028,資訊管理學系,學士班(日間),78,34,0,16,128
110,私立,一般大學,1004,中原大學,07111037,化學工程學系,學士班(日間),80,34,0,14,128
110,私立,一般大學,1004,中原大學,07121042,環境工程學系,學士班(日間),80,34,0,14,128
110,私立,一般大學,1004,中原大學,07141029,電機工程學系,學士班(日間),80,34,0,14,128
110,私立,一般大學,1004,中原大學,07141030,電子工程學系,學士班(日間),80,34,0,14,128
110,私立,一般大學,1004,中原大學,07141031,資訊工程學系,學士班(日間),80,34,0,14,128
110,私立,一般大學,1004,中原大學,07141033,電機資訊學院學士班,學士班(日間),80,34,0,14,128
110,私立,一般大學,1004,中原大學,07151034,機械工程學系,學士班(日間),80,34,0,14,128
110,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系,學士班(日間),79,34,1,14,128
110,私立,一般大學,1004,中原大學,07193043,生物醫學工程學系,學士班(日間),80,34,0,14,128
110,私立,一般大學,1004,中原大學,07311046,建築學系,學士班(日間),108,34,2,16,160
110,私立,一般大學,1004,中原大學,07312059,地景建築學系,學士班(日間),77,34,1,16,128
110,私立,一般大學,1004,中原大學,07321035,土木工程學系,學士班(日間),80,34,0,14,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01116092,教育科技學系,學士班(日間),73,26,0,27,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01199108,教育與未來設計學系,學士班(日間),72,26,0,30,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02221078,歷史學系,學士班(日間),80,26,0,22,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311081,俄國語文學系,學士班(日間),86,26,0,11,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311082,日本語文學系,學士班(日間),76,26,10,8,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311084,西班牙語文學系,學士班(日間),86,26,0,13,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311085,德國語文學系,學士班(日間),86,26,0,12,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311086,法國語文學系,學士班(日間),85,26,0,13,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311088,英文學系,學士班(日間),82,26,0,14,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311088,英文學系全英語學士班,學士班(日間),64,26,0,38,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02322090,中國文學學系,學士班(日間),82,26,0,18,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03111075,產業經濟學系,學士班(日間),86,26,0,16,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03111076,經濟學系,學士班(日間),82,26,0,18,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03121074,全球政治經濟學系全英語學士班,學士班(日間),73,26,0,29,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03122059,外交與國際關係學系全英語學士班,學士班(日間),68,26,0,34,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03211055,大眾傳播學系,學士班(日間),68,26,0,32,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03214054,資訊傳播學系,學士班(日間),52,26,0,48,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03222052,資訊與圖書館學系,學士班(日間),80,26,0,20,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04111051,會計學系,學士班(日間),83,26,0,10,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04121037,財務金融學系,學士班(日間),80,26,0,2,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04121037,財務金融學系全球財務管理全英語學士班,學士班(日間),77,26,0,7,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04123104,風險管理與保險學系,學士班(日間),86,26,0,10,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04131040,國際企業學系,學士班(日間),79,26,0,23,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04131047,管理科學學系,學士班(日間),86,26,0,7,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04131049,企業管理學系,學士班(日間),86,26,0,7,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04134061,公共行政學系,學士班(日間),80,26,0,20,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,05311031,化學學系,學士班(日間),80,26,0,22,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,05331030,物理學系,學士班(日間),86,26,0,16,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,05399029,理學院尖端材料科學學士學位學程,學士班(日間),82,26,0,20,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,05411026,數學學系,學士班(日間),81,26,0,21,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,05421024,統計學系,學士班(日間),86,26,0,7,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,06131018,資訊工程學系,學士班(日間),86,26,0,6,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,06131018,資訊工程學系全英語學士班,學士班(日間),71,26,0,16,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,06131023,資訊管理學系,學士班(日間),86,26,0,14,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,06131107,人工智慧學系,學士班(日間),86,26,0,16,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,07111010,化學工程與材料工程學系,學士班(日間),86,26,0,12,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,07122009,水資源及環境工程學系,學士班(日間),86,26,0,16,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,07141019,電機工程學系,學士班(日間),86,26,0,7,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,07151015,機械與機電工程學系,學士班(日間),84,26,2,16,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,07162017,航空太空工程學系,學士班(日間),84,26,2,7,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,07311007,建築學系,學士班(日間),110,26,2,19,157
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,07321012,土木工程學系,學士班(日間),85,26,1,12,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,10151005,國際觀光管理學系全英語學士班,學士班(日間),72,26,3,27,128
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,10411002,運輸管理學系,學士班(日間),83,26,3,8,128
110,私立,一般大學,1006,中國文化大學,01111046,教育學系,學士班(日間),74,32,0,18,128
110,私立,一般大學,1006,中國文化大學,01141023,體育學系,學士班(日間),76,32,2,18,128
110,私立,一般大學,1006,中國文化大學,02131059,美術學系,學士班(日間),78,32,0,18,128
110,私立,一般大學,1006,中國文化大學,02151007,中國音樂學系,學士班(日間),78,32,0,18,128
110,私立,一般大學,1006,中國文化大學,02151040,音樂學系,學士班(日間),77,32,1,18,128
110,私立,一般大學,1006,中國文化大學,02152008,中國戲劇學系,學士班(日間),87,32,0,9,128
110,私立,一般大學,1006,中國文化大學,02152009,舞蹈學系,學士班(日間),78,32,0,18,128
110,私立,一般大學,1006,中國文化大學,02152043,戲劇學系,學士班(日間),78,32,0,18,128
110,私立,一般大學,1006,中國文化大學,02221098,史學系,學士班(日間),78,32,0,18,128
110,私立,一般大學,1006,中國文化大學,02231081,哲學系,學士班(日間),78,32,0,18,128
110,私立,一般大學,1006,中國文化大學,02311010,韓國語文學系,學士班(日間),87,32,0,9,128
110,私立,一般大學,1006,中國文化大學,02311047,俄國語文學系,學士班(日間),86,32,0,10,128
110,私立,一般大學,1006,中國文化大學,02311052,英國語文學系,學士班(日間),74,32,0,18,128
110,私立,一般大學,1006,中國文化大學,02311077,日本語文學系,學士班(日間),84,32,0,10,128
110,私立,一般大學,1006,中國文化大學,02311089,法國語文學系,學士班(日間),74,32,0,18,128
110,私立,一般大學,1006,中國文化大學,02322001,中國文學系,學士班(日間),78,32,0,18,128
110,私立,一般大學,1006,中國文化大學,03111099,經濟學系,學士班(日間),78,32,0,18,128
110,私立,一般大學,1006,中國文化大學,03121061,政治學系,學士班(日間),74,32,0,18,128
110,私立,一般大學,1006,中國文化大學,03131004,心理輔導學系,學士班(日間),74,32,4,18,128
110,私立,一般大學,1006,中國文化大學,03142088,地理學系,學士班(日間),84,32,0,12,128
110,私立,一般大學,1006,中國文化大學,03199051,勞動暨人力資源學系,學士班(日間),84,32,0,12,128
110,私立,一般大學,1006,中國文化大學,03211036,大眾傳播學系,學士班(日間),76,32,0,18,128
110,私立,一般大學,1006,中國文化大學,03212033,新聞學系,學士班(日間),76,32,2,18,128
110,私立,一般大學,1006,中國文化大學,03214101,資訊傳播學系,學士班(日間),82,32,0,14,128
110,私立,一般大學,1006,中國文化大學,04111065,會計學系,學士班(日間),78,32,0,18,137
110,私立,一般大學,1006,中國文化大學,04121037,財務金融學系,學士班(日間),78,32,0,18,128
110,私立,一般大學,1006,中國文化大學,04131015,國際企業管理學系,學士班(日間),85,32,0,11,128
110,私立,一般大學,1006,中國文化大學,04134012,行政管理學系,學士班(日間),72,32,0,18,128
110,私立,一般大學,1006,中國文化大學,04141041,國際貿易學系,學士班(日間),78,32,0,18,128
