學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),進修交流國家(地區)別,進修交流國家(地區)區域別,本國學生出國進修交流至少1學期(修讀學分)以上人數小計,本國學生出國進修交流至少1學期(修讀學分)以上人數男,本國學生出國進修交流至少1學期(修讀學分)以上人數女,本國學生出國進修交流未滿1學期(修讀學分)人數小計,本國學生出國進修交流未滿1學期(修讀學分)人數男,本國學生出國進修交流未滿1學期(修讀學分)人數女
105,1,公立,一般大學,0001,國立政治大學,04122070,財政學系,學士班(日間),波蘭共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04122070,財政學系,學士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04122070,財政學系,碩士班(日間),荷蘭王國,歐洲,2,0,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04122070,財政學系,碩士班(日間),瑞典王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04123069,風險管理與保險學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04123069,風險管理與保險學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04123069,風險管理與保險學系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04123069,風險管理與保險學系,學士班(日間),法國,歐洲,2,0,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04123069,風險管理與保險學系,學士班(日間),義大利共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04123069,風險管理與保險學系,學士班(日間),荷蘭王國,歐洲,2,1,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04123069,風險管理與保險學系,學士班(日間),葡萄牙共和國,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04123069,風險管理與保險學系,碩士班(日間),挪威王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),泰國,東協,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),大陸地區,大陸地區,2,1,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),日本,其他亞洲地區,3,0,3,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),比利時王國,歐洲,2,0,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),捷克共和國,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),法國,歐洲,3,0,3,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),荷蘭王國,歐洲,4,2,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),挪威王國,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),波蘭共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),瑞典王國,歐洲,2,0,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),瑞士聯邦,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),英國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),德意志聯邦共和國,歐洲,2,1,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),美國,北美洲,3,1,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),大陸地區,大陸地區,5,4,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),芬蘭共和國,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),法國,歐洲,4,0,4,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),義大利共和國,歐洲,2,1,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),西班牙王國,歐洲,3,1,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),瑞典王國,歐洲,2,0,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),瑞士聯邦,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),英國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),斯洛維尼亞共和國,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131064,國際經營管理英語碩士學位學程,碩士班(日間),法國,歐洲,3,3,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04131064,國際經營管理英語碩士學位學程,碩士班(日間),德意志聯邦共和國,歐洲,3,1,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134041,公共行政學系,學士班(日間),香港,港澳,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134041,公共行政學系,學士班(日間),大陸地區,大陸地區,3,0,3,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134041,公共行政學系,學士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134041,公共行政學系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134041,公共行政學系,學士班(日間),立陶宛共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,學士班(日間),新加坡共和國,東協,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,學士班(日間),印度尼西亞共和國,東協,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,碩士班(日間),大陸地區,大陸地區,3,1,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,學士班(日間),芬蘭共和國,歐洲,2,2,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,學士班(日間),愛爾蘭共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,學士班(日間),義大利共和國,歐洲,2,1,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,學士班(日間),瑞典王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,學士班(日間),愛沙尼亞共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,碩士班(日間),芬蘭共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04134043,地政學系,碩士班(日間),美國,北美洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,碩士班(日間),印度尼西亞共和國,東協,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,碩士班(日間),大陸地區,大陸地區,2,2,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,學士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,學士班(日間),比利時王國,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,學士班(日間),芬蘭共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,學士班(日間),法國,歐洲,2,0,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,學士班(日間),波蘭共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,學士班(日間),英國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,碩士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,碩士班(日間),法國,歐洲,6,0,6,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,碩士班(日間),英國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,碩士班(日間),德意志聯邦共和國,歐洲,2,2,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,碩士班(日間),斯洛維尼亞共和國,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04143055,廣告學系,學士班(日間),大陸地區,大陸地區,2,2,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04143055,廣告學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04143055,廣告學系,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04143055,廣告學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04143055,廣告學系,學士班(日間),西班牙王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04143055,廣告學系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04143055,廣告學系,學士班(日間),立陶宛共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04143055,廣告學系,學士班(日間),美國,北美洲,3,0,3,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04199072,科技管理與智慧財產研究所,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04199072,科技管理與智慧財產研究所,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04199072,科技管理與智慧財產研究所,碩士班(日間),俄羅斯聯邦,其他亞洲地區,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04199072,科技管理與智慧財產研究所,碩士班(日間),挪威王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,學士班(日間),大陸地區,大陸地區,5,2,3,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,學士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,學士班(日間),日本,其他亞洲地區,4,0,4,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,碩士班(日間),日本,其他亞洲地區,8,5,3,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,學士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,學士班(日間),冰島共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,學士班(日間),荷蘭王國,歐洲,2,0,2,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,學士班(日間),挪威王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,學士班(日間),德意志聯邦共和國,歐洲,2,1,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,碩士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04211073,法律學系,學士班(日間),美國,北美洲,2,1,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,04212074,法律科際整合研究所,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,05411078,應用數學系,學士班(日間),捷克共和國,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,05411078,應用數學系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,05411078,應用數學系,學士班(日間),立陶宛共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,05421079,統計學系,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,05421079,統計學系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,05421079,統計學系,學士班(日間),挪威王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,05421079,統計學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,06131080,資訊管理學系,碩士班(日間),印度尼西亞共和國,東協,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,06131080,資訊管理學系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,06131080,資訊管理學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,06131080,資訊管理學系,學士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0001,國立政治大學,06131080,資訊管理學系,學士班(日間),美國,北美洲,2,2,0,0,0,0
105,1,公立,一般大學,0001,國立政治大學,06131081,資訊科學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02221006,歷史研究所,碩士班(日間),義大利共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02222007,人類學研究所,博士班,美國,北美洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02299010,人文社會學院學士班,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02299010,人文社會學院學士班,學士班(日間),土耳其共和國,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02299010,人文社會學院學士班,學士班(日間),挪威王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02299010,人文社會學院學士班,學士班(日間),瑞士聯邦,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02311002,外國語文學系,學士班(日間),新加坡共和國,東協,1,1,0,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02311002,外國語文學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02311002,外國語文學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02311002,外國語文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,1,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02311002,外國語文學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02311002,外國語文學系,學士班(日間),挪威王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02311002,外國語文學系,學士班(日間),西班牙王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02311002,外國語文學系,學士班(日間),美國,北美洲,2,0,2,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02322003,中國文學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02322003,中國文學系,學士班(日間),日本,其他亞洲地區,2,1,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02322003,中國文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02322003,中國文學系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,02322003,中國文學系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,03111011,經濟學系,學士班(日間),大陸地區,大陸地區,5,3,2,0,0,0
105,1,公立,一般大學,0002,國立清華大學,03111011,經濟學系,學士班(日間),以色列,其他亞洲地區,1,1,0,0,0,0
105,1,公立,一般大學,0002,國立清華大學,03111011,經濟學系,學士班(日間),日本,其他亞洲地區,2,0,2,0,0,0
105,1,公立,一般大學,0002,國立清華大學,03111011,經濟學系,學士班(日間),大韓民國(南韓),其他亞洲地區,4,0,4,0,0,0
105,1,公立,一般大學,0002,國立清華大學,03111011,經濟學系,學士班(日間),法國,歐洲,1,1,0,0,0,0
105,1,公立,一般大學,0002,國立清華大學,03111011,經濟學系,學士班(日間),義大利共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,03111011,經濟學系,學士班(日間),西班牙王國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,03111011,經濟學系,學士班(日間),瑞典王國,歐洲,2,1,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,03111011,經濟學系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,03111011,經濟學系,博士班,美國,北美洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,03141012,社會學研究所,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
105,1,公立,一般大學,0002,國立清華大學,04121020,計量財務金融學系,學士班(日間),新加坡共和國,東協,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,04121020,計量財務金融學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,04121020,計量財務金融學系,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,04121020,計量財務金融學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,04121020,計量財務金融學系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,04121020,計量財務金融學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
105,1,公立,一般大學,0002,國立清華大學,04121020,計量財務金融學系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
