id,畢業學校,學年,入學方式,學籍系所名稱,畢業學校代碼,rank,人數,縣市名稱,地址
196,國立中科實驗高級中學,108,聯合分發,水生生物科學系,60323,2,1,臺中市,臺中市大雅區平和路227號
197,國立中科實驗高級中學,109,申請入學,資訊管理學系,60323,4,1,臺中市,臺中市大雅區平和路227號
198,國立中科實驗高級中學,103,聯合分發,森林暨自然資源學系,60323,3,1,臺中市,臺中市大雅區平和路227號
199,國立中科實驗高級中學,106,聯合分發,電機工程學系,60323,8,1,臺中市,臺中市大雅區平和路227號
200,國立中科實驗高級中學,106,申請入學,微生物免疫與生物藥學系,60323,1,1,臺中市,臺中市大雅區平和路227號
201,國立中科實驗高級中學,105,聯合分發,電機工程學系,60323,6,1,臺中市,臺中市大雅區平和路227號
202,國立中科實驗高級中學,110,申請入學,外國語言學系,60323,2,1,臺中市,臺中市大雅區平和路227號
203,國立中科實驗高級中學,110,申請入學,電機工程學系,60323,2,1,臺中市,臺中市大雅區平和路227號
204,國立中科實驗高級中學,108,聯合分發,輔導與諮商學系,60323,5,1,臺中市,臺中市大雅區平和路227號
205,國立中科實驗高級中學,103,申請入學,森林暨自然資源學系,60323,2,1,臺中市,臺中市大雅區平和路227號
206,國立中科實驗高級中學,106,聯合分發,資訊管理學系,60323,2,1,臺中市,臺中市大雅區平和路227號
207,國立中科實驗高級中學,103,申請入學,植物醫學系,60323,2,1,臺中市,臺中市大雅區平和路227號
208,國立中科實驗高級中學,104,申請入學,農藝學系,60323,4,1,臺中市,臺中市大雅區平和路227號
209,國立中科實驗高級中學,104,聯合分發,資訊管理學系,60323,8,1,臺中市,臺中市大雅區平和路227號
210,國立中科實驗高級中學,108,繁星推薦,獸醫學系,60323,1,1,臺中市,臺中市大雅區平和路227號
211,國立中科實驗高級中學,102,聯合分發,植物醫學系,60323,2,1,臺中市,臺中市大雅區平和路227號
212,國立中科實驗高級中學,105,申請入學,機械與能源工程學系,60323,1,1,臺中市,臺中市大雅區平和路227號
213,國立中科實驗高級中學,106,申請入學,植物醫學系,60323,1,1,臺中市,臺中市大雅區平和路227號
214,國立中科實驗高級中學,103,申請入學,木質材料與設計學系,60323,2,1,臺中市,臺中市大雅區平和路227號
215,國立中科實驗高級中學,110,申請入學,財務金融學系,60323,2,1,臺中市,臺中市大雅區平和路227號
216,國立中科實驗高級中學,103,聯合分發,獸醫學系,60323,3,1,臺中市,臺中市大雅區平和路227號
217,國立中科實驗高級中學,108,聯合分發,木質材料與設計學系,60323,3,1,臺中市,臺中市大雅區平和路227號
218,國立中科實驗高級中學,107,申請入學,數位學習設計與管理學系,60323,2,1,臺中市,臺中市大雅區平和路227號
219,國立中科實驗高級中學,110,聯合分發,機械與能源工程學系,60323,7,1,臺中市,臺中市大雅區平和路227號
220,國立中科實驗高級中學,109,申請入學,輔導與諮商學系,60323,2,1,臺中市,臺中市大雅區平和路227號
221,國立中科實驗高級中學,104,申請入學,行銷與觀光管理學系,60323,1,1,臺中市,臺中市大雅區平和路227號
222,國立中科實驗高級中學,106,申請入學,農藝學系,60323,2,1,臺中市,臺中市大雅區平和路227號
223,國立中科實驗高級中學,105,申請入學,農藝學系,60323,3,1,臺中市,臺中市大雅區平和路227號
224,國立中科實驗高級中學,106,申請入學,資訊工程學系,60323,2,1,臺中市,臺中市大雅區平和路227號
225,國立中科實驗高級中學,106,申請入學,木質材料與設計學系,60323,1,1,臺中市,臺中市大雅區平和路227號
15799,國立中興大學,104,聯合分發,輔導與諮商學系,6,10,1,臺中市,臺中市南區興大路145號
15800,國立中興大學,106,申請入學,機械與能源工程學系,6,3,1,臺中市,臺中市南區興大路145號
15801,國立中興大學,106,聯合分發,機械與能源工程學系,6,6,1,臺中市,臺中市南區興大路145號
226,國立中興高中,107,聯合分發,教育學系,80305,3,1,南投縣,南投縣南投市中興新村中學路2號
227,國立中興高中,110,聯合分發,應用歷史學系,80305,5,1,南投縣,南投縣南投市中興新村中學路2號
228,國立中興高中,106,聯合分發,植物醫學系,80305,1,2,南投縣,南投縣南投市中興新村中學路2號
229,國立中興高中,109,繁星推薦,生物資源學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
230,國立中興高中,107,聯合分發,特殊教育學系,80305,1,2,南投縣,南投縣南投市中興新村中學路2號
231,國立中興高中,102,聯合分發,幼兒教育學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
232,國立中興高中,106,聯合分發,應用歷史學系,80305,1,2,南投縣,南投縣南投市中興新村中學路2號
233,國立中興高中,104,聯合分發,水生生物科學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
234,國立中興高中,103,申請入學,中國文學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
235,國立中興高中,108,聯合分發,生物事業管理學系,80305,1,2,南投縣,南投縣南投市中興新村中學路2號
236,國立中興高中,107,繁星推薦,輔導與諮商學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
237,國立中興高中,104,申請入學,水生生物科學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
238,國立中興高中,102,聯合分發,教育學系,80305,5,1,南投縣,南投縣南投市中興新村中學路2號
239,國立中興高中,104,聯合分發,園藝學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
240,國立中興高中,101,申請入學,農藝學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
241,國立中興高中,106,聯合分發,食品科學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
242,國立中興高中,104,申請入學,特殊教育學系,80305,3,1,南投縣,南投縣南投市中興新村中學路2號
243,國立中興高中,107,申請入學,外國語言學系,80305,4,1,南投縣,南投縣南投市中興新村中學路2號
244,國立中興高中,105,申請入學,體育與健康休閒學系,80305,4,1,南投縣,南投縣南投市中興新村中學路2號
245,國立中興高中,104,申請入學,農藝學系,80305,4,1,南投縣,南投縣南投市中興新村中學路2號
246,國立中興高中,105,聯合分發,應用歷史學系,80305,5,1,南投縣,南投縣南投市中興新村中學路2號
247,國立中興高中,106,聯合分發,木質材料與設計學系,80305,1,2,南投縣,南投縣南投市中興新村中學路2號
248,國立中興高中,102,申請入學,食品科學系,80305,3,1,南投縣,南投縣南投市中興新村中學路2號
249,國立中興高中,105,聯合分發,財務金融學系,80305,4,1,南投縣,南投縣南投市中興新村中學路2號
250,國立中興高中,102,聯合分發,園藝學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
251,國立中興高中,107,申請入學,企業管理學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
252,國立中興高中,104,聯合分發,教育學系,80305,1,2,南投縣,南投縣南投市中興新村中學路2號
253,國立中興高中,106,申請入學,幼兒教育學系,80305,4,1,南投縣,南投縣南投市中興新村中學路2號
254,國立中興高中,109,申請入學,生物事業管理學系,80305,4,1,南投縣,南投縣南投市中興新村中學路2號
255,國立中興高中,103,聯合分發,數位學習設計與管理學系,80305,5,1,南投縣,南投縣南投市中興新村中學路2號
256,國立中興高中,106,繁星推薦,生物農業科技學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
257,國立中興高中,105,聯合分發,森林暨自然資源學系,80305,3,1,南投縣,南投縣南投市中興新村中學路2號
258,國立中興高中,109,聯合分發,食品科學系,80305,4,1,南投縣,南投縣南投市中興新村中學路2號
259,國立中興高中,104,聯合分發,外國語言學系,80305,13,1,南投縣,南投縣南投市中興新村中學路2號
260,國立中興高中,102,聯合分發,食品科學系,80305,6,1,南投縣,南投縣南投市中興新村中學路2號
261,國立中興高中,103,申請入學,生物事業管理學系,80305,1,2,南投縣,南投縣南投市中興新村中學路2號
262,國立中興高中,105,申請入學,生物資源學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
263,國立中興高中,102,申請入學,特殊教育學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
264,國立中興高中,104,聯合分發,行銷與觀光管理學系,80305,6,1,南投縣,南投縣南投市中興新村中學路2號
265,國立中興高中,103,申請入學,植物醫學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
266,國立中興高中,106,申請入學,應用歷史學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
267,國立中興高中,107,聯合分發,應用歷史學系,80305,4,1,南投縣,南投縣南投市中興新村中學路2號
268,國立中興高中,110,聯合分發,水生生物科學系,80305,4,1,南投縣,南投縣南投市中興新村中學路2號
269,國立中興高中,109,申請入學,體育與健康休閒學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
270,國立中興高中,103,聯合分發,食品科學系,80305,5,1,南投縣,南投縣南投市中興新村中學路2號
271,國立中興高中,108,申請入學,電子物理學系,80305,5,1,南投縣,南投縣南投市中興新村中學路2號
272,國立中興高中,107,繁星推薦,生化科技學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
273,國立中興高中,107,申請入學,數位學習設計與管理學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
274,國立中興高中,107,聯合分發,財務金融學系,80305,6,1,南投縣,南投縣南投市中興新村中學路2號
275,國立中興高中,101,申請入學,園藝學系,80305,1,2,南投縣,南投縣南投市中興新村中學路2號
276,國立中興高中,102,聯合分發,視覺藝術學系,80305,7,1,南投縣,南投縣南投市中興新村中學路2號
277,國立中興高中,103,聯合分發,行銷與觀光管理學系,80305,7,1,南投縣,南投縣南投市中興新村中學路2號
278,國立中興高中,105,聯合分發,農藝學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
279,國立中興高中,101,聯合分發,生化科技學系,80305,4,1,南投縣,南投縣南投市中興新村中學路2號
280,國立中興高中,104,申請入學,應用數學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
281,國立中興高中,101,申請入學,電子物理學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
282,國立中興高中,101,申請入學,生物機電工程學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
283,國立中興高中,106,申請入學,機械與能源工程學系,80305,3,1,南投縣,南投縣南投市中興新村中學路2號
284,國立中興高中,105,繁星推薦,機械與能源工程學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
285,國立中興高中,104,申請入學,財務金融學系,80305,1,2,南投縣,南投縣南投市中興新村中學路2號
286,國立中興高中,105,申請入學,電子物理學系,80305,3,1,南投縣,南投縣南投市中興新村中學路2號
287,國立中興高中,102,申請入學,森林暨自然資源學系,80305,3,1,南投縣,南投縣南投市中興新村中學路2號
288,國立中興高中,108,申請入學,應用歷史學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
289,國立中興高中,101,繁星推薦,輔導與諮商學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
290,國立中興高中,105,聯合分發,機械與能源工程學系,80305,5,1,南投縣,南投縣南投市中興新村中學路2號
291,國立中興高中,106,申請入學,中國文學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
292,國立中興高中,103,聯合分發,植物醫學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
293,國立中興高中,105,申請入學,微生物免疫與生物藥學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
294,國立中興高中,110,聯合分發,外國語言學系,80305,14,1,南投縣,南投縣南投市中興新村中學路2號
295,國立中興高中,102,繁星推薦,獸醫學系,80305,1,1,南投縣,南投縣南投市中興新村中學路2號
296,國立中興高中,103,聯合分發,應用數學系,80305,4,1,南投縣,南投縣南投市中興新村中學路2號
297,國立中興高中,106,申請入學,視覺藝術學系,80305,3,1,南投縣,南投縣南投市中興新村中學路2號
298,國立中興高中,102,申請入學,動物科學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
299,國立中興高中,104,聯合分發,幼兒教育學系,80305,3,1,南投縣,南投縣南投市中興新村中學路2號
300,國立中興高中,103,聯合分發,農藝學系,80305,3,1,南投縣,南投縣南投市中興新村中學路2號
301,國立中興高中,104,聯合分發,特殊教育學系,80305,2,1,南投縣,南投縣南投市中興新村中學路2號
