學年,入學方式,學籍系所名稱,畢業學校代碼,畢業學校,rank,人數
109,繁星推薦,資訊管理學系,114307,市立永仁高中,1,1
109,繁星推薦,資訊管理學系,124313,市立仁武高中,1,1
109,繁星推薦,資訊管理學系,200405,國立嘉義高工,1,1
109,繁星推薦,資訊管理學系,581302,天主教道明中學,1,1
109,繁星推薦,輔導與諮商學系,014381,市立北大高級中學,1,1
109,繁星推薦,輔導與諮商學系,091316,私立揚子高中,1,1
109,繁星推薦,輔導與諮商學系,110311,國立北門高中,1,1
109,繁星推薦,輔導與諮商學系,110317,國立新化高中,1,1
109,繁星推薦,輔導與諮商學系,181306,私立曙光女中,1,1
109,繁星推薦,輔導與諮商學系,193303,市立忠明高中,1,1
109,繁星推薦,輔導與諮商學系,210303,國立臺南二中,1,1
109,繁星推薦,輔導與諮商學系,593302,市立瑞祥高中,1,1
109,繁星推薦,農藝學系,010301,國立華僑高級中等學校,1,1
109,繁星推薦,農藝學系,014362,市立錦和高中,1,1
109,繁星推薦,農藝學系,090305,國立斗六高中,1,1
109,繁星推薦,農藝學系,110312,國立新營高中,1,1
109,繁星推薦,農藝學系,121318,私立正義高中,1,1
109,繁星推薦,農藝學系,200302,國立嘉義女中,1,1
109,繁星推薦,農藝學系,403303,市立南湖高中,1,1
109,繁星推薦,電子物理學系,090315,國立虎尾高中,1,1
109,繁星推薦,電子物理學系,091311,私立文生高中,1,1
109,繁星推薦,電子物理學系,110311,國立北門高中,1,1
109,繁星推薦,電子物理學系,111323,私立黎明高中,1,1
109,繁星推薦,電子物理學系,121405,私立中山工商,1,1
109,繁星推薦,電子物理學系,124311,市立林園高中,1,1
109,繁星推薦,電子物理學系,130302,國立屏東女中,1,1
109,繁星推薦,電子物理學系,130306,國立潮州高中,1,1
109,繁星推薦,電子物理學系,211320,財團法人慈濟高中,1,1
109,繁星推薦,電機工程學系,013337,市立新莊高中,1,1
109,繁星推薦,電機工程學系,033327,市立內壢高中,1,1
109,繁星推薦,電機工程學系,094307,縣立麥寮高中,1,1
109,繁星推薦,電機工程學系,120311,國立旗美高中,1,1
109,繁星推薦,電機工程學系,194303,市立臺中二中,1,1
109,繁星推薦,電機工程學系,210309,國立家齊高中,1,1
109,繁星推薦,電機工程學系,213303,市立南寧高中,1,1
109,繁星推薦,音樂學系,074308,縣立彰化藝術高中,1,1
109,繁星推薦,食品科學系,014322,市立樹林高中,1,1
109,繁星推薦,食品科學系,074323,縣立和美高中,1,1
109,繁星推薦,食品科學系,084309,縣立旭光高中,1,1
109,繁星推薦,食品科學系,091319,私立福智高中,1,1
109,繁星推薦,食品科學系,094301,縣立斗南高中,1,1
109,繁星推薦,食品科學系,110311,國立北門高中,1,1
109,繁星推薦,食品科學系,170301,國立基隆女中,1,1
109,繁星推薦,食品科學系,413302,市立百齡高中,1,1
109,繁星推薦,體育與健康休閒學系,013303,市立泰山高中,1,1
109,聯合分發,中國文學系,194303,市立臺中二中,1,3
109,聯合分發,中國文學系,080305,國立中興高中,2,2
109,聯合分發,中國文學系,373301,市立華江高中,2,2
109,聯合分發,中國文學系,014302,市立海山高中,4,1
109,聯合分發,中國文學系,014353,市立丹鳳高中,4,1
109,聯合分發,中國文學系,030305,國立中央大學附屬中壢高中,4,1
109,聯合分發,中國文學系,033325,桃園市市立陽明高中,4,1
109,聯合分發,中國文學系,033327,市立內壢高中,4,1
109,聯合分發,中國文學系,061313,私立明道高中,4,1
109,聯合分發,中國文學系,070307,國立彰化高中,4,1
109,聯合分發,中國文學系,070319,國立溪湖高中,4,1
109,聯合分發,中國文學系,071311,私立精誠高中,4,1
109,聯合分發,中國文學系,090305,國立斗六高中,4,1
109,聯合分發,中國文學系,111320,私立港明高中,4,1
109,聯合分發,中國文學系,130305,國立屏東高中,4,1
109,聯合分發,中國文學系,140302,國立臺東女中,4,1
109,聯合分發,中國文學系,170301,國立基隆女中,4,1
109,聯合分發,中國文學系,173304,市立中山高中,4,1
109,聯合分發,中國文學系,180309,國立新竹高中,4,1
109,聯合分發,中國文學系,210303,國立臺南二中,4,1
109,聯合分發,中國文學系,210305,國立臺南一中,4,1
109,聯合分發,中國文學系,210309,國立家齊高中,4,1
109,聯合分發,中國文學系,313301,市立西松高中,4,1
109,聯合分發,中國文學系,323301,市立松山高中,4,1
109,聯合分發,中國文學系,423301,市立復興高中,4,1
109,聯合分發,中國文學系,533302,市立新莊高中,4,1
109,聯合分發,中國文學系,553301,市立高雄中學,4,1
109,聯合分發,中國文學系,583301,市立中正高中,4,1
109,聯合分發,中國文學系,593302,市立瑞祥高中,4,1
109,聯合分發,中國文學系,613301,市立小港高中,4,1
109,聯合分發,企業管理學系,070307,國立彰化高中,1,2
109,聯合分發,企業管理學系,120303,國立鳳山高中,1,2
109,聯合分發,企業管理學系,583301,市立中正高中,1,2
109,聯合分發,企業管理學系,014381,市立北大高級中學,4,1
109,聯合分發,企業管理學系,031311,桃園市復旦高中,4,1
109,聯合分發,企業管理學系,040308,國立竹北高中,4,1
109,聯合分發,企業管理學系,063305,市立清水高中,4,1
